GO.ID	Name	Frequency
GO:0090066	regulation of anatomical structure size	1102
GO:0052779	amino disaccharide metabolic process	1101
GO:0052781	chitobiose catabolic process	1101
GO:0052782	amino disaccharide catabolic process	1101
GO:0017062	respiratory chain complex III assembly	1101
GO:0034551	mitochondrial respiratory chain complex III assembly	1101
GO:0009806	lignan metabolic process	1098
GO:0009807	lignan biosynthetic process	1098
GO:0006145	purine nucleobase catabolic process	1093
GO:0046113	nucleobase catabolic process	1093
GO:0010676	obsolete positive regulation of cellular carbohydrate metabolic process	1093
GO:0010981	regulation of cell wall macromolecule metabolic process	1093
GO:0034406	cell wall beta-glucan metabolic process	1093
GO:0034410	cell wall beta-glucan biosynthetic process	1093
GO:0045913	positive regulation of carbohydrate metabolic process	1093
GO:0052324	plant-type cell wall cellulose biosynthetic process	1093
GO:0052541	plant-type cell wall cellulose metabolic process	1093
GO:1902066	regulation of cell wall pectin metabolic process	1093
GO:1903340	positive regulation of cell wall organization or biogenesis	1093
GO:2001008	positive regulation of cellulose biosynthetic process	1093
GO:2001009	regulation of plant-type cell wall cellulose biosynthetic process	1093
GO:2001011	positive regulation of plant-type cell wall cellulose biosynthetic process	1093
GO:0001192	maintenance of transcriptional fidelity during transcription elongation	1092
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	1092
GO:0072594	establishment of protein localization to organelle	1088
GO:0070940	obsolete dephosphorylation of RNA polymerase II C-terminal domain	1081
GO:0016926	protein desumoylation	1078
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1078
GO:0051254	positive regulation of RNA metabolic process	1078
GO:0010604	positive regulation of macromolecule metabolic process	1078
GO:0031328	positive regulation of cellular biosynthetic process	1078
GO:0009891	positive regulation of biosynthetic process	1078
GO:0010557	positive regulation of macromolecule biosynthetic process	1078
GO:0045893	positive regulation of DNA-templated transcription	1078
GO:1902680	positive regulation of RNA biosynthetic process	1078
GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	1078
GO:0010628	positive regulation of gene expression	1078
GO:0033365	protein localization to organelle	1077
GO:0070932	obsolete histone H3 deacetylation	1074
GO:1990619	obsolete histone H3-K9 deacetylation	1074
GO:0009699	phenylpropanoid biosynthetic process	1072
GO:1900150	regulation of defense response to fungus	1072
GO:0018282	metal incorporation into metallo-sulfur cluster	1071
GO:0018283	iron incorporation into metallo-sulfur cluster	1071
GO:1903329	regulation of iron-sulfur cluster assembly	1071
GO:0016043	cellular component organization	1070
GO:0097053	L-kynurenine catabolic process	1068
GO:0090503	obsolete RNA phosphodiester bond hydrolysis, exonucleolytic	1064
GO:0009893	positive regulation of metabolic process	1064
GO:0033674	positive regulation of kinase activity	1064
GO:0010562	positive regulation of phosphorus metabolic process	1064
GO:0042327	positive regulation of phosphorylation	1064
GO:0045937	positive regulation of phosphate metabolic process	1064
GO:0044089	positive regulation of cellular component biogenesis	1064
GO:0006313	DNA transposition	1064
GO:0006886	intracellular protein transport	1064
GO:0019219	regulation of nucleobase-containing compound metabolic process	1064
GO:0000012	single strand break repair	1064
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1064
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1064
GO:0000967	rRNA 5'-end processing	1064
GO:0001731	formation of translation preinitiation complex	1064
GO:0007063	regulation of sister chromatid cohesion	1064
GO:0009595	detection of biotic stimulus	1064
GO:0009661	chromoplast organization	1064
GO:0016045	detection of bacterium	1064
GO:0016123	xanthophyll biosynthetic process	1064
GO:0032438	melanosome organization	1064
GO:0033059	cellular pigmentation	1064
GO:0033363	secretory granule organization	1064
GO:0043132	NAD transport	1064
GO:0043473	pigmentation	1064
GO:0044211	CTP salvage	1064
GO:0046950	cellular ketone body metabolic process	1064
GO:0046951	ketone body biosynthetic process	1064
GO:0048753	pigment granule organization	1064
GO:0060155	platelet dense granule organization	1064
GO:0098543	detection of other organism	1064
GO:0098581	detection of external biotic stimulus	1064
GO:1902224	ketone body metabolic process	1064
GO:1903232	melanosome assembly	1064
GO:1904143	positive regulation of carotenoid biosynthetic process	1064
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1064
GO:0006366	transcription by RNA polymerase II	1064
GO:0051252	regulation of RNA metabolic process	1064
GO:0070076	obsolete histone lysine demethylation	1064
GO:0045859	regulation of protein kinase activity	1064
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	1064
GO:0032535	regulation of cellular component size	1064
GO:0043085	positive regulation of catalytic activity	1064
GO:0097190	apoptotic signaling pathway	1063
GO:0000281	mitotic cytokinesis	1060
GO:0061640	cytoskeleton-dependent cytokinesis	1060
GO:0019538	protein metabolic process	1054
GO:0036211	protein modification process	1054
GO:1901564	organonitrogen compound metabolic process	1054
GO:0006857	oligopeptide transport	1051
GO:0016075	rRNA catabolic process	1048
GO:0080037	negative regulation of cytokinin-activated signaling pathway	1037
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	1032
GO:0000914	phragmoplast assembly	1032
GO:1902407	assembly of actomyosin apparatus involved in mitotic cytokinesis	1032
GO:0010239	chloroplast mRNA processing	1032
GO:0006182	cGMP biosynthetic process	1028
GO:0009187	cyclic nucleotide metabolic process	1028
GO:0009190	cyclic nucleotide biosynthetic process	1028
GO:0046068	cGMP metabolic process	1028
GO:0052652	cyclic purine nucleotide metabolic process	1028
GO:0042364	water-soluble vitamin biosynthetic process	1028
GO:0006893	Golgi to plasma membrane transport	1024
GO:0071941	nitrogen cycle metabolic process	1020
GO:0046352	disaccharide catabolic process	1006
GO:0009313	oligosaccharide catabolic process	1006
GO:0009092	homoserine metabolic process	1006
GO:0016192	vesicle-mediated transport	1003
GO:0009081	branched-chain amino acid metabolic process	998
GO:0015936	coenzyme A metabolic process	997
GO:0097193	intrinsic apoptotic signaling pathway	997
GO:0001818	negative regulation of cytokine production	997
GO:0002532	production of molecular mediator involved in inflammatory response	997
GO:0002534	cytokine production involved in inflammatory response	997
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	997
GO:0006954	inflammatory response	997
GO:0009090	homoserine biosynthetic process	997
GO:0010581	regulation of starch biosynthetic process	997
GO:0010600	regulation of auxin biosynthetic process	997
GO:0010601	positive regulation of auxin biosynthetic process	997
GO:0015942	formate metabolic process	997
GO:0019379	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	997
GO:0019419	obsolete sulfate reduction	997
GO:0042183	formate catabolic process	997
GO:0042759	long-chain fatty acid biosynthetic process	997
GO:0045103	intermediate filament-based process	997
GO:0045104	intermediate filament cytoskeleton organization	997
GO:0050727	regulation of inflammatory response	997
GO:0050728	negative regulation of inflammatory response	997
GO:0090354	regulation of auxin metabolic process	997
GO:0090355	positive regulation of auxin metabolic process	997
GO:1900015	regulation of cytokine production involved in inflammatory response	997
GO:1900016	negative regulation of cytokine production involved in inflammatory response	997
GO:0005987	sucrose catabolic process	997
GO:0043628	regulatory ncRNA 3'-end processing	997
GO:0014070	response to organic cyclic compound	988
GO:0090069	regulation of ribosome biogenesis	984
GO:0071554	cell wall organization or biogenesis	981
GO:0010190	cytochrome b6f complex assembly	979
GO:0034635	glutathione transport	973
GO:0010358	leaf shaping	966
GO:0016114	terpenoid biosynthetic process	957
GO:0006721	terpenoid metabolic process	957
GO:0042126	nitrate metabolic process	947
GO:0042128	nitrate assimilation	947
GO:2001057	reactive nitrogen species metabolic process	947
GO:0010247	detection of phosphate ion	947
GO:0010337	regulation of salicylic acid metabolic process	947
GO:0062210	shoot regeneration	947
GO:0090352	regulation of nitrate assimilation	947
GO:1903314	regulation of nitrogen cycle metabolic process	947
GO:0010113	negative regulation of systemic acquired resistance	947
GO:0044036	cell wall macromolecule metabolic process	940
GO:0071266	'de novo' L-methionine biosynthetic process	935
GO:0007623	circadian rhythm	934
GO:0031109	microtubule polymerization or depolymerization	932
GO:1905392	plant organ morphogenesis	927
GO:0010015	root morphogenesis	927
GO:0046677	response to antibiotic	925
GO:0050789	regulation of biological process	925
GO:0050794	regulation of cellular process	925
GO:0009787	regulation of abscisic acid-activated signaling pathway	925
GO:1901419	regulation of response to alcohol	925
GO:1905957	regulation of cellular response to alcohol	925
GO:0010227	floral organ abscission	925
GO:0043207	response to external biotic stimulus	923
GO:0051707	response to other organism	923
GO:0044419	biological process involved in interspecies interaction between organisms	923
GO:0009607	response to biotic stimulus	923
GO:0009226	nucleotide-sugar biosynthetic process	921
GO:1900865	chloroplast RNA modification	920
GO:0019953	sexual reproduction	919
GO:0044703	multi-organism reproductive process	919
GO:1905393	plant organ formation	911
GO:0090116	obsolete C-5 methylation of cytosine	903
GO:0002757	immune response-activating signaling pathway	892
GO:0002758	innate immune response-activating signaling pathway	892
GO:0003013	circulatory system process	887
GO:0008015	blood circulation	887
GO:0022411	cellular component disassembly	886
GO:0010044	response to aluminum ion	886
GO:0009413	response to flooding	884
GO:0018126	protein hydroxylation	882
GO:0006068	ethanol catabolic process	878
GO:0034310	primary alcohol catabolic process	878
GO:0006360	transcription by RNA polymerase I	877
GO:0043928	obsolete exonucleolytic catabolism of deadenylated mRNA	872
GO:0010605	negative regulation of macromolecule metabolic process	865
GO:0009892	negative regulation of metabolic process	865
GO:0009751	response to salicylic acid	858
GO:0000096	sulfur amino acid metabolic process	858
GO:0032787	monocarboxylic acid metabolic process	849
GO:0034477	U6 snRNA 3'-end processing	846
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	843
GO:0009221	pyrimidine deoxyribonucleotide biosynthetic process	843
GO:0009265	2'-deoxyribonucleotide biosynthetic process	843
GO:0046385	deoxyribose phosphate biosynthetic process	843
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	841
GO:0000460	maturation of 5.8S rRNA	841
GO:0120009	intermembrane lipid transfer	837
GO:0008643	carbohydrate transport	834
GO:0006552	L-leucine catabolic process	833
GO:0009083	branched-chain amino acid catabolic process	833
GO:0006551	L-leucine metabolic process	833
GO:1901606	alpha-amino acid catabolic process	833
GO:0048768	root hair cell tip growth	833
GO:0010345	suberin biosynthetic process	832
GO:0042274	ribosomal small subunit biogenesis	831
GO:0090502	obsolete RNA phosphodiester bond hydrolysis, endonucleolytic	827
GO:0045922	negative regulation of fatty acid metabolic process	825
GO:0044255	cellular lipid metabolic process	820
GO:0016554	cytidine to uridine editing	819
GO:0016553	base conversion or substitution editing	819
GO:0000097	sulfur amino acid biosynthetic process	814
GO:0006437	tyrosyl-tRNA aminoacylation	814
GO:0032259	methylation	811
GO:0034250	positive regulation of amide metabolic process	811
GO:0006820	monoatomic anion transport	805
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	805
GO:0044272	sulfur compound biosynthetic process	805
GO:0006422	aspartyl-tRNA aminoacylation	805
GO:0006225	UDP biosynthetic process	805
GO:0009188	ribonucleoside diphosphate biosynthetic process	805
GO:0009193	pyrimidine ribonucleoside diphosphate metabolic process	805
GO:0009194	pyrimidine ribonucleoside diphosphate biosynthetic process	805
GO:0010161	red light signaling pathway	805
GO:0046048	UDP metabolic process	805
GO:0046704	CDP metabolic process	805
GO:0046705	CDP biosynthetic process	805
GO:0051782	negative regulation of cell division	805
GO:0071491	cellular response to red light	805
GO:0006468	protein phosphorylation	805
GO:0010038	response to metal ion	805
GO:0006790	sulfur compound metabolic process	805
GO:0006206	pyrimidine nucleobase metabolic process	805
GO:0019856	pyrimidine nucleobase biosynthetic process	805
GO:0006788	heme oxidation	805
GO:0015786	UDP-glucose transmembrane transport	805
GO:0030307	positive regulation of cell growth	805
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	805
GO:0080183	response to photooxidative stress	805
GO:0051181	obsolete cofactor transport	802
GO:0006518	peptide metabolic process	801
GO:1902626	assembly of large subunit precursor of preribosome	794
GO:0008299	isoprenoid biosynthetic process	792
GO:0006720	isoprenoid metabolic process	792
GO:0018193	peptidyl-amino acid modification	792
GO:0006265	DNA topological change	792
GO:0018208	peptidyl-proline modification	792
GO:0044282	small molecule catabolic process	792
GO:0016311	dephosphorylation	792
GO:0007018	microtubule-based movement	792
GO:0048653	anther development	792
GO:0000413	protein peptidyl-prolyl isomerization	792
GO:0018216	peptidyl-arginine methylation	792
GO:0019751	polyol metabolic process	792
GO:0018195	peptidyl-arginine modification	792
GO:0048827	phyllome development	792
GO:0016570	obsolete histone modification	792
GO:0006574	valine catabolic process	792
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	792
GO:0007142	male meiosis II	792
GO:0007639	homeostasis of number of meristem cells	792
GO:0009616	RNAi-mediated antiviral immune response	792
GO:0009720	detection of hormone stimulus	792
GO:0009726	detection of endogenous stimulus	792
GO:0009729	detection of brassinosteroid stimulus	792
GO:0009836	fruit ripening, climacteric	792
GO:0030262	apoptotic nuclear changes	792
GO:0030263	apoptotic chromosome condensation	792
GO:0030473	nuclear migration along microtubule	792
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	792
GO:0039694	viral RNA genome replication	792
GO:0044003	modulation by symbiont of host process	792
GO:0045070	positive regulation of viral genome replication	792
GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	792
GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate	792
GO:0048524	positive regulation of viral process	792
GO:0048872	homeostasis of number of cells	792
GO:0048873	homeostasis of number of cells within a tissue	792
GO:0051817	obsolete modulation of process of other organism involved in symbiotic interaction	792
GO:0052018	obsolete modulation by symbiont of RNA levels in host	792
GO:0052249	obsolete modulation of RNA levels in other organism involved in symbiotic interaction	792
GO:0070301	cellular response to hydrogen peroxide	792
GO:0072697	protein localization to cell cortex	792
GO:0072699	protein localization to cortical microtubule cytoskeleton	792
GO:0090436	leaf pavement cell development	792
GO:0097194	execution phase of apoptosis	792
GO:0098586	cellular response to virus	792
GO:1901703	protein localization involved in auxin polar transport	792
GO:1903902	positive regulation of viral life cycle	792
GO:0048438	floral whorl development	792
GO:0006807	obsolete nitrogen compound metabolic process	792
GO:0034762	regulation of transmembrane transport	792
GO:0034765	regulation of monoatomic ion transmembrane transport	792
GO:0048443	stamen development	792
GO:0048466	androecium development	792
GO:0006404	RNA import into nucleus	789
GO:0061015	snRNA import into nucleus	789
GO:1900262	regulation of DNA-directed DNA polymerase activity	789
GO:1900264	positive regulation of DNA-directed DNA polymerase activity	789
GO:2000573	positive regulation of DNA biosynthetic process	789
GO:0019318	hexose metabolic process	778
GO:0098813	nuclear chromosome segregation	775
GO:0042254	ribosome biogenesis	774
GO:0006432	phenylalanyl-tRNA aminoacylation	765
GO:0016042	lipid catabolic process	762
GO:0009691	cytokinin biosynthetic process	760
GO:0046470	phosphatidylcholine metabolic process	759
GO:0051291	protein heterooligomerization	741
GO:0070206	protein trimerization	741
GO:0070208	protein heterotrimerization	741
GO:0006338	chromatin remodeling	740
GO:0005983	starch catabolic process	736
GO:0032790	ribosome disassembly	735
GO:0006412	translation	735
GO:0043043	peptide biosynthetic process	735
GO:0043604	amide biosynthetic process	735
GO:0043603	amide metabolic process	735
GO:0009959	negative gravitropism	726
GO:0010467	gene expression	726
GO:0042631	cellular response to water deprivation	726
GO:0071462	cellular response to water stimulus	726
GO:1901002	positive regulation of response to salt stress	726
GO:0042446	hormone biosynthetic process	725
GO:0032386	regulation of intracellular transport	717
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	715
GO:2000031	regulation of salicylic acid mediated signaling pathway	712
GO:2001038	regulation of cellular response to drug	712
GO:0009863	salicylic acid mediated signaling pathway	712
GO:0080151	positive regulation of salicylic acid mediated signaling pathway	712
GO:2001025	positive regulation of response to drug	712
GO:2001040	positive regulation of cellular response to drug	712
GO:0032469	endoplasmic reticulum calcium ion homeostasis	707
GO:0031324	negative regulation of cellular metabolic process	706
GO:0006325	chromatin organization	706
GO:0044786	cell cycle DNA replication	704
GO:0006544	glycine metabolic process	703
GO:0015031	protein transport	700
GO:0045184	establishment of protein localization	700
GO:0070727	cellular macromolecule localization	700
GO:0008104	protein localization	700
GO:0033108	mitochondrial respiratory chain complex assembly	700
GO:0055047	generative cell mitosis	697
GO:0042304	regulation of fatty acid biosynthetic process	695
GO:0042371	vitamin K biosynthetic process	694
GO:0042373	vitamin K metabolic process	694
GO:0110154	RNA decapping	690
GO:0110156	mRNA methylguanosine-cap decapping	690
GO:0045901	positive regulation of translational elongation	688
GO:0010720	positive regulation of cell development	687
GO:0010975	regulation of neuron projection development	687
GO:0010976	positive regulation of neuron projection development	687
GO:0022008	neurogenesis	687
GO:0030182	neuron differentiation	687
GO:0031175	neuron projection development	687
GO:0031346	positive regulation of cell projection organization	687
GO:0045664	regulation of neuron differentiation	687
GO:0045666	positive regulation of neuron differentiation	687
GO:0048666	neuron development	687
GO:0048699	generation of neurons	687
GO:0050767	regulation of neurogenesis	687
GO:0050769	positive regulation of neurogenesis	687
GO:0051960	regulation of nervous system development	687
GO:0051962	positive regulation of nervous system development	687
GO:2000762	regulation of phenylpropanoid metabolic process	686
GO:0050684	regulation of mRNA processing	684
GO:0043484	regulation of RNA splicing	684
GO:0015766	disaccharide transport	678
GO:0015772	oligosaccharide transport	678
GO:0036258	multivesicular body assembly	678
GO:0080119	ER body organization	676
GO:0006629	lipid metabolic process	674
GO:0010466	negative regulation of peptidase activity	673
GO:0010951	negative regulation of endopeptidase activity	673
GO:0045861	negative regulation of proteolysis	673
GO:0052548	regulation of endopeptidase activity	673
GO:0052547	regulation of peptidase activity	673
GO:0007019	microtubule depolymerization	672
GO:0009788	negative regulation of abscisic acid-activated signaling pathway	670
GO:1901420	negative regulation of response to alcohol	670
GO:1905958	negative regulation of cellular response to alcohol	670
GO:0009690	cytokinin metabolic process	670
GO:0006470	protein dephosphorylation	667
GO:0006897	endocytosis	663
GO:1901336	lactone biosynthetic process	662
GO:1901334	lactone metabolic process	662
GO:0051055	negative regulation of lipid biosynthetic process	662
GO:0006378	obsolete mRNA polyadenylation	650
GO:0040007	growth	648
GO:0009698	phenylpropanoid metabolic process	647
GO:0019748	secondary metabolic process	647
GO:0006666	3-keto-sphinganine metabolic process	647
GO:0006665	sphingolipid metabolic process	647
GO:0030148	sphingolipid biosynthetic process	647
GO:0065007	biological regulation	646
GO:0042445	hormone metabolic process	646
GO:1901600	strigolactone metabolic process	646
GO:1901601	strigolactone biosynthetic process	646
GO:0006784	heme A biosynthetic process	646
GO:0046160	heme a metabolic process	646
GO:0001763	morphogenesis of a branching structure	646
GO:0006423	cysteinyl-tRNA aminoacylation	646
GO:0009737	response to abscisic acid	646
GO:0016129	phytosteroid biosynthetic process	646
GO:0016132	brassinosteroid biosynthetic process	646
GO:0035970	peptidyl-threonine dephosphorylation	646
GO:0016128	phytosteroid metabolic process	646
GO:0016131	brassinosteroid metabolic process	646
GO:0120178	steroid hormone biosynthetic process	646
GO:0001667	ameboidal-type cell migration	646
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	646
GO:0007565	female pregnancy	646
GO:0007566	embryo implantation	646
GO:0015768	maltose transport	646
GO:0030592	DNA ADP-ribosylation	646
GO:0030638	polyketide metabolic process	646
GO:0030647	aminoglycoside antibiotic metabolic process	646
GO:0031532	obsolete actin cytoskeleton reorganization	646
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	646
GO:0035652	clathrin-coated vesicle cargo loading	646
GO:0043900	obsolete regulation of multi-organism process	646
GO:0043901	obsolete negative regulation of multi-organism process	646
GO:0044597	daunorubicin metabolic process	646
GO:0044598	doxorubicin metabolic process	646
GO:0060858	vesicle-mediated transport involved in floral organ abscission	646
GO:0061450	trophoblast cell migration	646
GO:0070861	regulation of protein exit from endoplasmic reticulum	646
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	646
GO:0080148	negative regulation of response to water deprivation	646
GO:1901163	regulation of trophoblast cell migration	646
GO:1901164	negative regulation of trophoblast cell migration	646
GO:1902953	positive regulation of ER to Golgi vesicle-mediated transport	646
GO:2000249	obsolete regulation of actin cytoskeleton reorganization	646
GO:0010817	regulation of hormone levels	646
GO:0055072	obsolete iron ion homeostasis	646
GO:0006879	intracellular iron ion homeostasis	646
GO:0051193	obsolete regulation of cofactor metabolic process	646
GO:0000209	protein polyubiquitination	646
GO:0006778	porphyrin-containing compound metabolic process	646
GO:0044242	cellular lipid catabolic process	646
GO:0006074	(1->3)-beta-D-glucan metabolic process	646
GO:0006075	(1->3)-beta-D-glucan biosynthetic process	646
GO:0033013	tetrapyrrole metabolic process	646
GO:0006779	porphyrin-containing compound biosynthetic process	646
GO:0000256	allantoin catabolic process	646
GO:0003400	regulation of COPII vesicle coating	646
GO:0007266	Rho protein signal transduction	646
GO:0010271	regulation of chlorophyll catabolic process	646
GO:0010959	regulation of metal ion transport	646
GO:0016121	carotene catabolic process	646
GO:0019427	acetyl-CoA biosynthetic process from acetate	646
GO:0032527	protein exit from endoplasmic reticulum	646
GO:0033120	positive regulation of RNA splicing	646
GO:0034756	regulation of iron ion transport	646
GO:0034757	negative regulation of iron ion transport	646
GO:0035023	regulation of Rho protein signal transduction	646
GO:0046247	terpene catabolic process	646
GO:0048026	positive regulation of mRNA splicing, via spliceosome	646
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	646
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	646
GO:0070212	protein poly-ADP-ribosylation	646
GO:0070979	protein K11-linked ubiquitination	646
GO:0072684	obsolete mitochondrial tRNA 3'-trailer cleavage, endonucleolytic	646
GO:0080027	response to herbivore	646
GO:0080117	secondary growth	646
GO:0090056	regulation of chlorophyll metabolic process	646
GO:0090113	obsolete regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	646
GO:1900425	negative regulation of defense response to bacterium	646
GO:1901404	regulation of tetrapyrrole catabolic process	646
GO:0033212	iron import into cell	645
GO:0033214	siderophore-dependent iron import into cell	645
GO:1901678	iron coordination entity transport	645
GO:0042136	obsolete neurotransmitter biosynthetic process	641
GO:0035999	tetrahydrofolate interconversion	641
GO:0042372	phylloquinone biosynthetic process	630
GO:0042374	phylloquinone metabolic process	630
GO:0000056	ribosomal small subunit export from nucleus	630
GO:0002100	tRNA wobble adenosine to inosine editing	623
GO:0006382	adenosine to inosine editing	623
GO:0009263	deoxyribonucleotide biosynthetic process	622
GO:0042391	regulation of membrane potential	621
GO:0051083	'de novo' cotranslational protein folding	620
GO:0016101	diterpenoid metabolic process	611
GO:0042127	regulation of cell population proliferation	611
GO:0008283	cell population proliferation	611
GO:0016102	diterpenoid biosynthetic process	611
GO:0010449	root meristem growth	610
GO:0010082	regulation of root meristem growth	610
GO:0005975	carbohydrate metabolic process	607
GO:0006768	biotin metabolic process	604
GO:0009102	biotin biosynthetic process	604
GO:0022607	cellular component assembly	603
GO:0071555	cell wall organization	601
GO:0045229	external encapsulating structure organization	601
GO:0000917	division septum assembly	600
GO:0032954	regulation of cytokinetic process	600
GO:0032955	regulation of division septum assembly	600
GO:0090529	cell septum assembly	600
GO:1901891	regulation of cell septum assembly	600
GO:0009939	positive regulation of gibberellic acid mediated signaling pathway	596
GO:0055086	nucleobase-containing small molecule metabolic process	595
GO:0008284	positive regulation of cell population proliferation	595
GO:0098661	inorganic anion transmembrane transport	587
GO:0050686	negative regulation of mRNA processing	587
GO:0042023	DNA endoreduplication	584
GO:0034976	response to endoplasmic reticulum stress	582
GO:0032104	obsolete regulation of response to extracellular stimulus	579
GO:0032107	regulation of response to nutrient levels	579
GO:0044275	obsolete cellular carbohydrate catabolic process	577
GO:0009251	glucan catabolic process	577
GO:0044247	obsolete cellular polysaccharide catabolic process	577
GO:0046185	aldehyde catabolic process	574
GO:0048523	negative regulation of cellular process	573
GO:0033388	putrescine biosynthetic process from arginine	570
GO:0007000	nucleolus organization	567
GO:0017126	nucleologenesis	567
GO:0051172	obsolete negative regulation of nitrogen compound metabolic process	565
GO:1901617	organic hydroxy compound biosynthetic process	564
GO:0007417	central nervous system development	564
GO:0007420	brain development	564
GO:0060322	head development	564
GO:0034097	response to cytokine	564
GO:0071345	cellular response to cytokine stimulus	564
GO:0051346	negative regulation of hydrolase activity	559
GO:0051336	regulation of hydrolase activity	559
GO:0046825	regulation of protein export from nucleus	559
GO:2000197	regulation of ribonucleoprotein complex localization	559
GO:2000200	regulation of ribosomal subunit export from nucleus	559
GO:0032239	regulation of nucleobase-containing compound transport	559
GO:0046822	regulation of nucleocytoplasmic transport	559
GO:0046831	regulation of RNA export from nucleus	559
GO:0006108	malate metabolic process	558
GO:0031407	oxylipin metabolic process	557
GO:0031408	oxylipin biosynthetic process	557
GO:0051270	obsolete regulation of cellular component movement	555
GO:0000819	sister chromatid segregation	554
GO:0001510	RNA methylation	553
GO:0090558	plant epidermis development	553
GO:0045454	cell redox homeostasis	552
GO:0046364	monosaccharide biosynthetic process	548
GO:0005996	monosaccharide metabolic process	546
GO:0009553	embryo sac development	544
GO:0009991	obsolete response to extracellular stimulus	544
GO:0031667	response to nutrient levels	544
GO:0071076	RNA 3' uridylation	542
GO:0060964	regulation of miRNA-mediated gene silencing	542
GO:0009069	serine family amino acid metabolic process	541
GO:1903338	regulation of cell wall organization or biogenesis	540
GO:0007033	vacuole organization	539
GO:0036265	RNA (guanine-N7)-methylation	537
GO:0051248	negative regulation of protein metabolic process	535
GO:0009611	response to wounding	535
GO:0015837	amine transport	534
GO:0032973	amino acid export across plasma membrane	534
GO:0051952	regulation of amine transport	534
GO:0051955	regulation of amino acid transport	534
GO:0080143	regulation of amino acid export	534
GO:1903789	regulation of amino acid transmembrane transport	534
GO:0032890	regulation of organic acid transport	534
GO:0035266	meristem growth	534
GO:0010075	regulation of meristem growth	534
GO:0050790	regulation of catalytic activity	533
GO:0065009	regulation of molecular function	533
GO:0030162	regulation of proteolysis	532
GO:0006022	aminoglycan metabolic process	532
GO:0006026	aminoglycan catabolic process	532
GO:0006030	chitin metabolic process	532
GO:0006032	chitin catabolic process	532
GO:0046348	amino sugar catabolic process	532
GO:1901071	glucosamine-containing compound metabolic process	532
GO:1901072	glucosamine-containing compound catabolic process	532
GO:0006040	amino sugar metabolic process	532
GO:0080090	regulation of primary metabolic process	532
GO:0051171	obsolete regulation of nitrogen compound metabolic process	532
GO:0035442	dipeptide transmembrane transport	532
GO:0042938	dipeptide transport	532
GO:0035672	oligopeptide transmembrane transport	532
GO:0048519	negative regulation of biological process	532
GO:0031323	regulation of cellular metabolic process	532
GO:0016998	cell wall macromolecule catabolic process	532
GO:0060255	regulation of macromolecule metabolic process	532
GO:0042939	tripeptide transport	532
GO:0016053	organic acid biosynthetic process	532
GO:0046394	carboxylic acid biosynthetic process	532
GO:0000292	RNA fragment catabolic process	532
GO:0001560	regulation of cell growth by extracellular stimulus	532
GO:0001906	cell killing	532
GO:0010586	miRNA metabolic process	532
GO:0010587	miRNA catabolic process	532
GO:0019428	allantoin biosynthetic process	532
GO:0031032	actomyosin structure organization	532
GO:0031640	killing of cells of another organism	532
GO:0033197	response to vitamin E	532
GO:0034394	protein localization to cell surface	532
GO:0035864	response to potassium ion	532
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay	532
GO:0071731	response to nitric oxide	532
GO:0097366	response to bronchodilator	532
GO:0110102	ribulose bisphosphate carboxylase complex assembly	532
GO:1900378	positive regulation of secondary metabolite biosynthetic process	532
GO:1900704	regulation of siderophore biosynthetic process	532
GO:1900706	positive regulation of siderophore biosynthetic process	532
GO:0019222	regulation of metabolic process	532
GO:0098754	detoxification	532
GO:1990748	cellular detoxification	532
GO:0009835	fruit ripening	532
GO:0036261	7-methylguanosine cap hypermethylation	532
GO:0051194	obsolete positive regulation of cofactor metabolic process	532
