GO.ID	Name	Frequency
GO:1901335	lactone catabolic process	450
GO:1902170	cellular response to reactive nitrogen species	450
GO:1902890	regulation of root hair elongation	450
GO:1903429	regulation of cell maturation	450
GO:0009896	positive regulation of catabolic process	450
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	449
GO:0032392	DNA geometric change	448
GO:0032508	DNA duplex unwinding	448
GO:0006402	mRNA catabolic process	447
GO:0007005	mitochondrion organization	447
GO:0042176	regulation of protein catabolic process	446
GO:0000956	nuclear-transcribed mRNA catabolic process	440
GO:0034605	cellular response to heat	437
GO:0009117	nucleotide metabolic process	436
GO:0015994	chlorophyll metabolic process	434
GO:0006820	monoatomic anion transport	433
GO:0006778	porphyrin-containing compound metabolic process	433
GO:0033013	tetrapyrrole metabolic process	433
GO:0046034	ATP metabolic process	431
GO:1903313	positive regulation of mRNA metabolic process	430
GO:0050779	RNA destabilization	428
GO:0061014	positive regulation of mRNA catabolic process	428
GO:0061157	mRNA destabilization	428
GO:0043488	regulation of mRNA stability	428
GO:0043487	regulation of RNA stability	428
GO:0061013	regulation of mRNA catabolic process	428
GO:1903825	organic acid transmembrane transport	425
GO:1905039	carboxylic acid transmembrane transport	425
GO:0090501	obsolete RNA phosphodiester bond hydrolysis	425
GO:0043549	regulation of kinase activity	423
GO:0140352	export from cell	422
GO:0046903	secretion	419
GO:0046467	membrane lipid biosynthetic process	415
GO:0071705	nitrogen compound transport	415
GO:0034249	negative regulation of amide metabolic process	414
GO:0015718	monocarboxylic acid transport	413
GO:0030001	metal ion transport	411
GO:0048519	negative regulation of biological process	410
GO:0043414	macromolecule methylation	409
GO:0032940	secretion by cell	405
GO:0009738	abscisic acid-activated signaling pathway	405
GO:0071215	cellular response to abscisic acid stimulus	405
GO:0097306	cellular response to alcohol	405
GO:0006260	DNA replication	404
GO:0008299	isoprenoid biosynthetic process	403
GO:0006887	exocytosis	402
GO:0046148	pigment biosynthetic process	401
GO:0006848	pyruvate transport	399
GO:0006850	mitochondrial pyruvate transmembrane transport	399
GO:1901475	pyruvate transmembrane transport	399
GO:0009260	ribonucleotide biosynthetic process	396
GO:0046390	ribose phosphate biosynthetic process	396
GO:1901292	nucleoside phosphate catabolic process	394
GO:0046112	nucleobase biosynthetic process	393
GO:0042327	positive regulation of phosphorylation	392
GO:0010562	positive regulation of phosphorus metabolic process	392
GO:0045937	positive regulation of phosphate metabolic process	392
GO:0000226	microtubule cytoskeleton organization	391
GO:0033674	positive regulation of kinase activity	391
GO:0045492	xylan biosynthetic process	391
GO:0043085	positive regulation of catalytic activity	391
GO:2000113	obsolete negative regulation of cellular macromolecule biosynthetic process	390
GO:0010558	negative regulation of macromolecule biosynthetic process	390
GO:0009199	ribonucleoside triphosphate metabolic process	385
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	383
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	382
GO:0034654	nucleobase-containing compound biosynthetic process	381
GO:0000413	protein peptidyl-prolyl isomerization	381
GO:0043248	proteasome assembly	380
GO:0009890	negative regulation of biosynthetic process	377
GO:0031327	negative regulation of cellular biosynthetic process	377
GO:0007007	inner mitochondrial membrane organization	377
GO:0009084	glutamine family amino acid biosynthetic process	375
GO:0031086	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	374
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	374
GO:0006767	water-soluble vitamin metabolic process	373
GO:0032200	telomere organization	372
GO:0019395	fatty acid oxidation	372
GO:0072522	purine-containing compound biosynthetic process	372
GO:0055065	obsolete metal ion homeostasis	372
GO:0055080	monoatomic cation homeostasis	372
GO:0016054	organic acid catabolic process	370
GO:0046395	carboxylic acid catabolic process	370
GO:0010605	negative regulation of macromolecule metabolic process	370
GO:0006470	protein dephosphorylation	369
GO:0007006	mitochondrial membrane organization	369
GO:0051261	protein depolymerization	369
GO:0006635	fatty acid beta-oxidation	367
GO:0009062	fatty acid catabolic process	367
GO:0050657	nucleic acid transport	366
GO:0050658	RNA transport	366
GO:0051236	establishment of RNA localization	366
GO:0006403	RNA localization	366
GO:0006520	amino acid metabolic process	364
GO:0009247	glycolipid biosynthetic process	364
GO:0006664	glycolipid metabolic process	364
GO:1903509	liposaccharide metabolic process	364
GO:0007186	G protein-coupled receptor signaling pathway	361
GO:0015931	nucleobase-containing compound transport	357
GO:0099116	tRNA 5'-end processing	357
GO:0000966	RNA 5'-end processing	357
GO:0034471	obsolete ncRNA 5'-end processing	357
GO:0006643	membrane lipid metabolic process	357
GO:0006338	chromatin remodeling	356
GO:0006366	transcription by RNA polymerase II	356
GO:0030162	regulation of proteolysis	356
GO:0006813	potassium ion transport	355
GO:0010074	maintenance of meristem identity	354
GO:0051188	obsolete cofactor biosynthetic process	353
GO:0045039	protein insertion into mitochondrial inner membrane	353
GO:0051204	protein insertion into mitochondrial membrane	353
GO:0045017	glycerolipid biosynthetic process	352
GO:0008380	RNA splicing	352
GO:0009205	purine ribonucleoside triphosphate metabolic process	351
GO:0009144	purine nucleoside triphosphate metabolic process	351
GO:0009141	nucleoside triphosphate metabolic process	349
GO:0001682	tRNA 5'-leader removal	348
GO:0046474	glycerophospholipid biosynthetic process	347
GO:0042364	water-soluble vitamin biosynthetic process	347
GO:0071805	potassium ion transmembrane transport	347
GO:1902476	chloride transmembrane transport	346
GO:0031401	positive regulation of protein modification process	345
GO:0090151	establishment of protein localization to mitochondrial membrane	345
GO:0009451	RNA modification	345
GO:0071103	DNA conformation change	344
GO:0098655	monoatomic cation transmembrane transport	344
GO:0006099	tricarboxylic acid cycle	344
GO:0098813	nuclear chromosome segregation	344
GO:0044093	positive regulation of molecular function	344
GO:0016458	obsolete gene silencing	343
GO:0031047	regulatory ncRNA-mediated gene silencing	343
GO:0006450	regulation of translational fidelity	343
GO:1901136	carbohydrate derivative catabolic process	341
GO:0006325	chromatin organization	341
GO:0006396	RNA processing	340
GO:0051606	detection of stimulus	340
GO:0006289	nucleotide-excision repair	339
GO:0035303	regulation of dephosphorylation	339
GO:0072329	monocarboxylic acid catabolic process	338
GO:2000377	regulation of reactive oxygen species metabolic process	337
GO:0006875	obsolete intracellular metal ion homeostasis	337
GO:1902533	positive regulation of intracellular signal transduction	336
GO:0009225	nucleotide-sugar metabolic process	336
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	336
GO:0006487	protein N-linked glycosylation	335
GO:1901606	alpha-amino acid catabolic process	334
GO:0009753	response to jasmonic acid	334
GO:0051338	regulation of transferase activity	333
GO:0040029	epigenetic regulation of gene expression	333
GO:0016143	S-glycoside metabolic process	333
GO:0019757	obsolete glycosinolate metabolic process	333
GO:0019760	glucosinolate metabolic process	333
GO:0034404	nucleobase-containing small molecule biosynthetic process	333
GO:0006772	thiamine metabolic process	333
GO:0042723	thiamine-containing compound metabolic process	333
GO:0019439	obsolete aromatic compound catabolic process	333
GO:1901361	obsolete organic cyclic compound catabolic process	333
GO:0070925	organelle assembly	332
GO:0006354	DNA-templated transcription elongation	331
GO:0030258	lipid modification	331
GO:0030042	actin filament depolymerization	330
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	328
GO:0006913	nucleocytoplasmic transport	327
GO:0051169	nuclear transport	327
GO:0018193	peptidyl-amino acid modification	327
GO:0045814	negative regulation of gene expression, epigenetic	327
GO:0032259	methylation	327
GO:0008643	carbohydrate transport	326
GO:0007010	cytoskeleton organization	326
GO:0006766	vitamin metabolic process	326
GO:0001523	retinoid metabolic process	325
GO:0042572	retinol metabolic process	325
GO:0009696	salicylic acid metabolic process	325
GO:0040011	locomotion	324
GO:0031507	heterochromatin formation	324
GO:0034401	obsolete chromatin organization involved in regulation of transcription	324
GO:0070828	heterochromatin organization	324
GO:0097549	obsolete chromatin organization involved in negative regulation of transcription	324
GO:0010629	negative regulation of gene expression	323
GO:0000724	double-strand break repair via homologous recombination	322
GO:0000725	recombinational repair	322
GO:0031329	regulation of cellular catabolic process	320
GO:0006298	mismatch repair	319
GO:0009694	jasmonic acid metabolic process	319
GO:0035966	response to topologically incorrect protein	318
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	318
GO:0006397	mRNA processing	317
GO:0098771	inorganic ion homeostasis	317
GO:0044272	sulfur compound biosynthetic process	317
GO:0035967	cellular response to topologically incorrect protein	316
GO:0009110	vitamin biosynthetic process	316
GO:0009873	ethylene-activated signaling pathway	315
GO:0071369	cellular response to ethylene stimulus	315
GO:0009723	response to ethylene	315
GO:0006891	intra-Golgi vesicle-mediated transport	315
GO:0009867	jasmonic acid mediated signaling pathway	315
GO:0071395	cellular response to jasmonic acid stimulus	315
GO:0016569	obsolete covalent chromatin modification	315
GO:0009813	flavonoid biosynthetic process	314
GO:0005985	sucrose metabolic process	314
GO:0051923	sulfation	312
GO:0045927	positive regulation of growth	312
GO:0006626	protein targeting to mitochondrion	311
GO:0070585	protein localization to mitochondrion	311
GO:0072655	establishment of protein localization to mitochondrion	311
GO:0009629	response to gravity	310
GO:0009630	gravitropism	310
GO:0006743	ubiquinone metabolic process	309
GO:0006744	ubiquinone biosynthetic process	309
GO:0044270	obsolete cellular nitrogen compound catabolic process	308
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	308
GO:0009309	amine biosynthetic process	307
GO:0042401	biogenic amine biosynthetic process	307
GO:0031122	cytoplasmic microtubule organization	306
GO:0009240	isopentenyl diphosphate biosynthetic process	306
GO:0046490	isopentenyl diphosphate metabolic process	306
GO:0055076	obsolete transition metal ion homeostasis	306
GO:0009220	pyrimidine ribonucleotide biosynthetic process	306
GO:0009218	pyrimidine ribonucleotide metabolic process	306
GO:0010466	negative regulation of peptidase activity	304
GO:0010951	negative regulation of endopeptidase activity	304
GO:0052548	regulation of endopeptidase activity	304
GO:0045861	negative regulation of proteolysis	304
GO:0006812	monoatomic cation transport	303
GO:0016192	vesicle-mediated transport	302
GO:0006526	arginine biosynthetic process	300
GO:0006525	arginine metabolic process	300
GO:0035304	regulation of protein dephosphorylation	300
GO:0030865	cortical cytoskeleton organization	299
GO:0006352	DNA-templated transcription initiation	298
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	297
GO:0006206	pyrimidine nucleobase metabolic process	297
GO:0019856	pyrimidine nucleobase biosynthetic process	297
GO:0048870	cell motility	297
GO:0051674	localization of cell	297
GO:0046700	obsolete heterocycle catabolic process	297
GO:0009124	nucleoside monophosphate biosynthetic process	296
GO:0043622	cortical microtubule organization	296
GO:0010921	regulation of phosphatase activity	295
GO:0043666	regulation of phosphoprotein phosphatase activity	295
GO:0046916	obsolete intracellular transition metal ion homeostasis	293
GO:0009072	aromatic amino acid metabolic process	293
GO:0048511	rhythmic process	292
GO:0006401	RNA catabolic process	292
GO:0090407	organophosphate biosynthetic process	291
GO:0007519	skeletal muscle tissue development	291
GO:0014706	striated muscle tissue development	291
GO:0016202	regulation of striated muscle tissue development	291
GO:0035914	skeletal muscle cell differentiation	291
GO:0048634	regulation of muscle organ development	291
GO:0048641	regulation of skeletal muscle tissue development	291
GO:0060537	muscle tissue development	291
GO:0060538	skeletal muscle organ development	291
GO:1901861	regulation of muscle tissue development	291
GO:2001014	regulation of skeletal muscle cell differentiation	291
GO:0055072	obsolete iron ion homeostasis	291
GO:0000723	telomere maintenance	290
GO:0006004	fucose metabolic process	290
GO:0098662	inorganic cation transmembrane transport	290
GO:0098660	inorganic ion transmembrane transport	289
GO:0019827	stem cell population maintenance	289
GO:0098727	maintenance of cell number	289
GO:0022402	cell cycle process	289
GO:0034976	response to endoplasmic reticulum stress	288
GO:1901605	alpha-amino acid metabolic process	288
GO:0000278	mitotic cell cycle	288
GO:0060249	anatomical structure homeostasis	287
GO:0006873	intracellular monoatomic ion homeostasis	287
GO:0055082	intracellular chemical homeostasis	287
GO:0015979	photosynthesis	287
GO:0005977	glycogen metabolic process	286
GO:0006112	energy reserve metabolic process	286
GO:0044242	cellular lipid catabolic process	285
GO:0009875	pollen-pistil interaction	285
GO:0006559	L-phenylalanine catabolic process	284
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	284
GO:0046165	alcohol biosynthetic process	284
GO:0050801	monoatomic ion homeostasis	283
GO:0009658	chloroplast organization	282
GO:0042592	homeostatic process	281
GO:0034440	lipid oxidation	280
GO:2000028	regulation of photoperiodism, flowering	280
GO:0010540	basipetal auxin transport	280
GO:0030003	intracellular monoatomic cation homeostasis	280
GO:0046434	organophosphate catabolic process	279
GO:0048863	stem cell differentiation	279
GO:0005978	glycogen biosynthetic process	279
GO:0007062	sister chromatid cohesion	279
GO:0009806	lignan metabolic process	279
GO:0009807	lignan biosynthetic process	279
GO:0006353	DNA-templated transcription termination	279
GO:0009074	aromatic amino acid family catabolic process	278
GO:0016138	glycoside biosynthetic process	278
GO:1901804	beta-glucoside metabolic process	278
GO:1901806	beta-glucoside biosynthetic process	278
GO:0000160	phosphorelay signal transduction system	277
GO:0006558	L-phenylalanine metabolic process	276
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	276
GO:0009152	purine ribonucleotide biosynthetic process	276
GO:0006164	purine nucleotide biosynthetic process	276
GO:0007341	penetration of zona pellucida	275
GO:0007566	embryo implantation	275
GO:0010830	regulation of myotube differentiation	275
GO:0010831	positive regulation of myotube differentiation	275
GO:0014902	myotube differentiation	275
GO:0030203	glycosaminoglycan metabolic process	275
GO:0031221	arabinan metabolic process	275
GO:0042692	muscle cell differentiation	275
GO:0044764	obsolete multi-organism cellular process	275
GO:0048255	mRNA stabilization	275
GO:0048354	mucilage biosynthetic process involved in seed coat development	275
GO:0048359	mucilage metabolic process involved in seed coat development	275
GO:0051146	striated muscle cell differentiation	275
GO:0051147	regulation of muscle cell differentiation	275
GO:0051149	positive regulation of muscle cell differentiation	275
GO:0051153	regulation of striated muscle cell differentiation	275
GO:0051155	positive regulation of striated muscle cell differentiation	275
GO:1902373	negative regulation of mRNA catabolic process	275
GO:2000037	regulation of stomatal complex patterning	275
GO:2000038	regulation of stomatal complex development	275
GO:0008654	phospholipid biosynthetic process	275
GO:0072523	purine-containing compound catabolic process	274
GO:0009123	nucleoside monophosphate metabolic process	273
GO:0071569	protein ufmylation	272
GO:0048544	recognition of pollen	272
GO:0008037	cell recognition	272
GO:0065003	protein-containing complex assembly	272
GO:0032984	protein-containing complex disassembly	272
GO:0000097	sulfur amino acid biosynthetic process	272
GO:0016311	dephosphorylation	271
GO:0098661	inorganic anion transmembrane transport	271
GO:0000387	spliceosomal snRNP assembly	271
GO:0034219	carbohydrate transmembrane transport	269
GO:0006787	porphyrin-containing compound catabolic process	269
GO:0033015	tetrapyrrole catabolic process	269
GO:0051336	regulation of hydrolase activity	269
GO:0000375	RNA splicing, via transesterification reactions	269
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	269
GO:0000819	sister chromatid segregation	268
GO:0006368	transcription elongation by RNA polymerase II	268
GO:0009108	obsolete coenzyme biosynthetic process	267
GO:0031124	mRNA 3'-end processing	267
GO:0001522	pseudouridine synthesis	267
GO:0006476	protein deacetylation	267
GO:0035601	protein deacylation	267
GO:0034309	primary alcohol biosynthetic process	266
GO:0046283	anthocyanin-containing compound metabolic process	265
GO:0007031	peroxisome organization	264
GO:0050776	regulation of immune response	264
GO:0006302	double-strand break repair	263
GO:0051225	spindle assembly	262
GO:0070588	calcium ion transmembrane transport	262
GO:0006040	amino sugar metabolic process	262
GO:0007051	spindle organization	261
GO:0016441	post-transcriptional gene silencing	261
GO:0045005	DNA-templated DNA replication maintenance of fidelity	261
GO:0042724	thiamine-containing compound biosynthetic process	261
GO:0000070	mitotic sister chromatid segregation	261
GO:0007155	cell adhesion	260
GO:0022610	obsolete biological adhesion	260
GO:0002682	regulation of immune system process	260
GO:0006732	obsolete coenzyme metabolic process	259
GO:0042325	regulation of phosphorylation	259
GO:0042278	purine nucleoside metabolic process	259
GO:0032507	maintenance of protein location in cell	259
GO:0045185	maintenance of protein location	259
GO:0019348	dolichol metabolic process	259
GO:0016093	polyprenol metabolic process	259
GO:0045859	regulation of protein kinase activity	258
GO:0001932	regulation of protein phosphorylation	258
GO:0009314	response to radiation	258
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	258
GO:0048507	meristem development	258
GO:0006749	glutathione metabolic process	258
GO:0009416	response to light stimulus	257
GO:0046854	phosphatidylinositol phosphate biosynthetic process	257
GO:0046834	lipid phosphorylation	257
GO:0009718	anthocyanin-containing compound biosynthetic process	257
GO:0010608	post-transcriptional regulation of gene expression	255
GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	255
GO:0006779	porphyrin-containing compound biosynthetic process	255
GO:0033014	tetrapyrrole biosynthetic process	255
GO:0006694	steroid biosynthetic process	254
GO:0016926	protein desumoylation	254
GO:1901657	glycosyl compound metabolic process	254
GO:0006644	phospholipid metabolic process	254
GO:0009228	thiamine biosynthetic process	254
GO:0015996	chlorophyll catabolic process	254
GO:2000022	regulation of jasmonic acid mediated signaling pathway	254
GO:0016073	snRNA metabolic process	254
GO:0016570	obsolete histone modification	254
GO:0034765	regulation of monoatomic ion transmembrane transport	253
GO:0007009	plasma membrane organization	253
GO:0046149	pigment catabolic process	253
GO:0006576	biogenic amine metabolic process	252
GO:0140053	mitochondrial gene expression	252
GO:1903047	mitotic cell cycle process	252
GO:0006821	chloride transport	251
GO:0000041	transition metal ion transport	251
GO:0071826	protein-RNA complex organization	251
GO:0034762	regulation of transmembrane transport	250
GO:0000398	mRNA splicing, via spliceosome	250
GO:0051248	negative regulation of protein metabolic process	249
GO:0061077	chaperone-mediated protein folding	248
GO:0006346	DNA methylation-dependent heterochromatin formation	247
GO:0071806	protein transmembrane transport	247
GO:0006986	response to unfolded protein	246
GO:0043269	regulation of monoatomic ion transport	246
GO:0042273	ribosomal large subunit biogenesis	246
GO:0016575	obsolete histone deacetylation	246
GO:0097435	supramolecular fiber organization	245
GO:1901607	alpha-amino acid biosynthetic process	245
GO:0048878	chemical homeostasis	245
GO:0030968	endoplasmic reticulum unfolded protein response	244
GO:0034620	cellular response to unfolded protein	244
GO:0006011	UDP-glucose metabolic process	244
GO:0009735	response to cytokinin	242
GO:0009736	cytokinin-activated signaling pathway	242
GO:0071368	cellular response to cytokinin stimulus	242
GO:0000271	polysaccharide biosynthetic process	241
GO:0009820	alkaloid metabolic process	241
GO:0034655	nucleobase-containing compound catabolic process	241
GO:0031118	rRNA pseudouridine synthesis	241
GO:1903320	regulation of protein modification by small protein conjugation or removal	240
GO:0022618	protein-RNA complex assembly	240
GO:0007346	regulation of mitotic cell cycle	239
GO:0051321	meiotic cell cycle	239
GO:0031120	snRNA pseudouridine synthesis	239
GO:0040031	snRNA modification	239
GO:0009311	oligosaccharide metabolic process	239
GO:0051247	positive regulation of protein metabolic process	239
GO:0072528	pyrimidine-containing compound biosynthetic process	238
GO:0072527	pyrimidine-containing compound metabolic process	238
GO:0080135	regulation of cellular response to stress	237
GO:0009959	negative gravitropism	236
GO:0051246	regulation of protein metabolic process	236
GO:0019725	cellular homeostasis	235
GO:0007623	circadian rhythm	234
GO:0015980	energy derivation by oxidation of organic compounds	234
GO:0018208	peptidyl-proline modification	233
GO:0006414	translational elongation	232
GO:0016144	S-glycoside biosynthetic process	232
GO:0019758	obsolete glycosinolate biosynthetic process	232
GO:0019761	glucosinolate biosynthetic process	232
GO:0005996	monosaccharide metabolic process	232
GO:0009134	nucleoside diphosphate catabolic process	232
GO:0015698	inorganic anion transport	232
GO:0065002	intracellular protein transmembrane transport	232
GO:0009644	response to high light intensity	231
GO:0046488	phosphatidylinositol metabolic process	231
GO:0010073	meristem maintenance	231
GO:0051028	mRNA transport	231
GO:0009063	amino acid catabolic process	230
GO:0070507	regulation of microtubule cytoskeleton organization	230
GO:0044786	cell cycle DNA replication	230
GO:0010228	vegetative to reproductive phase transition of meristem	229
GO:0046838	obsolete phosphorylated carbohydrate dephosphorylation	229
GO:0052547	regulation of peptidase activity	228
GO:0006900	vesicle budding from membrane	228
GO:0015780	nucleotide-sugar transmembrane transport	228
GO:0042023	DNA endoreduplication	227
GO:0001934	positive regulation of protein phosphorylation	226
GO:0045860	positive regulation of protein kinase activity	226
GO:0009116	nucleoside metabolic process	226
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	226
GO:0006418	tRNA aminoacylation for protein translation	226
GO:0043038	amino acid activation	226
GO:0043039	tRNA aminoacylation	226
GO:0031048	regulatory ncRNA-mediated heterochromatin formation	226
GO:0080188	gene silencing by siRNA-directed DNA methylation	226
GO:0009067	aspartate family amino acid biosynthetic process	226
GO:0006661	phosphatidylinositol biosynthetic process	225
GO:0009593	detection of chemical stimulus	225
GO:0019646	aerobic electron transport chain	225
GO:1901334	lactone metabolic process	225
GO:0032543	mitochondrial translation	224
GO:0046486	glycerolipid metabolic process	224
GO:1901659	glycosyl compound biosynthetic process	223
GO:0071985	multivesicular body sorting pathway	223
GO:0009812	flavonoid metabolic process	222
GO:0043648	dicarboxylic acid metabolic process	222
GO:0000096	sulfur amino acid metabolic process	222
GO:0006221	pyrimidine nucleotide biosynthetic process	221
GO:0006220	pyrimidine nucleotide metabolic process	221
GO:0008652	amino acid biosynthetic process	220
GO:0051168	nuclear export	220
GO:0006650	glycerophospholipid metabolic process	219
GO:0007059	chromosome segregation	219
GO:0034389	lipid droplet organization	218
GO:0009642	response to light intensity	217
GO:0031399	regulation of protein modification process	217
GO:0002182	cytoplasmic translational elongation	216
GO:0006334	nucleosome assembly	216
GO:0034728	nucleosome organization	216
GO:0019184	nonribosomal peptide biosynthetic process	215
GO:0140013	meiotic nuclear division	215
GO:0065004	protein-DNA complex assembly	215
GO:0071824	protein-DNA complex organization	215
GO:0045892	negative regulation of DNA-templated transcription	215
GO:1902679	negative regulation of RNA biosynthetic process	215
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	215
GO:0009662	etioplast organization	214
GO:0010099	regulation of photomorphogenesis	214
GO:2000030	regulation of response to red or far red light	214
GO:0019220	regulation of phosphate metabolic process	214
GO:0051174	regulation of phosphorus metabolic process	214
GO:0035825	homologous recombination	214
GO:0031398	positive regulation of protein ubiquitination	214
GO:0009650	UV protection	213
GO:0015977	carbon fixation	213
GO:0009845	seed germination	213
GO:0090351	seedling development	213
GO:0045088	regulation of innate immune response	213
GO:0010038	response to metal ion	213
GO:0009070	serine family amino acid biosynthetic process	213
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	212
GO:0009909	regulation of flower development	212
GO:1903046	meiotic cell cycle process	212
GO:0009626	plant-type hypersensitive response	212
GO:0034050	symbiont-induced defense-related programmed cell death	212
GO:0071900	regulation of protein serine/threonine kinase activity	211
GO:0018105	peptidyl-serine phosphorylation	211
GO:0018209	peptidyl-serine modification	211
GO:0048194	Golgi vesicle budding	211
GO:0090114	COPII-coated vesicle budding	211
GO:0033108	mitochondrial respiratory chain complex assembly	211
GO:0007052	mitotic spindle organization	210
GO:1902850	microtubule cytoskeleton organization involved in mitosis	210
GO:0009744	response to sucrose	210
GO:0034285	response to disaccharide	210
GO:0051253	negative regulation of RNA metabolic process	210
GO:0006722	triterpenoid metabolic process	210
GO:0016104	triterpenoid biosynthetic process	210
GO:2000762	regulation of phenylpropanoid metabolic process	209
GO:0060236	regulation of mitotic spindle organization	209
GO:0090224	regulation of spindle organization	209
GO:0005991	trehalose metabolic process	209
GO:0009411	response to UV	209
GO:0019684	photosynthesis, light reaction	209
GO:0045489	pectin biosynthetic process	208
GO:0042793	plastid transcription	208
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	207
GO:0045333	cellular respiration	206
GO:0016125	sterol metabolic process	205
GO:0006575	cellular modified amino acid metabolic process	205
GO:0010162	seed dormancy process	205
GO:0010431	seed maturation	205
GO:0022611	dormancy process	205
GO:0000280	nuclear division	204
GO:0010564	regulation of cell cycle process	203
GO:0070997	obsolete neuron death	202
GO:0005982	starch metabolic process	202
GO:0031929	TOR signaling	201
GO:0009119	ribonucleoside metabolic process	201
GO:0046128	purine ribonucleoside metabolic process	201
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	201
GO:2000070	regulation of response to water deprivation	201
GO:0031400	negative regulation of protein modification process	200
GO:0051438	regulation of ubiquitin-protein transferase activity	200
GO:0051443	positive regulation of ubiquitin-protein transferase activity	200
GO:0045944	positive regulation of transcription by RNA polymerase II	200
GO:0001510	RNA methylation	200
GO:0009112	nucleobase metabolic process	199
GO:0051552	flavone metabolic process	199
GO:0051553	flavone biosynthetic process	199
GO:0051554	flavonol metabolic process	199
GO:0051555	flavonol biosynthetic process	199
GO:0009958	positive gravitropism	198
GO:0032479	regulation of type I interferon production	198
GO:0032606	type I interferon production	198
GO:0001816	cytokine production	198
GO:0001817	regulation of cytokine production	198
GO:0001819	positive regulation of cytokine production	198
GO:0044770	cell cycle phase transition	198
GO:0044772	mitotic cell cycle phase transition	198
GO:0006611	protein export from nucleus	198
GO:0032886	regulation of microtubule-based process	197
GO:0006222	UMP biosynthetic process	197
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	197
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	197
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	197
GO:0046049	UMP metabolic process	197
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	197
GO:0017014	protein nitrosylation	196
GO:0009156	ribonucleoside monophosphate biosynthetic process	196
GO:0009161	ribonucleoside monophosphate metabolic process	196
GO:0051651	maintenance of location in cell	196
GO:0009611	response to wounding	196
GO:0072665	protein localization to vacuole	196
GO:0072666	establishment of protein localization to vacuole	196
GO:0006405	RNA export from nucleus	196
GO:0007267	cell-cell signaling	195
GO:0010257	NADH dehydrogenase complex assembly	195
GO:0032981	mitochondrial respiratory chain complex I assembly	195
GO:0009765	photosynthesis, light harvesting	195
GO:0044205	'de novo' UMP biosynthetic process	195
GO:0006829	zinc ion transport	194
GO:0006284	base-excision repair	194
GO:0010304	PSII associated light-harvesting complex II catabolic process	192
GO:0031324	negative regulation of cellular metabolic process	192
GO:0010253	UDP-rhamnose biosynthetic process	192
GO:0033478	UDP-rhamnose metabolic process	192
GO:0009051	pentose-phosphate shunt, oxidative branch	192
GO:0046037	GMP metabolic process	191
GO:1902531	regulation of intracellular signal transduction	190
GO:0007249	canonical NF-kappaB signal transduction	190
GO:0018119	peptidyl-cysteine S-nitrosylation	190
GO:0030388	fructose 1,6-bisphosphate metabolic process	190
GO:0032481	positive regulation of type I interferon production	190
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	190
GO:0043122	regulation of canonical NF-kappaB signal transduction	190
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	190
GO:0051402	neuron apoptotic process	190
GO:0031396	regulation of protein ubiquitination	190
GO:0071166	ribonucleoprotein complex localization	189
GO:0071426	obsolete ribonucleoprotein complex export from nucleus	189
GO:0031503	protein-containing complex localization	189
GO:0006528	asparagine metabolic process	188
GO:0009743	response to carbohydrate	187
GO:0006367	transcription initiation at RNA polymerase II promoter	187
GO:0015995	chlorophyll biosynthetic process	187
GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	186
GO:0006429	leucyl-tRNA aminoacylation	186
GO:0016485	protein processing	186
GO:0048229	gametophyte development	185
GO:0009809	lignin biosynthetic process	185
GO:0007032	endosome organization	184
GO:0006529	asparagine biosynthetic process	184
GO:0009648	photoperiodism	183
GO:0048573	photoperiodism, flowering	183
GO:1901068	guanosine-containing compound metabolic process	183
GO:0006857	oligopeptide transport	183
GO:0046184	aldehyde biosynthetic process	182
GO:0006816	calcium ion transport	182
GO:0008033	tRNA processing	182
GO:0030261	chromosome condensation	182
GO:0002764	immune response-regulating signaling pathway	182
