GO.ID	Name	Frequency
GO:0006325	chromatin organization	349
GO:0044089	positive regulation of cellular component biogenesis	349
GO:0006099	tricarboxylic acid cycle	349
GO:0060688	regulation of morphogenesis of a branching structure	349
GO:2000032	regulation of secondary shoot formation	349
GO:1905428	regulation of plant organ formation	349
GO:0071446	cellular response to salicylic acid stimulus	348
GO:0010286	heat acclimation	347
GO:2001023	regulation of response to drug	347
GO:2001038	regulation of cellular response to drug	347
GO:0009863	salicylic acid mediated signaling pathway	347
GO:0009694	jasmonic acid metabolic process	345
GO:0050832	defense response to fungus	345
GO:2000241	regulation of reproductive process	345
GO:0005977	glycogen metabolic process	344
GO:0006112	energy reserve metabolic process	344
GO:0009825	multidimensional cell growth	342
GO:0006352	DNA-templated transcription initiation	341
GO:0016570	obsolete histone modification	341
GO:0098662	inorganic cation transmembrane transport	341
GO:0090407	organophosphate biosynthetic process	340
GO:0035303	regulation of dephosphorylation	340
GO:0055072	obsolete iron ion homeostasis	339
GO:0006401	RNA catabolic process	339
GO:0090698	post-embryonic plant morphogenesis	339
GO:0006891	intra-Golgi vesicle-mediated transport	338
GO:0030042	actin filament depolymerization	338
GO:0042327	positive regulation of phosphorylation	337
GO:0010562	positive regulation of phosphorus metabolic process	337
GO:0045937	positive regulation of phosphate metabolic process	337
GO:0006767	water-soluble vitamin metabolic process	336
GO:0009072	aromatic amino acid metabolic process	336
GO:0031407	oxylipin metabolic process	336
GO:0031408	oxylipin biosynthetic process	336
GO:0033674	positive regulation of kinase activity	336
GO:0006289	nucleotide-excision repair	334
GO:0009753	response to jasmonic acid	334
GO:0030258	lipid modification	333
GO:0065003	protein-containing complex assembly	333
GO:0009834	plant-type secondary cell wall biogenesis	333
GO:0044087	regulation of cellular component biogenesis	333
GO:0008643	carbohydrate transport	333
GO:0010629	negative regulation of gene expression	332
GO:0070588	calcium ion transmembrane transport	332
GO:0016054	organic acid catabolic process	331
GO:0046395	carboxylic acid catabolic process	331
GO:0034404	nucleobase-containing small molecule biosynthetic process	331
GO:0045927	positive regulation of growth	331
GO:0000278	mitotic cell cycle	331
GO:0006520	amino acid metabolic process	330
GO:0010026	trichome differentiation	330
GO:0006308	DNA catabolic process	330
GO:0055076	obsolete transition metal ion homeostasis	329
GO:0006536	glutamate metabolic process	328
GO:0000413	protein peptidyl-prolyl isomerization	328
GO:0019395	fatty acid oxidation	327
GO:0000723	telomere maintenance	327
GO:0006261	DNA-templated DNA replication	326
GO:0007010	cytoskeleton organization	326
GO:0051338	regulation of transferase activity	326
GO:1901136	carbohydrate derivative catabolic process	325
GO:0071826	protein-RNA complex organization	325
GO:0006476	protein deacetylation	325
GO:0035601	protein deacylation	325
GO:0048588	developmental cell growth	325
GO:0042335	cuticle development	324
GO:0009062	fatty acid catabolic process	324
GO:0005978	glycogen biosynthetic process	324
GO:0006368	transcription elongation by RNA polymerase II	323
GO:0048646	anatomical structure formation involved in morphogenesis	323
GO:0032963	collagen metabolic process	323
GO:0016192	vesicle-mediated transport	322
GO:0098660	inorganic ion transmembrane transport	322
GO:0010087	phloem or xylem histogenesis	322
GO:0060249	anatomical structure homeostasis	322
GO:0006635	fatty acid beta-oxidation	321
GO:0051225	spindle assembly	321
GO:0009152	purine ribonucleotide biosynthetic process	321
GO:0006164	purine nucleotide biosynthetic process	321
GO:0009932	cell tip growth	321
GO:0042592	homeostatic process	320
GO:0014070	response to organic cyclic compound	319
GO:0010214	seed coat development	319
GO:0009309	amine biosynthetic process	318
GO:0042401	biogenic amine biosynthetic process	318
GO:0032507	maintenance of protein location in cell	316
GO:0045185	maintenance of protein location	316
GO:0010608	post-transcriptional regulation of gene expression	315
GO:0071569	protein ufmylation	314
GO:0140053	mitochondrial gene expression	313
GO:0016441	post-transcriptional gene silencing	313
GO:0022618	protein-RNA complex assembly	313
GO:0010466	negative regulation of peptidase activity	313
GO:0010951	negative regulation of endopeptidase activity	313
GO:0052548	regulation of endopeptidase activity	313
GO:0045861	negative regulation of proteolysis	313
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	313
GO:0032259	methylation	313
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	312
GO:0071786	endoplasmic reticulum tubular network organization	312
GO:0009240	isopentenyl diphosphate biosynthetic process	311
GO:0046490	isopentenyl diphosphate metabolic process	311
GO:0046434	organophosphate catabolic process	311
GO:0045595	regulation of cell differentiation	311
GO:0009225	nucleotide-sugar metabolic process	310
GO:0072329	monocarboxylic acid catabolic process	310
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	310
GO:0006206	pyrimidine nucleobase metabolic process	310
GO:0019856	pyrimidine nucleobase biosynthetic process	310
GO:0009813	flavonoid biosynthetic process	310
GO:0098771	inorganic ion homeostasis	309
GO:0010074	maintenance of meristem identity	309
GO:0031401	positive regulation of protein modification process	309
GO:0043648	dicarboxylic acid metabolic process	308
GO:0009803	cinnamic acid metabolic process	308
GO:0000387	spliceosomal snRNP assembly	307
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	306
GO:0016143	S-glycoside metabolic process	306
GO:0019757	obsolete glycosinolate metabolic process	306
GO:0019760	glucosinolate metabolic process	306
GO:0048509	regulation of meristem development	305
GO:0034765	regulation of monoatomic ion transmembrane transport	303
GO:0006766	vitamin metabolic process	303
GO:0000724	double-strand break repair via homologous recombination	303
GO:0000725	recombinational repair	303
GO:0006526	arginine biosynthetic process	303
GO:0006525	arginine metabolic process	303
GO:0016926	protein desumoylation	302
GO:0006812	monoatomic cation transport	302
GO:1901002	positive regulation of response to salt stress	302
GO:0006986	response to unfolded protein	301
GO:0006004	fucose metabolic process	301
GO:0000271	polysaccharide biosynthetic process	300
GO:0016575	obsolete histone deacetylation	300
GO:0009867	jasmonic acid mediated signaling pathway	300
GO:0071395	cellular response to jasmonic acid stimulus	300
GO:0006559	L-phenylalanine catabolic process	300
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	300
GO:0006644	phospholipid metabolic process	299
GO:0009220	pyrimidine ribonucleotide biosynthetic process	299
GO:0009218	pyrimidine ribonucleotide metabolic process	299
GO:0034762	regulation of transmembrane transport	299
GO:0019216	regulation of lipid metabolic process	299
GO:0051923	sulfation	299
GO:2000028	regulation of photoperiodism, flowering	298
GO:0016311	dephosphorylation	298
GO:0009860	pollen tube growth	296
GO:0048653	anther development	295
GO:0009873	ethylene-activated signaling pathway	295
GO:0071369	cellular response to ethylene stimulus	295
GO:0008654	phospholipid biosynthetic process	294
GO:0030968	endoplasmic reticulum unfolded protein response	294
GO:0034620	cellular response to unfolded protein	294
GO:0009723	response to ethylene	294
GO:1901606	alpha-amino acid catabolic process	294
GO:0015979	photosynthesis	293
GO:0044786	cell cycle DNA replication	293
GO:0000375	RNA splicing, via transesterification reactions	292
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	292
GO:0010090	trichome morphogenesis	292
GO:0048825	cotyledon development	292
GO:0042273	ribosomal large subunit biogenesis	292
GO:0043269	regulation of monoatomic ion transport	291
GO:0033108	mitochondrial respiratory chain complex assembly	291
GO:0009741	response to brassinosteroid	290
GO:0046890	regulation of lipid biosynthetic process	290
GO:0009742	brassinosteroid mediated signaling pathway	290
GO:0071367	cellular response to brassinosteroid stimulus	290
GO:0043401	steroid hormone receptor signaling pathway	290
GO:0048545	response to steroid hormone	290
GO:0071383	cellular response to steroid hormone stimulus	290
GO:0035304	regulation of protein dephosphorylation	290
GO:0048528	post-embryonic root development	289
GO:0006690	icosanoid metabolic process	289
GO:0044272	sulfur compound biosynthetic process	289
GO:0071806	protein transmembrane transport	288
GO:0018193	peptidyl-amino acid modification	287
GO:1901607	alpha-amino acid biosynthetic process	287
GO:0033559	unsaturated fatty acid metabolic process	287
GO:0034219	carbohydrate transmembrane transport	287
GO:0032543	mitochondrial translation	286
GO:0031124	mRNA 3'-end processing	286
GO:0044270	obsolete cellular nitrogen compound catabolic process	286
GO:0120009	intermembrane lipid transfer	286
GO:0007029	endoplasmic reticulum organization	286
GO:0006772	thiamine metabolic process	285
GO:0042723	thiamine-containing compound metabolic process	285
GO:0042023	DNA endoreduplication	285
GO:0010089	xylem development	285
GO:0090696	post-embryonic plant organ development	285
GO:0010921	regulation of phosphatase activity	285
GO:0043666	regulation of phosphoprotein phosphatase activity	285
GO:0051336	regulation of hydrolase activity	284
GO:2000762	regulation of phenylpropanoid metabolic process	283
GO:0098661	inorganic anion transmembrane transport	283
GO:0000160	phosphorelay signal transduction system	283
GO:0045489	pectin biosynthetic process	281
GO:0019348	dolichol metabolic process	281
GO:0016093	polyprenol metabolic process	281
GO:0030245	cellulose catabolic process	281
GO:0051275	beta-glucan catabolic process	281
GO:0006558	L-phenylalanine metabolic process	281
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	281
GO:0007031	peroxisome organization	280
GO:0016073	snRNA metabolic process	280
GO:0032984	protein-containing complex disassembly	280
GO:0048507	meristem development	280
GO:1901000	regulation of response to salt stress	280
GO:0031540	regulation of anthocyanin biosynthetic process	280
GO:0006779	porphyrin-containing compound biosynthetic process	280
GO:0033014	tetrapyrrole biosynthetic process	280
GO:0009074	aromatic amino acid family catabolic process	280
GO:0009108	obsolete coenzyme biosynthetic process	279
GO:0045492	xylan biosynthetic process	278
GO:0046700	obsolete heterocycle catabolic process	278
GO:0044242	cellular lipid catabolic process	278
GO:0060284	regulation of cell development	278
GO:0090697	post-embryonic plant organ morphogenesis	278
GO:0048527	lateral root development	278
GO:0042364	water-soluble vitamin biosynthetic process	277
GO:0047484	regulation of response to osmotic stress	277
GO:0009124	nucleoside monophosphate biosynthetic process	277
GO:0015980	energy derivation by oxidation of organic compounds	276
GO:0050801	monoatomic ion homeostasis	276
GO:0055082	intracellular chemical homeostasis	276
GO:0006302	double-strand break repair	276
GO:0006873	intracellular monoatomic ion homeostasis	275
GO:0034440	lipid oxidation	275
GO:0045892	negative regulation of DNA-templated transcription	275
GO:1902679	negative regulation of RNA biosynthetic process	275
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	275
GO:0009833	plant-type primary cell wall biogenesis	275
GO:0007051	spindle organization	274
GO:0019439	obsolete aromatic compound catabolic process	273
GO:1901361	obsolete organic cyclic compound catabolic process	273
GO:0000041	transition metal ion transport	273
GO:0072523	purine-containing compound catabolic process	273
GO:0009658	chloroplast organization	273
GO:0009909	regulation of flower development	273
GO:0006749	glutathione metabolic process	272
GO:0009875	pollen-pistil interaction	272
GO:0065002	intracellular protein transmembrane transport	272
GO:0062013	positive regulation of small molecule metabolic process	272
GO:0042278	purine nucleoside metabolic process	271
GO:0002682	regulation of immune system process	271
GO:0009820	alkaloid metabolic process	270
GO:0031122	cytoplasmic microtubule organization	270
GO:0009735	response to cytokinin	270
GO:0009736	cytokinin-activated signaling pathway	270
GO:0071368	cellular response to cytokinin stimulus	270
GO:0010162	seed dormancy process	269
GO:0010431	seed maturation	269
GO:0022611	dormancy process	269
GO:0009134	nucleoside diphosphate catabolic process	269
GO:0015695	organic cation transport	269
GO:0050776	regulation of immune response	268
GO:0006732	obsolete coenzyme metabolic process	268
GO:0009314	response to radiation	267
GO:0007623	circadian rhythm	267
GO:0006353	DNA-templated transcription termination	267
GO:0051253	negative regulation of RNA metabolic process	267
GO:0043900	obsolete regulation of multi-organism process	267
GO:0009110	vitamin biosynthetic process	266
GO:0051321	meiotic cell cycle	266
GO:0000819	sister chromatid segregation	265
GO:0030865	cortical cytoskeleton organization	265
GO:0035627	ceramide transport	265
GO:0080092	regulation of pollen tube growth	265
GO:0010769	obsolete regulation of cell morphogenesis involved in differentiation	265
GO:0001676	long-chain fatty acid metabolic process	265
GO:1902389	ceramide 1-phosphate transport	265
GO:0022402	cell cycle process	265
GO:1901657	glycosyl compound metabolic process	264
GO:0018230	peptidyl-L-cysteine S-palmitoylation	264
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	264
GO:0018345	protein palmitoylation	264
GO:0009416	response to light stimulus	263
GO:0010073	meristem maintenance	263
GO:0040011	locomotion	262
GO:0006414	translational elongation	262
GO:0046488	phosphatidylinositol metabolic process	261
GO:0048544	recognition of pollen	261
GO:0008037	cell recognition	261
GO:0030003	intracellular monoatomic cation homeostasis	261
GO:0000398	mRNA splicing, via spliceosome	260
GO:0031118	rRNA pseudouridine synthesis	260
GO:0006694	steroid biosynthetic process	260
GO:0080050	regulation of seed development	259
GO:0005991	trehalose metabolic process	259
GO:0046486	glycerolipid metabolic process	258
GO:0005996	monosaccharide metabolic process	258
GO:0051248	negative regulation of protein metabolic process	258
GO:0046283	anthocyanin-containing compound metabolic process	258
GO:1903047	mitotic cell cycle process	258
GO:2000377	regulation of reactive oxygen species metabolic process	257
GO:0031120	snRNA pseudouridine synthesis	257
GO:0040031	snRNA modification	257
GO:0006743	ubiquinone metabolic process	257
GO:0006744	ubiquinone biosynthetic process	257
GO:0048878	chemical homeostasis	257
GO:0080112	seed growth	257
GO:0080113	regulation of seed growth	257
GO:0008300	isoprenoid catabolic process	257
GO:0006821	chloride transport	257
GO:0010257	NADH dehydrogenase complex assembly	256
GO:0032981	mitochondrial respiratory chain complex I assembly	256
GO:0065004	protein-DNA complex assembly	256
GO:0071824	protein-DNA complex organization	256
GO:0010091	trichome branching	256
GO:1904276	regulation of wax biosynthetic process	256
GO:1904278	positive regulation of wax biosynthetic process	256
GO:0000097	sulfur amino acid biosynthetic process	255
GO:0008652	amino acid biosynthetic process	255
GO:0070997	obsolete neuron death	255
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	255
GO:0009838	abscission	255
GO:0046854	phosphatidylinositol phosphate biosynthetic process	254
GO:0046834	lipid phosphorylation	254
GO:0002182	cytoplasmic translational elongation	254
GO:0009644	response to high light intensity	254
GO:0010075	regulation of meristem growth	254
GO:0035266	meristem growth	254
GO:1903338	regulation of cell wall organization or biogenesis	254
GO:1900384	regulation of flavonol biosynthetic process	254
GO:1900386	positive regulation of flavonol biosynthetic process	254
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway	254
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	254
GO:1900426	positive regulation of defense response to bacterium	253
GO:0009850	auxin metabolic process	253
GO:2000022	regulation of jasmonic acid mediated signaling pathway	253
GO:0006575	cellular modified amino acid metabolic process	252
GO:0034605	cellular response to heat	252
GO:0009123	nucleoside monophosphate metabolic process	252
GO:0006576	biogenic amine metabolic process	252
GO:1901605	alpha-amino acid metabolic process	251
GO:0001510	RNA methylation	251
GO:0006067	ethanol metabolic process	251
GO:0006334	nucleosome assembly	250
GO:0034728	nucleosome organization	250
GO:1903340	positive regulation of cell wall organization or biogenesis	250
GO:0009900	dehiscence	250
GO:0009901	anther dehiscence	250
GO:0016137	glycoside metabolic process	250
GO:0007059	chromosome segregation	250
GO:0009959	negative gravitropism	249
GO:0043622	cortical microtubule organization	249
GO:0009835	fruit ripening	249
GO:0009685	gibberellin metabolic process	249
GO:0009608	response to symbiont	249
GO:0009610	response to symbiotic fungus	249
GO:0010597	green leaf volatile biosynthetic process	249
GO:0019372	lipoxygenase pathway	249
GO:0006900	vesicle budding from membrane	248
GO:0000070	mitotic sister chromatid segregation	248
GO:0006418	tRNA aminoacylation for protein translation	248
GO:0043038	amino acid activation	248
GO:0043039	tRNA aminoacylation	248
GO:0070417	cellular response to cold	248
GO:0006661	phosphatidylinositol biosynthetic process	247
GO:0009827	plant-type cell wall modification	247
GO:0006833	water transport	247
GO:0042044	fluid transport	247
GO:0009830	cell wall modification involved in abscission	247
GO:0009836	fruit ripening, climacteric	247
GO:0010047	fruit dehiscence	247
GO:0016115	terpenoid catabolic process	247
GO:0035017	cuticle pattern formation	247
GO:0044277	cell wall disassembly	247
GO:0080187	floral organ senescence	247
GO:0070407	oxidation-dependent protein catabolic process	247
GO:0010345	suberin biosynthetic process	247
GO:0051131	chaperone-mediated protein complex assembly	247
GO:0006068	ethanol catabolic process	247
GO:0009801	cinnamic acid ester metabolic process	247
GO:0009802	cinnamic acid ester biosynthetic process	247
GO:0009831	plant-type cell wall modification involved in multidimensional cell growth	247
GO:0015839	cadaverine transport	247
GO:0016103	diterpenoid catabolic process	247
GO:0030574	collagen catabolic process	247
GO:0032074	negative regulation of nuclease activity	247
GO:0034310	primary alcohol catabolic process	247
GO:0042547	cell wall modification involved in multidimensional cell growth	247
GO:0045487	gibberellin catabolic process	247
GO:0048759	xylem vessel member cell differentiation	247
GO:0048832	specification of plant organ number	247
GO:0048833	specification of floral organ number	247
GO:0060699	regulation of endoribonuclease activity	247
GO:0060700	regulation of ribonuclease activity	247
GO:0060701	negative regulation of ribonuclease activity	247
GO:0060702	negative regulation of endoribonuclease activity	247
GO:0090431	alkyl caffeate ester biosynthetic process	247
GO:0099039	sphingolipid translocation	247
GO:0099040	ceramide translocation	247
GO:1901348	positive regulation of secondary cell wall biogenesis	247
GO:1901703	protein localization involved in auxin polar transport	247
GO:1905177	tracheary element differentiation	247
GO:2000652	regulation of secondary cell wall biogenesis	247
GO:0006521	regulation of cellular amino acid metabolic process	247
GO:0006636	unsaturated fatty acid biosynthetic process	247
GO:0009686	gibberellin biosynthetic process	247
GO:0009712	catechol-containing compound metabolic process	247
GO:0009713	catechol-containing compound biosynthetic process	247
GO:0031640	killing of cells of another organism	247
GO:0033240	positive regulation of amine metabolic process	247
GO:0033530	raffinose metabolic process	247
GO:0055073	obsolete cadmium ion homeostasis	247
GO:0090354	regulation of auxin metabolic process	247
GO:0090357	regulation of tryptophan metabolic process	247
GO:1902288	regulation of defense response to oomycetes	247
GO:1902290	positive regulation of defense response to oomycetes	247
GO:0001906	cell killing	247
GO:0032069	regulation of nuclease activity	247
GO:0033238	regulation of amine metabolic process	247
GO:0042447	hormone catabolic process	247
GO:0043473	pigmentation	247
GO:0002478	antigen processing and presentation of exogenous peptide antigen	247
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	247
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	247
GO:0009111	vitamin catabolic process	247
GO:0010067	procambium histogenesis	247
GO:0010080	regulation of floral meristem growth	247
GO:0010274	hydrotropism	247
GO:0010430	fatty acid omega-oxidation	247
GO:0010451	floral meristem growth	247
GO:0015766	disaccharide transport	247
GO:0015770	sucrose transport	247
GO:0015772	oligosaccharide transport	247
GO:0016139	glycoside catabolic process	247
GO:0019854	L-ascorbic acid catabolic process	247
GO:0019884	antigen processing and presentation of exogenous antigen	247
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	247
GO:0042365	water-soluble vitamin catabolic process	247
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	247
GO:0043433	negative regulation of DNA-binding transcription factor activity	247
GO:0043478	pigment accumulation in response to UV light	247
GO:0043479	pigment accumulation in tissues in response to UV light	247
GO:0043480	pigment accumulation in tissues	247
GO:0043481	anthocyanin accumulation in tissues in response to UV light	247
GO:0046458	hexadecanal metabolic process	247
GO:0048497	maintenance of floral organ identity	247
GO:0051639	actin filament network formation	247
GO:0071249	cellular response to nitrate	247
GO:0080051	cutin transport	247
GO:0090700	maintenance of plant organ identity	247
GO:1901335	lactone catabolic process	247
GO:1902170	cellular response to reactive nitrogen species	247
GO:1902890	regulation of root hair elongation	247
GO:1903429	regulation of cell maturation	247
GO:0007062	sister chromatid cohesion	247
GO:0080135	regulation of cellular response to stress	246
GO:0031324	negative regulation of cellular metabolic process	246
GO:0042325	regulation of phosphorylation	246
GO:0097435	supramolecular fiber organization	245
GO:0045859	regulation of protein kinase activity	245
GO:0001932	regulation of protein phosphorylation	245
GO:0006650	glycerophospholipid metabolic process	243
GO:0032479	regulation of type I interferon production	243
GO:0032606	type I interferon production	243
GO:0001816	cytokine production	243
GO:0001817	regulation of cytokine production	243
GO:0001819	positive regulation of cytokine production	243
GO:0010099	regulation of photomorphogenesis	243
GO:2000030	regulation of response to red or far red light	243
GO:0000280	nuclear division	242
GO:1901259	chloroplast rRNA processing	241
GO:0072665	protein localization to vacuole	241
GO:0072666	establishment of protein localization to vacuole	241
GO:0001522	pseudouridine synthesis	240
GO:0009812	flavonoid metabolic process	240
GO:0009718	anthocyanin-containing compound biosynthetic process	240
GO:0046351	disaccharide biosynthetic process	239
GO:0071985	multivesicular body sorting pathway	238
GO:1901334	lactone metabolic process	237
GO:0034655	nucleobase-containing compound catabolic process	237
GO:0006284	base-excision repair	237
GO:0006346	DNA methylation-dependent heterochromatin formation	237
GO:0006040	amino sugar metabolic process	237
GO:0006367	transcription initiation at RNA polymerase II promoter	235
GO:0009070	serine family amino acid biosynthetic process	235
GO:0045944	positive regulation of transcription by RNA polymerase II	234
GO:0009626	plant-type hypersensitive response	234
GO:0034050	symbiont-induced defense-related programmed cell death	234
GO:0045333	cellular respiration	233
GO:0017014	protein nitrosylation	233
GO:0051246	regulation of protein metabolic process	233
GO:0009311	oligosaccharide metabolic process	232
GO:0019725	cellular homeostasis	232
GO:0051172	obsolete negative regulation of nitrogen compound metabolic process	232
GO:0051094	positive regulation of developmental process	232
GO:0051240	positive regulation of multicellular organismal process	232
GO:0015977	carbon fixation	231
GO:0009806	lignan metabolic process	231
GO:0009807	lignan biosynthetic process	231
GO:0009642	response to light intensity	231
GO:0006787	porphyrin-containing compound catabolic process	230
GO:0033015	tetrapyrrole catabolic process	230
GO:0015996	chlorophyll catabolic process	229
GO:0051552	flavone metabolic process	229
GO:0051553	flavone biosynthetic process	229
GO:0051554	flavonol metabolic process	229
GO:0051555	flavonol biosynthetic process	229
GO:0061077	chaperone-mediated protein folding	228
GO:0045022	early endosome to late endosome transport	228
GO:0098927	vesicle-mediated transport between endosomal compartments	228
GO:0048870	cell motility	228
GO:0051674	localization of cell	228
GO:0006011	UDP-glucose metabolic process	227
GO:0010228	vegetative to reproductive phase transition of meristem	227
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	227
GO:0046149	pigment catabolic process	226
GO:1903649	obsolete regulation of cytoplasmic transport	226
GO:2000641	regulation of early endosome to late endosome transport	226
GO:0008033	tRNA processing	226
GO:0006879	intracellular iron ion homeostasis	225
GO:0009593	detection of chemical stimulus	225
GO:0007032	endosome organization	225
GO:0007249	canonical NF-kappaB signal transduction	224
GO:0018119	peptidyl-cysteine S-nitrosylation	224
GO:0030388	fructose 1,6-bisphosphate metabolic process	224
GO:0032481	positive regulation of type I interferon production	224
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	224
GO:0043122	regulation of canonical NF-kappaB signal transduction	224
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	224
GO:0051402	neuron apoptotic process	224
GO:0035825	homologous recombination	224
GO:0006816	calcium ion transport	224
GO:0034389	lipid droplet organization	223
GO:0010564	regulation of cell cycle process	223
GO:0000096	sulfur amino acid metabolic process	222
GO:0010253	UDP-rhamnose biosynthetic process	222
GO:0033478	UDP-rhamnose metabolic process	222
GO:0009073	aromatic amino acid family biosynthetic process	222
GO:0048194	Golgi vesicle budding	221
GO:0090114	COPII-coated vesicle budding	221
GO:1903320	regulation of protein modification by small protein conjugation or removal	221
GO:0046838	obsolete phosphorylated carbohydrate dephosphorylation	221
GO:0009051	pentose-phosphate shunt, oxidative branch	221
GO:0090503	obsolete RNA phosphodiester bond hydrolysis, exonucleolytic	221
GO:0006627	protein processing involved in protein targeting to mitochondrion	220
GO:0016125	sterol metabolic process	220
GO:0015698	inorganic anion transport	220
GO:0034309	primary alcohol biosynthetic process	219
GO:0046165	alcohol biosynthetic process	219
GO:0019184	nonribosomal peptide biosynthetic process	219
GO:0016571	obsolete histone methylation	219
GO:0007346	regulation of mitotic cell cycle	219
GO:0015780	nucleotide-sugar transmembrane transport	219
GO:0009067	aspartate family amino acid biosynthetic process	217
GO:0009116	nucleoside metabolic process	217
GO:0006722	triterpenoid metabolic process	217
GO:0016104	triterpenoid biosynthetic process	217
GO:0019646	aerobic electron transport chain	217
GO:0009650	UV protection	216
GO:0052547	regulation of peptidase activity	216
GO:0009845	seed germination	216
GO:0090351	seedling development	216
GO:0031929	TOR signaling	215
GO:0009809	lignin biosynthetic process	215
GO:0045088	regulation of innate immune response	215
GO:0042255	ribosome assembly	215
GO:0009744	response to sucrose	215
GO:0034285	response to disaccharide	215
GO:0006528	asparagine metabolic process	214
GO:0035384	thioester biosynthetic process	214
GO:0071616	acyl-CoA biosynthetic process	214
GO:0072528	pyrimidine-containing compound biosynthetic process	213
GO:0072527	pyrimidine-containing compound metabolic process	213
GO:2000070	regulation of response to water deprivation	213
GO:0031048	regulatory ncRNA-mediated heterochromatin formation	213
GO:0080188	gene silencing by siRNA-directed DNA methylation	213
GO:0140013	meiotic nuclear division	213
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	213
GO:0051168	nuclear export	213
GO:0007519	skeletal muscle tissue development	212
GO:0014706	striated muscle tissue development	212
GO:0016202	regulation of striated muscle tissue development	212
GO:0035914	skeletal muscle cell differentiation	212
GO:0048634	regulation of muscle organ development	212
GO:0048641	regulation of skeletal muscle tissue development	212
GO:0060537	muscle tissue development	212
GO:0060538	skeletal muscle organ development	212
GO:1901861	regulation of muscle tissue development	212
GO:2001014	regulation of skeletal muscle cell differentiation	212
GO:1901264	carbohydrate derivative transport	212
GO:0010038	response to metal ion	212
GO:0043455	regulation of secondary metabolic process	212
GO:0009119	ribonucleoside metabolic process	211
GO:0046128	purine ribonucleoside metabolic process	211
GO:0001523	retinoid metabolic process	211
GO:0042572	retinol metabolic process	211
GO:0031109	microtubule polymerization or depolymerization	211
GO:0045787	positive regulation of cell cycle	211
GO:1903046	meiotic cell cycle process	211
GO:0042724	thiamine-containing compound biosynthetic process	209
GO:0006085	acetyl-CoA biosynthetic process	209
GO:0009063	amino acid catabolic process	209
GO:0051651	maintenance of location in cell	209
GO:0042398	cellular modified amino acid biosynthetic process	209
GO:0006429	leucyl-tRNA aminoacylation	208
GO:0009662	etioplast organization	208
GO:0018205	peptidyl-lysine modification	208
GO:0044743	protein transmembrane import into intracellular organelle	208
GO:0045132	meiotic chromosome segregation	208
GO:0045324	late endosome to vacuole transport	208
GO:0080036	regulation of cytokinin-activated signaling pathway	208
GO:0018208	peptidyl-proline modification	208
GO:0035672	oligopeptide transmembrane transport	207
GO:0007020	microtubule nucleation	207
GO:0046785	microtubule polymerization	207
GO:0006829	zinc ion transport	207
GO:0070507	regulation of microtubule cytoskeleton organization	207
GO:0044770	cell cycle phase transition	205
GO:0044772	mitotic cell cycle phase transition	205
GO:0071900	regulation of protein serine/threonine kinase activity	205
GO:1901659	glycosyl compound biosynthetic process	204
GO:0051028	mRNA transport	204
GO:0006241	CTP biosynthetic process	203
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	203
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	203
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	203
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	203
GO:0046036	CTP metabolic process	203
GO:0006089	lactate metabolic process	203
GO:0009438	methylglyoxal metabolic process	203
GO:0031398	positive regulation of protein ubiquitination	203
GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	203
GO:0006221	pyrimidine nucleotide biosynthetic process	202
GO:0006220	pyrimidine nucleotide metabolic process	202
GO:0044403	biological process involved in symbiotic interaction	202
GO:0007267	cell-cell signaling	202
GO:0051247	positive regulation of protein metabolic process	202
GO:0019478	D-amino acid catabolic process	201
GO:0046416	D-amino acid metabolic process	201
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	201
GO:0006857	oligopeptide transport	201
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	201
GO:0009411	response to UV	201
GO:0006638	neutral lipid metabolic process	200
GO:0006639	acylglycerol metabolic process	200
GO:0006529	asparagine biosynthetic process	200
