Genotipos	Grupos	Classe	Transcritos
13	205	hard_core_transcriptome	10566
13	276	hard_core_transcriptome	15066
13	191	hard_core_transcriptome	9700
13	176	hard_core_transcriptome	9011
13	201	hard_core_transcriptome	10411
13	144	hard_core_transcriptome	8021
13	128	hard_core_transcriptome	6346
13	220	hard_core_transcriptome	11565
14	130	hard_core_transcriptome	7449
14	105	hard_core_transcriptome	6473
14	89	hard_core_transcriptome	5233
14	108	hard_core_transcriptome	6372
14	128	hard_core_transcriptome	7351
14	199	hard_core_transcriptome	11698
14	167	hard_core_transcriptome	9551
14	105	hard_core_transcriptome	5834
14	86	hard_core_transcriptome	4999
14	134	hard_core_transcriptome	7265
14	106	hard_core_transcriptome	5535
14	118	hard_core_transcriptome	6706
14	89	hard_core_transcriptome	4632
14	184	hard_core_transcriptome	10659
14	178	hard_core_transcriptome	10358
14	104	hard_core_transcriptome	5658
14	121	hard_core_transcriptome	7069
14	142	hard_core_transcriptome	7919
14	165	hard_core_transcriptome	9051
14	103	hard_core_transcriptome	5942
15	97	hard_core_transcriptome	5760
15	72	hard_core_transcriptome	4201
15	83	hard_core_transcriptome	5129
15	131	hard_core_transcriptome	7764
15	95	hard_core_transcriptome	5998
15	129	hard_core_transcriptome	7768
15	167	hard_core_transcriptome	10649
15	88	hard_core_transcriptome	5477
15	117	hard_core_transcriptome	6661
15	115	hard_core_transcriptome	6562
15	66	hard_core_transcriptome	4098
15	113	hard_core_transcriptome	7169
15	116	hard_core_transcriptome	6921
15	101	hard_core_transcriptome	6031
15	111	hard_core_transcriptome	6486
15	103	hard_core_transcriptome	6044
15	102	hard_core_transcriptome	5693
15	110	hard_core_transcriptome	6030
15	185	hard_core_transcriptome	10896
15	81	hard_core_transcriptome	4540
16	70	hard_core_transcriptome	4439
16	74	hard_core_transcriptome	4492
16	78	hard_core_transcriptome	5202
16	126	hard_core_transcriptome	8097
16	87	hard_core_transcriptome	5758
16	80	hard_core_transcriptome	4852
16	100	hard_core_transcriptome	6610
16	199	hard_core_transcriptome	13862
16	154	hard_core_transcriptome	10167
16	92	hard_core_transcriptome	6168
16	110	hard_core_transcriptome	6731
16	73	hard_core_transcriptome	4873
16	155	hard_core_transcriptome	9782
16	67	hard_core_transcriptome	4014
16	72	hard_core_transcriptome	4355
16	108	hard_core_transcriptome	6999
16	141	hard_core_transcriptome	9511
16	133	hard_core_transcriptome	9165
16	95	hard_core_transcriptome	6123
16	81	hard_core_transcriptome	4936
17	67	hard_core_transcriptome	4485
17	63	hard_core_transcriptome	4017
17	79	hard_core_transcriptome	5701
17	93	hard_core_transcriptome	6079
17	99	hard_core_transcriptome	6680
17	83	hard_core_transcriptome	6490
17	135	hard_core_transcriptome	10000
17	71	hard_core_transcriptome	5124
17	87	hard_core_transcriptome	5907
17	95	hard_core_transcriptome	6557
17	61	hard_core_transcriptome	4369
17	138	hard_core_transcriptome	9467
17	99	hard_core_transcriptome	6293
17	84	hard_core_transcriptome	6139
17	88	hard_core_transcriptome	6566
17	106	hard_core_transcriptome	7434
17	68	hard_core_transcriptome	4637
17	86	hard_core_transcriptome	6235
17	146	hard_core_transcriptome	10576
17	151	hard_core_transcriptome	10397
18	84	hard_core_transcriptome	6703
18	72	hard_core_transcriptome	4989
18	86	hard_core_transcriptome	6372
18	132	hard_core_transcriptome	10128
18	93	hard_core_transcriptome	7054
18	70	hard_core_transcriptome	5207
18	84	hard_core_transcriptome	6809
18	89	hard_core_transcriptome	7264
18	129	hard_core_transcriptome	9606
18	83	hard_core_transcriptome	6289
18	93	hard_core_transcriptome	6473
18	57	hard_core_transcriptome	4297
18	153	hard_core_transcriptome	11867
18	83	hard_core_transcriptome	6090
18	95	hard_core_transcriptome	6900
18	53	hard_core_transcriptome	3715
18	87	hard_core_transcriptome	5998
18	92	hard_core_transcriptome	7123
18	60	hard_core_transcriptome	4352
18	94	hard_core_transcriptome	7092
19	52	hard_core_transcriptome	4057
19	54	hard_core_transcriptome	4383
19	71	hard_core_transcriptome	5685
19	91	hard_core_transcriptome	6997
19	75	hard_core_transcriptome	5723
19	75	hard_core_transcriptome	5489
19	70	hard_core_transcriptome	5743
19	60	hard_core_transcriptome	4611
19	89	hard_core_transcriptome	6948
19	67	hard_core_transcriptome	5559
19	100	hard_core_transcriptome	7744
19	90	hard_core_transcriptome	7194
19	88	hard_core_transcriptome	7570
19	43	hard_core_transcriptome	3469
19	56	hard_core_transcriptome	4745
19	122	hard_core_transcriptome	9851
19	52	hard_core_transcriptome	3690
19	143	hard_core_transcriptome	11606
19	84	hard_core_transcriptome	6601
19	68	hard_core_transcriptome	4809
20	137	hard_core_transcriptome	11602
20	73	hard_core_transcriptome	5813
20	129	hard_core_transcriptome	11279
20	64	hard_core_transcriptome	5084
20	94	hard_core_transcriptome	8230
20	78	hard_core_transcriptome	6414
20	72	hard_core_transcriptome	5913
20	73	hard_core_transcriptome	5906
20	93	hard_core_transcriptome	8092
20	53	hard_core_transcriptome	4058
20	115	hard_core_transcriptome	10028
20	51	hard_core_transcriptome	4241
20	53	hard_core_transcriptome	4249
20	59	hard_core_transcriptome	5233
20	114	hard_core_transcriptome	10032
20	95	hard_core_transcriptome	8125
20	74	hard_core_transcriptome	6337
20	91	hard_core_transcriptome	7916
20	69	hard_core_transcriptome	5992
20	73	hard_core_transcriptome	6500
21	71	hard_core_transcriptome	6318
21	63	hard_core_transcriptome	5308
21	64	hard_core_transcriptome	5455
21	50	hard_core_transcriptome	4276
21	79	hard_core_transcriptome	7058
21	81	hard_core_transcriptome	6989
21	101	hard_core_transcriptome	9158
21	77	hard_core_transcriptome	7307
21	95	hard_core_transcriptome	8601
21	54	hard_core_transcriptome	4430
21	71	hard_core_transcriptome	5864
21	72	hard_core_transcriptome	6402
21	74	hard_core_transcriptome	5900
21	53	hard_core_transcriptome	4598
21	49	hard_core_transcriptome	4017
21	64	hard_core_transcriptome	5289
21	78	hard_core_transcriptome	7258
21	59	hard_core_transcriptome	5402
21	68	hard_core_transcriptome	5927
21	121	hard_core_transcriptome	10856
22	59	hard_core_transcriptome	5730
22	72	hard_core_transcriptome	7280
22	52	hard_core_transcriptome	5205
22	70	hard_core_transcriptome	5882
22	101	hard_core_transcriptome	10128
22	77	hard_core_transcriptome	6918
22	91	hard_core_transcriptome	8090
22	59	hard_core_transcriptome	5533
22	72	hard_core_transcriptome	6532
22	56	hard_core_transcriptome	5131
22	93	hard_core_transcriptome	9026
22	40	hard_core_transcriptome	3844
22	50	hard_core_transcriptome	4770
22	41	hard_core_transcriptome	3628
22	72	hard_core_transcriptome	6601
22	60	hard_core_transcriptome	5578
22	52	hard_core_transcriptome	5160
22	75	hard_core_transcriptome	6922
22	45	hard_core_transcriptome	4636
22	67	hard_core_transcriptome	6868
23	88	hard_core_transcriptome	8813
23	56	hard_core_transcriptome	5723
23	65	hard_core_transcriptome	6627
23	42	hard_core_transcriptome	3921
23	68	hard_core_transcriptome	6497
23	45	hard_core_transcriptome	4544
23	120	hard_core_transcriptome	12307
23	46	hard_core_transcriptome	4417
23	100	hard_core_transcriptome	10079
23	45	hard_core_transcriptome	4501
23	41	hard_core_transcriptome	3614
23	38	hard_core_transcriptome	3782
23	106	hard_core_transcriptome	11194
23	69	hard_core_transcriptome	6425
23	47	hard_core_transcriptome	4741
23	47	hard_core_transcriptome	4837
23	64	hard_core_transcriptome	6124
23	38	hard_core_transcriptome	3701
23	62	hard_core_transcriptome	6135
23	49	hard_core_transcriptome	4304
24	39	hard_core_transcriptome	3590
24	61	hard_core_transcriptome	6383
24	47	hard_core_transcriptome	4779
24	59	hard_core_transcriptome	6133
24	86	hard_core_transcriptome	9401
24	53	hard_core_transcriptome	5320
24	48	hard_core_transcriptome	5106
24	36	hard_core_transcriptome	3677
24	35	hard_core_transcriptome	3507
24	66	hard_core_transcriptome	6535
24	65	hard_core_transcriptome	6874
24	57	hard_core_transcriptome	5794
24	51	hard_core_transcriptome	5692
24	97	hard_core_transcriptome	10239
24	51	hard_core_transcriptome	4968
24	54	hard_core_transcriptome	5607
24	49	hard_core_transcriptome	5136
24	50	hard_core_transcriptome	4847
24	45	hard_core_transcriptome	4366
24	62	hard_core_transcriptome	6401
25	53	hard_core_transcriptome	5585
25	37	hard_core_transcriptome	4042
25	40	hard_core_transcriptome	4166
25	49	hard_core_transcriptome	4814
25	51	hard_core_transcriptome	5596
25	39	hard_core_transcriptome	4289
25	60	hard_core_transcriptome	6511
25	68	hard_core_transcriptome	7332
25	50	hard_core_transcriptome	4924
25	52	hard_core_transcriptome	5300
25	67	hard_core_transcriptome	7086
25	87	hard_core_transcriptome	9684
25	53	hard_core_transcriptome	5974
25	47	hard_core_transcriptome	5147
25	42	hard_core_transcriptome	4351
25	50	hard_core_transcriptome	5435
25	56	hard_core_transcriptome	5892
25	69	hard_core_transcriptome	7764
25	58	hard_core_transcriptome	5815
25	56	hard_core_transcriptome	5756
26	43	hard_core_transcriptome	4595
26	55	hard_core_transcriptome	6036
26	44	hard_core_transcriptome	4475
26	53	hard_core_transcriptome	6201
26	48	hard_core_transcriptome	5471
26	46	hard_core_transcriptome	5331
26	51	hard_core_transcriptome	5242
26	32	hard_core_transcriptome	3693
26	39	hard_core_transcriptome	4311
26	49	hard_core_transcriptome	5305
26	51	hard_core_transcriptome	5300
26	36	hard_core_transcriptome	3983
26	57	hard_core_transcriptome	6622
26	47	hard_core_transcriptome	5221
26	89	hard_core_transcriptome	10051
26	57	hard_core_transcriptome	6779
26	35	hard_core_transcriptome	3984
26	70	hard_core_transcriptome	7859
26	44	hard_core_transcriptome	5130
26	37	hard_core_transcriptome	4067
27	30	hard_core_transcriptome	3553
27	60	hard_core_transcriptome	7262
27	52	hard_core_transcriptome	6370
27	41	hard_core_transcriptome	4933
27	50	hard_core_transcriptome	6073
27	93	hard_core_transcriptome	10615
27	44	hard_core_transcriptome	5213
27	44	hard_core_transcriptome	5435
27	43	hard_core_transcriptome	5043
27	47	hard_core_transcriptome	4800
27	63	hard_core_transcriptome	7241
27	33	hard_core_transcriptome	3659
27	78	hard_core_transcriptome	9605
27	62	hard_core_transcriptome	7373
27	37	hard_core_transcriptome	4108
27	36	hard_core_transcriptome	4143
27	32	hard_core_transcriptome	4081
27	54	hard_core_transcriptome	6408
27	55	hard_core_transcriptome	6026
27	41	hard_core_transcriptome	4401
28	35	hard_core_transcriptome	4367
28	50	hard_core_transcriptome	6454
28	41	hard_core_transcriptome	4773
28	54	hard_core_transcriptome	6846
28	47	hard_core_transcriptome	5685
28	36	hard_core_transcriptome	4040
28	49	hard_core_transcriptome	5866
28	54	hard_core_transcriptome	6835
28	57	hard_core_transcriptome	7639
28	70	hard_core_transcriptome	8351
28	43	hard_core_transcriptome	4979
28	32	hard_core_transcriptome	4038
28	53	hard_core_transcriptome	6281
28	44	hard_core_transcriptome	5156
28	35	hard_core_transcriptome	4265
28	56	hard_core_transcriptome	6936
28	37	hard_core_transcriptome	4620
28	81	hard_core_transcriptome	10097
28	57	hard_core_transcriptome	7096
28	45	hard_core_transcriptome	5366
29	35	hard_core_transcriptome	4271
29	32	hard_core_transcriptome	3780
29	43	hard_core_transcriptome	5932
29	44	hard_core_transcriptome	5963
29	51	hard_core_transcriptome	6605
29	39	hard_core_transcriptome	5338
29	46	hard_core_transcriptome	6209
29	39	hard_core_transcriptome	5088
29	76	hard_core_transcriptome	10370
29	44	hard_core_transcriptome	5404
29	46	hard_core_transcriptome	5566
29	51	hard_core_transcriptome	6146
29	46	hard_core_transcriptome	6274
29	44	hard_core_transcriptome	5402
29	54	hard_core_transcriptome	7363
29	38	hard_core_transcriptome	4831
29	44	hard_core_transcriptome	5741
29	44	hard_core_transcriptome	5681
29	44	hard_core_transcriptome	5152
29	36	hard_core_transcriptome	4671
30	42	hard_core_transcriptome	5604
30	30	hard_core_transcriptome	3952
30	39	hard_core_transcriptome	4926
30	46	hard_core_transcriptome	6735
30	50	hard_core_transcriptome	6808
30	42	hard_core_transcriptome	5309
30	33	hard_core_transcriptome	4148
30	38	hard_core_transcriptome	5133
30	43	hard_core_transcriptome	5842
30	35	hard_core_transcriptome	4490
30	33	hard_core_transcriptome	4431
30	32	hard_core_transcriptome	3898
30	49	hard_core_transcriptome	7044
30	50	hard_core_transcriptome	6183
30	43	hard_core_transcriptome	5355
30	30	hard_core_transcriptome	3633
30	38	hard_core_transcriptome	4922
30	45	hard_core_transcriptome	5482
30	36	hard_core_transcriptome	4547
30	39	hard_core_transcriptome	4558
31	46	hard_core_transcriptome	6062
31	28	hard_core_transcriptome	3506
31	41	hard_core_transcriptome	5607
31	41	hard_core_transcriptome	5847
31	51	hard_core_transcriptome	6947
31	38	hard_core_transcriptome	4863
31	32	hard_core_transcriptome	4647
31	40	hard_core_transcriptome	5158
31	46	hard_core_transcriptome	6220
31	30	hard_core_transcriptome	3823
31	24	hard_core_transcriptome	3226
31	29	hard_core_transcriptome	3989
31	52	hard_core_transcriptome	7390
31	35	hard_core_transcriptome	4916
31	47	hard_core_transcriptome	6448
31	40	hard_core_transcriptome	5403
31	33	hard_core_transcriptome	4681
31	47	hard_core_transcriptome	6263
31	34	hard_core_transcriptome	4599
31	40	hard_core_transcriptome	5458
32	31	hard_core_transcriptome	4063
32	39	hard_core_transcriptome	5214
32	33	hard_core_transcriptome	4748
32	31	hard_core_transcriptome	4065
32	34	hard_core_transcriptome	4765
32	34	hard_core_transcriptome	4804
32	38	hard_core_transcriptome	5155
32	38	hard_core_transcriptome	5466
32	42	hard_core_transcriptome	6005
32	47	hard_core_transcriptome	6732
32	46	hard_core_transcriptome	7249
32	38	hard_core_transcriptome	5429
32	50	hard_core_transcriptome	6768
32	43	hard_core_transcriptome	5496
32	47	hard_core_transcriptome	6882
32	31	hard_core_transcriptome	4070
32	32	hard_core_transcriptome	4497
32	28	hard_core_transcriptome	3863
32	31	hard_core_transcriptome	4286
32	38	hard_core_transcriptome	5111
33	36	hard_core_transcriptome	5092
33	29	hard_core_transcriptome	3913
33	31	hard_core_transcriptome	4717
33	38	hard_core_transcriptome	5962
33	42	hard_core_transcriptome	5921
33	30	hard_core_transcriptome	4141
33	38	hard_core_transcriptome	5209
33	36	hard_core_transcriptome	5497
33	39	hard_core_transcriptome	5726
33	29	hard_core_transcriptome	4138
33	34	hard_core_transcriptome	4902
33	27	hard_core_transcriptome	3901
33	31	hard_core_transcriptome	4097
33	36	hard_core_transcriptome	5267
33	28	hard_core_transcriptome	4093
33	24	hard_core_transcriptome	3654
33	35	hard_core_transcriptome	4858
33	36	hard_core_transcriptome	5242
33	32	hard_core_transcriptome	4764
33	24	hard_core_transcriptome	3713
34	31	hard_core_transcriptome	4412
34	28	hard_core_transcriptome	4299
34	43	hard_core_transcriptome	6487
34	41	hard_core_transcriptome	5911
34	34	hard_core_transcriptome	5036
34	31	hard_core_transcriptome	4419
34	28	hard_core_transcriptome	3922
34	25	hard_core_transcriptome	3563
34	31	hard_core_transcriptome	4276
34	28	hard_core_transcriptome	4183
34	34	hard_core_transcriptome	5114
34	42	hard_core_transcriptome	6349
34	27	hard_core_transcriptome	3966
34	31	hard_core_transcriptome	4510
34	36	hard_core_transcriptome	5286
34	36	hard_core_transcriptome	5418
34	29	hard_core_transcriptome	3962
34	30	hard_core_transcriptome	4658
34	29	hard_core_transcriptome	4720
34	35	hard_core_transcriptome	5307
35	30	hard_core_transcriptome	4811
35	30	hard_core_transcriptome	4287
35	34	hard_core_transcriptome	5056
35	28	hard_core_transcriptome	4279
35	41	hard_core_transcriptome	6372
35	30	hard_core_transcriptome	4143
35	38	hard_core_transcriptome	6139
35	29	hard_core_transcriptome	4595
35	29	hard_core_transcriptome	4415
35	25	hard_core_transcriptome	3713
35	42	hard_core_transcriptome	6935
35	31	hard_core_transcriptome	4894
35	35	hard_core_transcriptome	5365
35	45	hard_core_transcriptome	7264
35	26	hard_core_transcriptome	3749
35	24	hard_core_transcriptome	3679
35	35	hard_core_transcriptome	5216
35	31	hard_core_transcriptome	4746
35	34	hard_core_transcriptome	5369
35	33	hard_core_transcriptome	4893
36	29	hard_core_transcriptome	4512
36	25	hard_core_transcriptome	3828
36	22	hard_core_transcriptome	3422
36	31	hard_core_transcriptome	4435
36	30	hard_core_transcriptome	4903
36	34	hard_core_transcriptome	5250
36	29	hard_core_transcriptome	4384
36	49	hard_core_transcriptome	7819
36	25	hard_core_transcriptome	3925
36	30	hard_core_transcriptome	4908
36	30	hard_core_transcriptome	4435
36	31	hard_core_transcriptome	4675
36	36	hard_core_transcriptome	5676
36	36	hard_core_transcriptome	5611
36	25	hard_core_transcriptome	3629
36	25	hard_core_transcriptome	3993
36	25	hard_core_transcriptome	4048
36	35	hard_core_transcriptome	5488
36	44	hard_core_transcriptome	7024
36	25	hard_core_transcriptome	3961
37	26	hard_core_transcriptome	4282
37	41	hard_core_transcriptome	6863
37	24	hard_core_transcriptome	3673
37	31	hard_core_transcriptome	4985
37	32	hard_core_transcriptome	5447
37	27	hard_core_transcriptome	4368
37	29	hard_core_transcriptome	4828
37	28	hard_core_transcriptome	4344
37	23	hard_core_transcriptome	3604
37	35	hard_core_transcriptome	5838
37	25	hard_core_transcriptome	4166
37	28	hard_core_transcriptome	4532
37	40	hard_core_transcriptome	6313
37	29	hard_core_transcriptome	4785
37	40	hard_core_transcriptome	6399
37	27	hard_core_transcriptome	4496
37	30	hard_core_transcriptome	5378
37	28	hard_core_transcriptome	4553
37	29	hard_core_transcriptome	4470
37	30	hard_core_transcriptome	5080
38	33	hard_core_transcriptome	5834
38	25	hard_core_transcriptome	4103
38	23	hard_core_transcriptome	3871
38	33	hard_core_transcriptome	5441
38	31	hard_core_transcriptome	5177
38	26	hard_core_transcriptome	4472
38	31	hard_core_transcriptome	5659
38	29	hard_core_transcriptome	4979
38	26	hard_core_transcriptome	4285
38	29	hard_core_transcriptome	4935
38	32	hard_core_transcriptome	5450
38	25	hard_core_transcriptome	4027
38	33	hard_core_transcriptome	5447
38	31	hard_core_transcriptome	4888
38	27	hard_core_transcriptome	4626
38	25	hard_core_transcriptome	4313
38	26	hard_core_transcriptome	4502
38	24	hard_core_transcriptome	3818
38	27	hard_core_transcriptome	4389
38	28	hard_core_transcriptome	4968
39	32	hard_core_transcriptome	5169
39	36	hard_core_transcriptome	6124
39	25	hard_core_transcriptome	4306
39	26	hard_core_transcriptome	4341
39	27	hard_core_transcriptome	4826
39	31	hard_core_transcriptome	5188
39	24	hard_core_transcriptome	4048
39	27	hard_core_transcriptome	4546
39	28	hard_core_transcriptome	4833
39	36	hard_core_transcriptome	6480
39	22	hard_core_transcriptome	3711
39	25	hard_core_transcriptome	3977
39	24	hard_core_transcriptome	4112
39	30	hard_core_transcriptome	5390
39	24	hard_core_transcriptome	4429
39	23	hard_core_transcriptome	3925
39	22	hard_core_transcriptome	3856
39	27	hard_core_transcriptome	4854
39	24	hard_core_transcriptome	4226
39	35	hard_core_transcriptome	5979
40	23	hard_core_transcriptome	3777
40	30	hard_core_transcriptome	5403
40	29	hard_core_transcriptome	5173
40	24	hard_core_transcriptome	3871
40	23	hard_core_transcriptome	4310
40	23	hard_core_transcriptome	4270
40	27	hard_core_transcriptome	4658
40	24	hard_core_transcriptome	4324
40	25	hard_core_transcriptome	4533
40	25	hard_core_transcriptome	4331
40	26	hard_core_transcriptome	4580
40	27	hard_core_transcriptome	4767
40	22	hard_core_transcriptome	3886
40	30	hard_core_transcriptome	5292
40	28	hard_core_transcriptome	4751
40	29	hard_core_transcriptome	5346
40	21	hard_core_transcriptome	3655
40	25	hard_core_transcriptome	4234
40	24	hard_core_transcriptome	4122
40	22	hard_core_transcriptome	3777
41	32	hard_core_transcriptome	5920
41	21	hard_core_transcriptome	3847
41	23	hard_core_transcriptome	4163
41	23	hard_core_transcriptome	4184
41	25	hard_core_transcriptome	4252
41	24	hard_core_transcriptome	4279
41	36	hard_core_transcriptome	6892
41	30	hard_core_transcriptome	5696
41	23	hard_core_transcriptome	3991
41	28	hard_core_transcriptome	5457
41	26	hard_core_transcriptome	4840
41	26	hard_core_transcriptome	4581
41	27	hard_core_transcriptome	4935
41	27	hard_core_transcriptome	4995
41	24	hard_core_transcriptome	4275
41	30	hard_core_transcriptome	5521
41	23	hard_core_transcriptome	4230
41	23	hard_core_transcriptome	4090
41	23	hard_core_transcriptome	4105
41	21	hard_core_transcriptome	3779
42	31	hard_core_transcriptome	5981
42	24	hard_core_transcriptome	4372
42	26	hard_core_transcriptome	4998
42	29	hard_core_transcriptome	5431
42	20	hard_core_transcriptome	3684
42	32	hard_core_transcriptome	6346
42	21	hard_core_transcriptome	3832
42	27	hard_core_transcriptome	4873
42	27	hard_core_transcriptome	5342
42	21	hard_core_transcriptome	3856
42	25	hard_core_transcriptome	4597
42	23	hard_core_transcriptome	4295
42	21	hard_core_transcriptome	3978
42	20	hard_core_transcriptome	3740
42	21	hard_core_transcriptome	3778
42	21	hard_core_transcriptome	3844
42	26	hard_core_transcriptome	5036
42	23	hard_core_transcriptome	4413
42	28	hard_core_transcriptome	5192
42	25	hard_core_transcriptome	4525
43	23	hard_core_transcriptome	4221
43	22	hard_core_transcriptome	4149
43	24	hard_core_transcriptome	4411
43	21	hard_core_transcriptome	4061
43	21	hard_core_transcriptome	3978
43	23	hard_core_transcriptome	4303
43	23	hard_core_transcriptome	4207
43	23	hard_core_transcriptome	4159
43	26	hard_core_transcriptome	5138
43	22	hard_core_transcriptome	4077
43	24	hard_core_transcriptome	4403
43	22	hard_core_transcriptome	4107
43	26	hard_core_transcriptome	4709
43	22	hard_core_transcriptome	4127
43	24	hard_core_transcriptome	4304
43	25	hard_core_transcriptome	4614
43	20	hard_core_transcriptome	3744
43	25	hard_core_transcriptome	4446
43	23	hard_core_transcriptome	4332
43	25	hard_core_transcriptome	4565
44	22	hard_core_transcriptome	4245
44	20	hard_core_transcriptome	3905
44	23	hard_core_transcriptome	4399
44	22	hard_core_transcriptome	4139
44	21	hard_core_transcriptome	4025
44	20	hard_core_transcriptome	3861
44	25	hard_core_transcriptome	4961
44	21	hard_core_transcriptome	4002
44	26	hard_core_transcriptome	5127
44	22	hard_core_transcriptome	4117
44	22	hard_core_transcriptome	4182
44	20	hard_core_transcriptome	3837
44	25	hard_core_transcriptome	4990
44	23	hard_core_transcriptome	4259
44	33	hard_core_transcriptome	6412
44	23	hard_core_transcriptome	4419
44	27	hard_core_transcriptome	5376
44	20	hard_core_transcriptome	3909
44	25	hard_core_transcriptome	4641
44	21	hard_core_transcriptome	4075
45	23	hard_core_transcriptome	4764
45	21	hard_core_transcriptome	4061
45	23	hard_core_transcriptome	4521
45	20	hard_core_transcriptome	3969
45	21	hard_core_transcriptome	4230
45	21	hard_core_transcriptome	4128
45	26	hard_core_transcriptome	5311
45	25	hard_core_transcriptome	5079
45	23	hard_core_transcriptome	4353
45	22	hard_core_transcriptome	4600
45	20	hard_core_transcriptome	3966
45	29	hard_core_transcriptome	5813
45	22	hard_core_transcriptome	4261
45	21	hard_core_transcriptome	4109
45	24	hard_core_transcriptome	4610
45	22	hard_core_transcriptome	4470
45	21	hard_core_transcriptome	4100
45	26	hard_core_transcriptome	5245
45	20	hard_core_transcriptome	3992
45	24	hard_core_transcriptome	4617
46	21	hard_core_transcriptome	4332
46	24	hard_core_transcriptome	5109
46	21	hard_core_transcriptome	4188
46	21	hard_core_transcriptome	4168
46	20	hard_core_transcriptome	4049
46	22	hard_core_transcriptome	4378
46	21	hard_core_transcriptome	4195
46	20	hard_core_transcriptome	4008
46	21	hard_core_transcriptome	4273
46	21	hard_core_transcriptome	4186
46	21	hard_core_transcriptome	4226
46	23	hard_core_transcriptome	4566
46	21	hard_core_transcriptome	4289
46	20	hard_core_transcriptome	4032
46	20	hard_core_transcriptome	4060
46	21	hard_core_transcriptome	4167
46	21	hard_core_transcriptome	4176
46	20	hard_core_transcriptome	4020
46	22	hard_core_transcriptome	4436
46	22	hard_core_transcriptome	4412
47	20	hard_core_transcriptome	4104
47	20	hard_core_transcriptome	4162
47	20	hard_core_transcriptome	4130
47	20	hard_core_transcriptome	4167
47	20	hard_core_transcriptome	4157
47	22	hard_core_transcriptome	4540
47	20	hard_core_transcriptome	4135
47	20	hard_core_transcriptome	4137
47	21	hard_core_transcriptome	4301
47	20	hard_core_transcriptome	4175
47	22	hard_core_transcriptome	4537
47	20	hard_core_transcriptome	4167
47	20	hard_core_transcriptome	4127
47	20	hard_core_transcriptome	4144
47	20	hard_core_transcriptome	4144
47	20	hard_core_transcriptome	4120
47	22	hard_core_transcriptome	4528
47	22	hard_core_transcriptome	4803
47	20	hard_core_transcriptome	4158
47	21	hard_core_transcriptome	4361
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
1	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
2	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
3	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
4	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
5	0	soft_core_transcriptome	0
