NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
81	1128	Soft-Core-transcriptome	7	14
92398	295671	Acc-transcriptome	7	14
828556	1091591	Exc-transcriptome	7	14
1044343	1643002	Pan-transcriptome	7	15
29	574	Hard-Core-transcriptome	7	15
159	2443	Soft-Core-transcriptome	7	15
133801	455734	Acc-transcriptome	7	15
910383	1184825	Exc-transcriptome	7	15
635178	912285	Pan-transcriptome	7	16
4	64	Hard-Core-transcriptome	7	16
44	584	Soft-Core-transcriptome	7	16
64212	198426	Acc-transcriptome	7	16
570922	713275	Exc-transcriptome	7	16
960414	1480040	Pan-transcriptome	7	17
15	330	Hard-Core-transcriptome	7	17
90	1299	Soft-Core-transcriptome	7	17
107459	354884	Acc-transcriptome	7	17
852865	1123857	Exc-transcriptome	7	17
674762	967671	Pan-transcriptome	7	18
15	293	Hard-Core-transcriptome	7	18
60	895	Soft-Core-transcriptome	7	18
63864	193749	Acc-transcriptome	7	18
610838	773027	Exc-transcriptome	7	18
532669	760753	Pan-transcriptome	7	19
4	51	Hard-Core-transcriptome	7	19
52	748	Soft-Core-transcriptome	7	19
58305	180216	Acc-transcriptome	7	19
474312	579789	Exc-transcriptome	7	19
970398	1484799	Pan-transcriptome	8	0
4	88	Hard-Core-transcriptome	8	0
42	733	Soft-Core-transcriptome	8	0
133197	436572	Acc-transcriptome	8	0
837159	1047494	Exc-transcriptome	8	0
887448	1335641	Pan-transcriptome	8	1
4	79	Hard-Core-transcriptome	8	1
30	533	Soft-Core-transcriptome	8	1
88891	285510	Acc-transcriptome	8	1
798527	1049598	Exc-transcriptome	8	1
1079831	1673779	Pan-transcriptome	8	2
6	123	Hard-Core-transcriptome	8	2
30	537	Soft-Core-transcriptome	8	2
137527	457306	Acc-transcriptome	8	2
942274	1215936	Exc-transcriptome	8	2
1163676	1871181	Pan-transcriptome	8	3
15	393	Hard-Core-transcriptome	8	3
79	1434	Soft-Core-transcriptome	8	3
176608	606415	Acc-transcriptome	8	3
986989	1263332	Exc-transcriptome	8	3
1097667	1777367	Pan-transcriptome	8	4
18	338	Hard-Core-transcriptome	8	4
487	8836	Soft-Core-transcriptome	8	4
159183	552718	Acc-transcriptome	8	4
937997	1215813	Exc-transcriptome	8	4
897221	1354718	Pan-transcriptome	8	5
4	72	Hard-Core-transcriptome	8	5
13	211	Soft-Core-transcriptome	8	5
87085	280588	Acc-transcriptome	8	5
810123	1073919	Exc-transcriptome	8	5
1070655	1653600	Pan-transcriptome	8	6
5	79	Hard-Core-transcriptome	8	6
43	702	Soft-Core-transcriptome	8	6
133229	437464	Acc-transcriptome	8	6
937383	1215434	Exc-transcriptome	8	6
705158	1034499	Pan-transcriptome	8	7
3	76	Hard-Core-transcriptome	8	7
24	423	Soft-Core-transcriptome	8	7
79812	254431	Acc-transcriptome	8	7
625322	779645	Exc-transcriptome	8	7
1248157	2040601	Pan-transcriptome	8	8
11	248	Hard-Core-transcriptome	8	8
63	1097	Soft-Core-transcriptome	8	8
202412	707437	Acc-transcriptome	8	8
1045682	1332067	Exc-transcriptome	8	8
909842	1372489	Pan-transcriptome	8	9
10	166	Hard-Core-transcriptome	8	9
52	907	Soft-Core-transcriptome	8	9
96506	304794	Acc-transcriptome	8	9
813284	1066788	Exc-transcriptome	8	9
717403	1029666	Pan-transcriptome	8	10
4	128	Hard-Core-transcriptome	8	10
34	641	Soft-Core-transcriptome	8	10
78715	240429	Acc-transcriptome	8	10
638654	788596	Exc-transcriptome	8	10
831386	1206187	Pan-transcriptome	8	11
6	107	Hard-Core-transcriptome	8	11
26	377	Soft-Core-transcriptome	8	11
92896	286974	Acc-transcriptome	8	11
738464	918836	Exc-transcriptome	8	11
633400	869117	Pan-transcriptome	8	12
3	58	Hard-Core-transcriptome	8	12
18	272	Soft-Core-transcriptome	8	12
57913	167982	Acc-transcriptome	8	12
575469	700863	Exc-transcriptome	8	12
715023	1016462	Pan-transcriptome	8	13
2	33	Hard-Core-transcriptome	8	13
15	226	Soft-Core-transcriptome	8	13
72181	215490	Acc-transcriptome	8	13
642827	800746	Exc-transcriptome	8	13
1129607	1844065	Pan-transcriptome	8	14
5	119	Hard-Core-transcriptome	8	14
63	1126	Soft-Core-transcriptome	8	14
168339	594123	Acc-transcriptome	8	14
961205	1248816	Exc-transcriptome	8	14
764018	1095488	Pan-transcriptome	8	15
6	132	Hard-Core-transcriptome	8	15
26	437	Soft-Core-transcriptome	8	15
92393	280306	Acc-transcriptome	8	15
671599	814745	Exc-transcriptome	8	15
859643	1240789	Pan-transcriptome	8	16
6	99	Hard-Core-transcriptome	8	16
52	837	Soft-Core-transcriptome	8	16
103029	311828	Acc-transcriptome	8	16
756562	928124	Exc-transcriptome	8	16
847018	1309991	Pan-transcriptome	8	17
3	45	Hard-Core-transcriptome	8	17
44	739	Soft-Core-transcriptome	8	17
123400	411711	Acc-transcriptome	8	17
723574	897541	Exc-transcriptome	8	17
986591	1564226	Pan-transcriptome	8	18
17	394	Hard-Core-transcriptome	8	18
80	1517	Soft-Core-transcriptome	8	18
138909	475443	Acc-transcriptome	8	18
847602	1087266	Exc-transcriptome	8	18
717682	1005210	Pan-transcriptome	8	19
4	76	Hard-Core-transcriptome	8	19
21	312	Soft-Core-transcriptome	8	19
72505	213201	Acc-transcriptome	8	19
645156	791697	Exc-transcriptome	8	19
999366	1546442	Pan-transcriptome	9	0
6	171	Hard-Core-transcriptome	9	0
32	681	Soft-Core-transcriptome	9	0
127995	417084	Acc-transcriptome	9	0
871339	1128677	Exc-transcriptome	9	0
761835	1137010	Pan-transcriptome	9	1
6	133	Hard-Core-transcriptome	9	1
24	489	Soft-Core-transcriptome	9	1
104078	323890	Acc-transcriptome	9	1
657733	812631	Exc-transcriptome	9	1
1027229	1611096	Pan-transcriptome	9	2
4	77	Hard-Core-transcriptome	9	2
33	750	Soft-Core-transcriptome	9	2
138452	460625	Acc-transcriptome	9	2
888744	1149721	Exc-transcriptome	9	2
750161	1064674	Pan-transcriptome	9	3
0	0	Hard-Core-transcriptome	9	3
8	135	Soft-Core-transcriptome	9	3
81131	241489	Acc-transcriptome	9	3
669022	823050	Exc-transcriptome	9	3
1305327	2210727	Pan-transcriptome	9	4
7	164	Hard-Core-transcriptome	9	4
28	582	Soft-Core-transcriptome	9	4
229342	825366	Acc-transcriptome	9	4
1075957	1384779	Exc-transcriptome	9	4
737520	1076414	Pan-transcriptome	9	5
1	26	Hard-Core-transcriptome	9	5
14	274	Soft-Core-transcriptome	9	5
86516	270024	Acc-transcriptome	9	5
650990	806116	Exc-transcriptome	9	5
751629	1110741	Pan-transcriptome	9	6
9	176	Hard-Core-transcriptome	9	6
35	721	Soft-Core-transcriptome	9	6
95142	295349	Acc-transcriptome	9	6
656452	814671	Exc-transcriptome	9	6
1144458	1788059	Pan-transcriptome	9	7
11	307	Hard-Core-transcriptome	9	7
50	1140	Soft-Core-transcriptome	9	7
154521	514165	Acc-transcriptome	9	7
989887	1272754	Exc-transcriptome	9	7
870073	1361847	Pan-transcriptome	9	8
3	106	Hard-Core-transcriptome	9	8
23	500	Soft-Core-transcriptome	9	8
135359	451691	Acc-transcriptome	9	8
734691	909656	Exc-transcriptome	9	8
682412	985653	Pan-transcriptome	9	9
2	82	Hard-Core-transcriptome	9	9
17	345	Soft-Core-transcriptome	9	9
84258	256466	Acc-transcriptome	9	9
598137	728842	Exc-transcriptome	9	9
985446	1532460	Pan-transcriptome	9	10
9	211	Hard-Core-transcriptome	9	10
34	747	Soft-Core-transcriptome	9	10
132378	435347	Acc-transcriptome	9	10
853034	1096366	Exc-transcriptome	9	10
1069568	1695046	Pan-transcriptome	9	11
18	496	Hard-Core-transcriptome	9	11
60	1352	Soft-Core-transcriptome	9	11
140688	470562	Acc-transcriptome	9	11
928820	1223132	Exc-transcriptome	9	11
876285	1360772	Pan-transcriptome	9	12
1	14	Hard-Core-transcriptome	9	12
19	342	Soft-Core-transcriptome	9	12
130858	438634	Acc-transcriptome	9	12
745408	921796	Exc-transcriptome	9	12
1347180	2304994	Pan-transcriptome	9	13
10	257	Hard-Core-transcriptome	9	13
54	1150	Soft-Core-transcriptome	9	13
242665	886562	Acc-transcriptome	9	13
1104461	1417282	Exc-transcriptome	9	13
1073267	1689092	Pan-transcriptome	9	14
5	146	Hard-Core-transcriptome	9	14
26	584	Soft-Core-transcriptome	9	14
142952	479886	Acc-transcriptome	9	14
930289	1208622	Exc-transcriptome	9	14
1057170	1654041	Pan-transcriptome	9	15
10	221	Hard-Core-transcriptome	9	15
62	1365	Soft-Core-transcriptome	9	15
142049	466679	Acc-transcriptome	9	15
915059	1185997	Exc-transcriptome	9	15
1090256	1727928	Pan-transcriptome	9	16
6	175	Hard-Core-transcriptome	9	16
31	668	Soft-Core-transcriptome	9	16
157587	530125	Acc-transcriptome	9	16
932638	1197135	Exc-transcriptome	9	16
1240812	2003437	Pan-transcriptome	9	17
4	120	Hard-Core-transcriptome	9	17
17	384	Soft-Core-transcriptome	9	17
177219	624238	Acc-transcriptome	9	17
1063576	1378815	Exc-transcriptome	9	17
1022265	1620018	Pan-transcriptome	9	18
2	40	Hard-Core-transcriptome	9	18
23	470	Soft-Core-transcriptome	9	18
138494	473832	Acc-transcriptome	9	18
883748	1145716	Exc-transcriptome	9	18
672768	974470	Pan-transcriptome	9	19
1	16	Hard-Core-transcriptome	9	19
7	123	Soft-Core-transcriptome	9	19
76750	242991	Acc-transcriptome	9	19
596011	731356	Exc-transcriptome	9	19
1268359	2093004	Pan-transcriptome	10	0
2	37	Hard-Core-transcriptome	10	0
53	1107	Soft-Core-transcriptome	10	0
207567	726940	Acc-transcriptome	10	0
1060739	1364957	Exc-transcriptome	10	0
1014884	1531889	Pan-transcriptome	10	1
2	44	Hard-Core-transcriptome	10	1
74	1401	Soft-Core-transcriptome	10	1
138692	433591	Acc-transcriptome	10	1
876118	1096897	Exc-transcriptome	10	1
1418624	2376499	Pan-transcriptome	10	2
4	108	Hard-Core-transcriptome	10	2
65	1353	Soft-Core-transcriptome	10	2
255201	901661	Acc-transcriptome	10	2
1163358	1473485	Exc-transcriptome	10	2
1321088	2242958	Pan-transcriptome	10	3
4	124	Hard-Core-transcriptome	10	3
108	2377	Soft-Core-transcriptome	10	3
230300	835827	Acc-transcriptome	10	3
1090680	1404754	Exc-transcriptome	10	3
1026679	1601829	Pan-transcriptome	10	4
8	256	Hard-Core-transcriptome	10	4
164	3359	Soft-Core-transcriptome	10	4
136543	444310	Acc-transcriptome	10	4
889972	1154160	Exc-transcriptome	10	4
1122618	1791166	Pan-transcriptome	10	5
8	232	Hard-Core-transcriptome	10	5
95	1926	Soft-Core-transcriptome	10	5
172577	574899	Acc-transcriptome	10	5
949946	1214341	Exc-transcriptome	10	5
788209	1162400	Pan-transcriptome	10	6
2	81	Hard-Core-transcriptome	10	6
47	932	Soft-Core-transcriptome	10	6
107610	330135	Acc-transcriptome	10	6
680552	831333	Exc-transcriptome	10	6
1231254	1964326	Pan-transcriptome	10	7
1	24	Hard-Core-transcriptome	10	7
53	1055	Soft-Core-transcriptome	10	7
187935	627877	Acc-transcriptome	10	7
1043266	1335394	Exc-transcriptome	10	7
837701	1204934	Pan-transcriptome	10	8
1	23	Hard-Core-transcriptome	10	8
38	749	Soft-Core-transcriptome	10	8
102739	311662	Acc-transcriptome	10	8
734924	892523	Exc-transcriptome	10	8
1095315	1708802	Pan-transcriptome	10	9
1	21	Hard-Core-transcriptome	10	9
43	813	Soft-Core-transcriptome	10	9
147050	483212	Acc-transcriptome	10	9
948222	1224777	Exc-transcriptome	10	9
818573	1200600	Pan-transcriptome	10	10
2	55	Hard-Core-transcriptome	10	10
49	923	Soft-Core-transcriptome	10	10
104758	319566	Acc-transcriptome	10	10
713766	880111	Exc-transcriptome	10	10
1175478	1834164	Pan-transcriptome	10	11
1	19	Hard-Core-transcriptome	10	11
72	1408	Soft-Core-transcriptome	10	11
171975	567335	Acc-transcriptome	10	11
1003431	1265421	Exc-transcriptome	10	11
903430	1424436	Pan-transcriptome	10	12
3	114	Hard-Core-transcriptome	10	12
61	1263	Soft-Core-transcriptome	10	12
146038	480868	Acc-transcriptome	10	12
757331	942305	Exc-transcriptome	10	12
841123	1255877	Pan-transcriptome	10	13
3	64	Hard-Core-transcriptome	10	13
40	753	Soft-Core-transcriptome	10	13
116936	366081	Acc-transcriptome	10	13
724147	889043	Exc-transcriptome	10	13
858212	1283240	Pan-transcriptome	10	14
1	19	Hard-Core-transcriptome	10	14
38	707	Soft-Core-transcriptome	10	14
121701	387281	Acc-transcriptome	10	14
736473	895252	Exc-transcriptome	10	14
825090	1196673	Pan-transcriptome	10	15
0	0	Hard-Core-transcriptome	10	15
14	229	Soft-Core-transcriptome	10	15
100679	317506	Acc-transcriptome	10	15
724397	878938	Exc-transcriptome	10	15
1045103	1678586	Pan-transcriptome	10	16
0	0	Hard-Core-transcriptome	10	16
230	4480	Soft-Core-transcriptome	10	16
171316	588562	Acc-transcriptome	10	16
873557	1085544	Exc-transcriptome	10	16
1052179	1632423	Pan-transcriptome	10	17
1	45	Hard-Core-transcriptome	10	17
49	881	Soft-Core-transcriptome	10	17
144805	477145	Acc-transcriptome	10	17
907325	1154397	Exc-transcriptome	10	17
748561	1148239	Pan-transcriptome	10	18
1	32	Hard-Core-transcriptome	10	18
42	864	Soft-Core-transcriptome	10	18
110423	359062	Acc-transcriptome	10	18
638096	788313	Exc-transcriptome	10	18
1005106	1542541	Pan-transcriptome	10	19
1	24	Hard-Core-transcriptome	10	19
66	1375	Soft-Core-transcriptome	10	19
129314	416648	Acc-transcriptome	10	19
875726	1124518	Exc-transcriptome	10	19
875463	1320587	Pan-transcriptome	11	0
0	0	Hard-Core-transcriptome	11	0
40	896	Soft-Core-transcriptome	11	0
133790	416212	Acc-transcriptome	11	0
741633	903479	Exc-transcriptome	11	0
1069973	1628491	Pan-transcriptome	11	1
3	73	Hard-Core-transcriptome	11	1
40	923	Soft-Core-transcriptome	11	1
164907	520796	Acc-transcriptome	11	1
905026	1106772	Exc-transcriptome	11	1
1221202	1968991	Pan-transcriptome	11	2
2	38	Hard-Core-transcriptome	11	2
51	1152	Soft-Core-transcriptome	11	2
191877	644774	Acc-transcriptome	11	2
1029274	1323065	Exc-transcriptome	11	2
1276226	2037359	Pan-transcriptome	11	3
3	73	Hard-Core-transcriptome	11	3
65	1483	Soft-Core-transcriptome	11	3
196557	655440	Acc-transcriptome	11	3
1079604	1380436	Exc-transcriptome	11	3
1288701	2177911	Pan-transcriptome	11	4
16	516	Hard-Core-transcriptome	11	4
120	3083	Soft-Core-transcriptome	11	4
240809	841946	Acc-transcriptome	11	4
1047772	1332882	Exc-transcriptome	11	4
1003555	1515772	Pan-transcriptome	11	5
2	58	Hard-Core-transcriptome	11	5
48	1044	Soft-Core-transcriptome	11	5
144961	453162	Acc-transcriptome	11	5
858546	1061566	Exc-transcriptome	11	5
1020142	1610153	Pan-transcriptome	11	6
1	33	Hard-Core-transcriptome	11	6
43	972	Soft-Core-transcriptome	11	6
171352	568921	Acc-transcriptome	11	6
848747	1040260	Exc-transcriptome	11	6
1194227	1888579	Pan-transcriptome	11	7
2	74	Hard-Core-transcriptome	11	7
38	977	Soft-Core-transcriptome	11	7
173607	575919	Acc-transcriptome	11	7
1020582	1311683	Exc-transcriptome	11	7
896420	1365218	Pan-transcriptome	11	8
0	0	Hard-Core-transcriptome	11	8
39	897	Soft-Core-transcriptome	11	8
132291	421077	Acc-transcriptome	11	8
764090	943244	Exc-transcriptome	11	8
1073228	1713783	Pan-transcriptome	11	9
8	237	Hard-Core-transcriptome	11	9
53	1240	Soft-Core-transcriptome	11	9
179859	598865	Acc-transcriptome	11	9
893316	1113678	Exc-transcriptome	11	9
1478517	2619159	Pan-transcriptome	11	10
4	134	Hard-Core-transcriptome	11	10
99	2689	Soft-Core-transcriptome	11	10
303595	1123887	Acc-transcriptome	11	10
1174823	1492583	Exc-transcriptome	11	10
1399564	2375051	Pan-transcriptome	11	11
2	58	Hard-Core-transcriptome	11	11
83	2055	Soft-Core-transcriptome	11	11
260734	920741	Acc-transcriptome	11	11
1138747	1452255	Exc-transcriptome	11	11
926461	1416307	Pan-transcriptome	11	12
3	124	Hard-Core-transcriptome	11	12
43	1093	Soft-Core-transcriptome	11	12
145493	457255	Acc-transcriptome	11	12
780925	957959	Exc-transcriptome	11	12
960954	1428540	Pan-transcriptome	11	13
0	0	Hard-Core-transcriptome	11	13
18	368	Soft-Core-transcriptome	11	13
128947	398551	Acc-transcriptome	11	13
831989	1029621	Exc-transcriptome	11	13
1543063	2664378	Pan-transcriptome	11	14
1	29	Hard-Core-transcriptome	11	14
55	1362	Soft-Core-transcriptome	11	14
286899	1044760	Acc-transcriptome	11	14
1256109	1618256	Exc-transcriptome	11	14
810146	1211231	Pan-transcriptome	11	15
3	104	Hard-Core-transcriptome	11	15
46	1118	Soft-Core-transcriptome	11	15
118656	368157	Acc-transcriptome	11	15
691444	841956	Exc-transcriptome	11	15
1047743	1646350	Pan-transcriptome	11	16
5	197	Hard-Core-transcriptome	11	16
63	1435	Soft-Core-transcriptome	11	16
170383	556693	Acc-transcriptome	11	16
877297	1088222	Exc-transcriptome	11	16
972665	1524294	Pan-transcriptome	11	17
4	98	Hard-Core-transcriptome	11	17
33	812	Soft-Core-transcriptome	11	17
150900	494785	Acc-transcriptome	11	17
821732	1028697	Exc-transcriptome	11	17
1092409	1776450	Pan-transcriptome	11	18
4	135	Hard-Core-transcriptome	11	18
60	1367	Soft-Core-transcriptome	11	18
195093	664470	Acc-transcriptome	11	18
897256	1110613	Exc-transcriptome	11	18
1319299	2163514	Pan-transcriptome	11	19
4	135	Hard-Core-transcriptome	11	19
61	1541	Soft-Core-transcriptome	11	19
212830	736104	Acc-transcriptome	11	19
1106408	1425869	Exc-transcriptome	11	19
1565253	2712802	Pan-transcriptome	12	0
7	271	Hard-Core-transcriptome	12	0
70	2088	Soft-Core-transcriptome	12	0
299024	1081563	Acc-transcriptome	12	0
1266159	1629151	Exc-transcriptome	12	0
1130614	1806439	Pan-transcriptome	12	1
2	81	Hard-Core-transcriptome	12	1
52	1412	Soft-Core-transcriptome	12	1
195840	641447	Acc-transcriptome	12	1
934722	1163580	Exc-transcriptome	12	1
1174802	1935489	Pan-transcriptome	12	2
1	52	Hard-Core-transcriptome	12	2
34	897	Soft-Core-transcriptome	12	2
212461	730723	Acc-transcriptome	12	2
962307	1203869	Exc-transcriptome	12	2
1315653	2189854	Pan-transcriptome	12	3
6	246	Hard-Core-transcriptome	12	3
47	1257	Soft-Core-transcriptome	12	3
239379	821057	Acc-transcriptome	12	3
1076227	1367540	Exc-transcriptome	12	3
987420	1511870	Pan-transcriptome	12	4
0	0	Hard-Core-transcriptome	12	4
15	381	Soft-Core-transcriptome	12	4
151466	485664	Acc-transcriptome	12	4
835939	1025825	Exc-transcriptome	12	4
976103	1474514	Pan-transcriptome	12	5
0	0	Hard-Core-transcriptome	12	5
13	307	Soft-Core-transcriptome	12	5
148289	469312	Acc-transcriptome	12	5
827801	1004895	Exc-transcriptome	12	5
1384940	2317622	Pan-transcriptome	12	6
3	118	Hard-Core-transcriptome	12	6
43	1294	Soft-Core-transcriptome	12	6
242560	853613	Acc-transcriptome	12	6
1142337	1462715	Exc-transcriptome	12	6
1190209	1917929	Pan-transcriptome	12	7
9	380	Hard-Core-transcriptome	12	7
62	1826	Soft-Core-transcriptome	12	7
203147	670436	Acc-transcriptome	12	7
987000	1245667	Exc-transcriptome	12	7
920588	1414113	Pan-transcriptome	12	8
1	24	Hard-Core-transcriptome	12	8
20	606	Soft-Core-transcriptome	12	8
145201	462655	Acc-transcriptome	12	8
775367	950852	Exc-transcriptome	12	8
1286322	2021583	Pan-transcriptome	12	9
1	34	Hard-Core-transcriptome	12	9
10	257	Soft-Core-transcriptome	12	9
198651	645690	Acc-transcriptome	12	9
1087661	1375636	Exc-transcriptome	12	9
980319	1526476	Pan-transcriptome	12	10
2	103	Hard-Core-transcriptome	12	10
28	731	Soft-Core-transcriptome	12	10
161335	517741	Acc-transcriptome	12	10
818956	1008004	Exc-transcriptome	12	10
1056792	1691565	Pan-transcriptome	12	11
1	18	Hard-Core-transcriptome	12	11
17	430	Soft-Core-transcriptome	12	11
181682	608264	Acc-transcriptome	12	11
875093	1082871	Exc-transcriptome	12	11
1274064	2029199	Pan-transcriptome	12	12
2	68	Hard-Core-transcriptome	12	12
34	840	Soft-Core-transcriptome	12	12
199361	657005	Acc-transcriptome	12	12
1074669	1371354	Exc-transcriptome	12	12
1162131	1847680	Pan-transcriptome	12	13
3	126	Hard-Core-transcriptome	12	13
30	804	Soft-Core-transcriptome	12	13
167087	549079	Acc-transcriptome	12	13
995014	1297797	Exc-transcriptome	12	13
1583025	2849919	Pan-transcriptome	12	14
2	111	Hard-Core-transcriptome	12	14
60	1753	Soft-Core-transcriptome	12	14
345739	1276348	Acc-transcriptome	12	14
1237226	1571818	Exc-transcriptome	12	14
1331544	2170740	Pan-transcriptome	12	15
1	33	Hard-Core-transcriptome	12	15
25	647	Soft-Core-transcriptome	12	15
233459	787845	Acc-transcriptome	12	15
1098060	1382248	Exc-transcriptome	12	15
1010248	1575248	Pan-transcriptome	12	16
3	135	Hard-Core-transcriptome	12	16
37	1016	Soft-Core-transcriptome	12	16
177509	570698	Acc-transcriptome	12	16
832702	1003534	Exc-transcriptome	12	16
1470829	2531255	Pan-transcriptome	12	17
8	309	Hard-Core-transcriptome	12	17
71	2033	Soft-Core-transcriptome	12	17
281633	1002717	Acc-transcriptome	12	17
1189125	1526505	Exc-transcriptome	12	17
1196059	1867991	Pan-transcriptome	12	18
2	56	Hard-Core-transcriptome	12	18
30	711	Soft-Core-transcriptome	12	18
195705	628083	Acc-transcriptome	12	18
1000324	1239197	Exc-transcriptome	12	18
1371468	2338743	Pan-transcriptome	12	19
2	87	Hard-Core-transcriptome	12	19
34	919	Soft-Core-transcriptome	12	19
257810	916129	Acc-transcriptome	12	19
1113624	1421695	Exc-transcriptome	12	19
1118193	1792745	Pan-transcriptome	13	0
0	0	Hard-Core-transcriptome	13	0
17	459	Soft-Core-transcriptome	13	0
205528	680386	Acc-transcriptome	13	0
912648	1111900	Exc-transcriptome	13	0
1347656	2173534	Pan-transcriptome	13	1
0	0	Hard-Core-transcriptome	13	1
11	300	Soft-Core-transcriptome	13	1
233389	775859	Acc-transcriptome	13	1
1114256	1397375	Exc-transcriptome	13	1
1321191	2165739	Pan-transcriptome	13	2
3	113	Hard-Core-transcriptome	13	2
23	735	Soft-Core-transcriptome	13	2
222156	756248	Acc-transcriptome	13	2
1099012	1408756	Exc-transcriptome	13	2
974371	1518443	Pan-transcriptome	13	3
0	0	Hard-Core-transcriptome	13	3
10	310	Soft-Core-transcriptome	13	3
164256	529886	Acc-transcriptome	13	3
810105	988247	Exc-transcriptome	13	3
1283538	2081680	Pan-transcriptome	13	4
2	47	Hard-Core-transcriptome	13	4
11	288	Soft-Core-transcriptome	13	4
208676	701686	Acc-transcriptome	13	4
1074851	1379706	Exc-transcriptome	13	4
1515104	2613072	Pan-transcriptome	13	5
0	0	Hard-Core-transcriptome	13	5
28	833	Soft-Core-transcriptome	13	5
301192	1071044	Acc-transcriptome	13	5
1213884	1541195	Exc-transcriptome	13	5
1774537	3249969	Pan-transcriptome	13	6
2	69	Hard-Core-transcriptome	13	6
59	1883	Soft-Core-transcriptome	13	6
389946	1476060	Acc-transcriptome	13	6
1384532	1772026	Exc-transcriptome	13	6
1262711	2055882	Pan-transcriptome	13	7
0	0	Hard-Core-transcriptome	13	7
15	497	Soft-Core-transcriptome	13	7
204158	685839	Acc-transcriptome	13	7
1058538	1369546	Exc-transcriptome	13	7
1567449	2699460	Pan-transcriptome	13	8
7	273	Hard-Core-transcriptome	13	8
71	2296	Soft-Core-transcriptome	13	8
317509	1120343	Acc-transcriptome	13	8
1249869	1576821	Exc-transcriptome	13	8
1574045	2738808	Pan-transcriptome	13	9
1	36	Hard-Core-transcriptome	13	9
42	1349	Soft-Core-transcriptome	13	9
302979	1103817	Acc-transcriptome	13	9
1271024	1633642	Exc-transcriptome	13	9
1121804	1809874	Pan-transcriptome	13	10
5	250	Hard-Core-transcriptome	13	10
56	1819	Soft-Core-transcriptome	13	10
205721	675049	Acc-transcriptome	13	10
916027	1133006	Exc-transcriptome	13	10
1238671	1984923	Pan-transcriptome	13	11
0	0	Hard-Core-transcriptome	13	11
10	276	Soft-Core-transcriptome	13	11
199282	659173	Acc-transcriptome	13	11
1039379	1325474	Exc-transcriptome	13	11
1686980	3035460	Pan-transcriptome	13	12
2	82	Hard-Core-transcriptome	13	12
29	981	Soft-Core-transcriptome	13	12
357830	1339357	Acc-transcriptome	13	12
1329121	1695122	Exc-transcriptome	13	12
1389786	2265659	Pan-transcriptome	13	13
0	0	Hard-Core-transcriptome	13	13
18	529	Soft-Core-transcriptome	13	13
243892	814159	Acc-transcriptome	13	13
1145876	1450971	Exc-transcriptome	13	13
1460300	2545987	Pan-transcriptome	13	14
3	80	Hard-Core-transcriptome	13	14
17	547	Soft-Core-transcriptome	13	14
299750	1082991	Acc-transcriptome	13	14
1160533	1462449	Exc-transcriptome	13	14
1343582	2258772	Pan-transcriptome	13	15
1	33	Hard-Core-transcriptome	13	15
14	431	Soft-Core-transcriptome	13	15
249806	873320	Acc-transcriptome	13	15
1093762	1385021	Exc-transcriptome	13	15
1213845	1966017	Pan-transcriptome	13	16
0	0	Hard-Core-transcriptome	13	16
10	271	Soft-Core-transcriptome	13	16
192933	650103	Acc-transcriptome	13	16
1020902	1315643	Exc-transcriptome	13	16
1349720	2213884	Pan-transcriptome	13	17
0	0	Hard-Core-transcriptome	13	17
21	650	Soft-Core-transcriptome	13	17
240624	810954	Acc-transcriptome	13	17
1109075	1402280	Exc-transcriptome	13	17
1446702	2432798	Pan-transcriptome	13	18
0	0	Hard-Core-transcriptome	13	18
16	491	Soft-Core-transcriptome	13	18
255048	906472	Acc-transcriptome	13	18
1191638	1525835	Exc-transcriptome	13	18
1345821	2223008	Pan-transcriptome	13	19
3	119	Hard-Core-transcriptome	13	19
31	895	Soft-Core-transcriptome	13	19
239161	806436	Acc-transcriptome	13	19
1106629	1415677	Exc-transcriptome	13	19
1114238	1795168	Pan-transcriptome	14	0
0	0	Hard-Core-transcriptome	14	0
13	416	Soft-Core-transcriptome	14	0
200016	667632	Acc-transcriptome	14	0
914209	1127120	Exc-transcriptome	14	0
1659359	2982027	Pan-transcriptome	14	1
2	108	Hard-Core-transcriptome	14	1
43	1512	Soft-Core-transcriptome	14	1
376971	1368739	Acc-transcriptome	14	1
1282345	1611776	Exc-transcriptome	14	1
1584092	2761337	Pan-transcriptome	14	2
1	51	Hard-Core-transcriptome	14	2
18	648	Soft-Core-transcriptome	14	2
326207	1163051	Acc-transcriptome	14	2
1257867	1597638	Exc-transcriptome	14	2
1320650	2128636	Pan-transcriptome	14	3
2	69	Hard-Core-transcriptome	14	3
10	335	Soft-Core-transcriptome	14	3
224773	740551	Acc-transcriptome	14	3
1095867	1387750	Exc-transcriptome	14	3
1318042	2158368	Pan-transcriptome	14	4
1	19	Hard-Core-transcriptome	14	4
10	314	Soft-Core-transcriptome	14	4
233666	788613	Acc-transcriptome	14	4
1084366	1369441	Exc-transcriptome	14	4
1662141	2904580	Pan-transcriptome	14	5
1	30	Hard-Core-transcriptome	14	5
21	730	Soft-Core-transcriptome	14	5
333313	1211644	Acc-transcriptome	14	5
1328807	1692206	Exc-transcriptome	14	5
1525966	2603360	Pan-transcriptome	14	6
2	70	Hard-Core-transcriptome	14	6
14	524	Soft-Core-transcriptome	14	6
301072	1059454	Acc-transcriptome	14	6
1224880	1543382	Exc-transcriptome	14	6
