Accessory	OG1013355	LCP85-384_k31_TRINITY_DN234_c1_g2_i1	non-coding
Accessory	OG1396224	LCP85-384_k25_TRINITY_DN33654_c1_g1_i1	non-coding
Accessory	OG0119910	KQB07-24739_k25_TRINITY_DN4371_c0_g1_i1	protein and non-coding
Exclusive	OG952543	SP80-3280_Mattielo_SP803280_c99125_g1_i1	protein and non-coding
Accessory	OG2557205	QS99-2014_k31_TRINITY_DN3539_c0_g1_i1	non-coding
Accessory	OG1069287	ROC22_k25_TRINITY_DN56609_c0_g2_i3	non-coding
Soft-core	OG0002159	GN18_k31_TRINITY_DN804_c0_g1_i3	protein-coding
Accessory	OG0003580	RB72454_k31_TRINITY_DN19580_c0_g1_i7	protein-coding
Accessory	OG0058671	GXU-34140_k31_TRINITY_DN10392_c0_g2_i8	protein and non-coding
Accessory	OG0060770	B1_k25_TRINITY_DN20450_c0_g1_i1	protein-coding
Accessory	OG0185194	GT96-167_k25_TRINITY_DN44769_c0_g1_i1	protein and non-coding
Accessory	OG855663	QN05-803_k25_TRINITY_DN57930_c0_g1_i1	non-coding
Accessory	OG2173843	ROC22_k25_TRINITY_DN70825_c0_g2_i5	non-coding
Exclusive	OG1353	ROC20_k25_TRINITY_DN68791_c1_g1_i1	non-coding
Accessory	OG1483628	Co8021_k25_TRINITY_DN22120_c0_g1_i3	non-coding
Accessory	OG3326720	T1_k25_TRINITY_DN10176_c0_g2_i2	protein and non-coding
Accessory	OG683859	B1_k25_TRINITY_DN21398_c0_g1_i8	non-coding
Accessory	OG0037033	Q200_k31_TRINITY_DN2716_c0_g1_i3	protein-coding
Accessory	OG0009407	ROC22_k31_TRINITY_DN14032_c0_g1_i2	protein-coding
Exclusive	OG431610	CP74-2005_k25_TRINITY_DN92744_c0_g1_i1	non-coding
Accessory	OG2473319	GXU-34176_k25_TRINITY_DN28652_c0_g2_i2	non-coding
Exclusive	OG2503466	US851008_k25_TRINITY_DN10193_c0_g1_i7	non-coding
Accessory	OG0013743	ROC26_k25_TRINITY_DN10927_c1_g2_i8	protein and non-coding
Accessory	OG688686	GT96-167_k31_TRINITY_DN38215_c0_g1_i1	non-coding
Accessory	OG0032488	GN18_k31_TRINITY_DN874_c0_g1_i2	protein and non-coding
Accessory	OG2727659	LCP85-384_k25_TRINITY_DN37173_c0_g1_i10	non-coding
Accessory	OG0033228	GXU-34176_k31_TRINITY_DN10019_c0_g1_i10	protein-coding
Exclusive	OG1931631	Q200_k31_TRINITY_DN45350_c0_g1_i5	protein and non-coding
Accessory	OG1809474	SP80-3280_Mattielo_SP803280_c50773_g1_i1	non-coding
Exclusive	OG0258374	LCP85-384_k25_TRINITY_DN45754_c0_g4_i4	protein-coding
Accessory	OG3100870	Q241_k25_TRINITY_DN409_c0_g1_i3	non-coding
Exclusive	OG0507545	LCP85-384_k31_TRINITY_DN101818_c0_g1_i1	protein-coding
Accessory	OG2537429	QN05-803_k25_TRINITY_DN7036_c0_g2_i1	non-coding
Accessory	OG0034955	GXU-34176_k25_TRINITY_DN38955_c0_g2_i1	protein and non-coding
Accessory	OG54276	QN05-1743_k31_TRINITY_DN25390_c0_g1_i1	non-coding
Exclusive	OG0422282	CoV92102_k25_TRINITY_DN25724_c0_g1_i4	protein and non-coding
Exclusive	OG894497	Co8021_k25_TRINITY_DN20797_c0_g1_i1	non-coding
Accessory	OG0014824	RB855156_k25_TRINITY_DN4110_c0_g1_i1	protein-coding
Exclusive	OG2952022	Co8021_k25_TRINITY_DN14235_c0_g2_i1	protein and non-coding
Accessory	OG701888	CoV92102_k31_TRINITY_DN61659_c0_g1_i1	non-coding
Accessory	OG1375775	ROC22_k25_TRINITY_DN42830_c0_g3_i1	non-coding
Accessory	OG0068535	ROC20_k25_TRINITY_DN116092_c0_g1_i2	protein-coding
Accessory	OG0090172	QN05-1743_k31_TRINITY_DN5174_c0_g1_i10	protein-coding
Accessory	OG0020234	QC02-402_k25_TRINITY_DN4720_c0_g1_i12	protein-coding
Accessory	OG0023969	ROC22_k25_TRINITY_DN3130_c0_g1_i8	protein-coding
Exclusive	OG663396	GT96-167_k25_TRINITY_DN11728_c0_g1_i4	protein and non-coding
Accessory	OG797607	QN05-803_k25_TRINITY_DN30341_c0_g1_i20	protein and non-coding
Accessory	OG0077170	QN05-803_k31_TRINITY_DN5532_c0_g1_i3	protein-coding
Accessory	OG981738	F1-Bulk-1_k25_TRINITY_DN141283_c0_g1_i1	non-coding
Accessory	OG1174674	GXU-34140_k31_TRINITY_DN733_c0_g1_i2	protein and non-coding
Accessory	OG2523336	KQB09-20620_k31_TRINITY_DN3238_c2_g1_i1	non-coding
Exclusive	OG3267688	TUC717_k25_TRINITY_DN41668_c0_g1_i1	non-coding
Accessory	OG0002151	GT96-167_k31_TRINITY_DN7726_c0_g1_i3	protein-coding
Exclusive	OG391853	QBYN04-26041_k31_TRINITY_DN4289_c0_g1_i5	non-coding
Accessory	OG2420029	ROC20_k25_TRINITY_DN2166_c0_g1_i2	non-coding
Accessory	OG0331004	SP80-3280_Mattielo_SP803280_c78685_g1_i3	protein and non-coding
Exclusive	OG2851884	LCP85-384_k31_TRINITY_DN293709_c0_g1_i1	non-coding
Accessory	OG3347821	LCP85-384_k31_TRINITY_DN45639_c0_g2_i4	non-coding
Accessory	OG0011758	KQB07-23863_k25_TRINITY_DN2461_c1_g1_i11	protein-coding
Accessory	OG3142002	RB855156_k25_TRINITY_DN47777_c0_g1_i1	non-coding
Accessory	OG1379231	LCP85-384_k31_TRINITY_DN88659_c0_g2_i2	non-coding
Accessory	OG0015863	ROC22_k31_TRINITY_DN13238_c0_g1_i12	protein-coding
Exclusive	OG579995	MT11-610_k25_TRINITY_DN274341_c0_g1_i1	non-coding
Accessory	OG0001528	Co8021_k25_TRINITY_DN12976_c0_g1_i1	protein-coding
Accessory	OG0284172	GN18_k31_TRINITY_DN61541_c0_g1_i1	protein and non-coding
Accessory	OG3201179	GXU-34176_k25_TRINITY_DN95556_c0_g1_i1	non-coding
Exclusive	OG2312368	ROC22_k31_TRINITY_DN22849_c0_g1_i2	protein and non-coding
Accessory	OG2665522	GN18_k31_TRINITY_DN1917_c0_g2_i2	non-coding
Accessory	OG0243607	Q200_k31_TRINITY_DN1412_c0_g1_i11	protein-coding
Accessory	OG3017477	MT11-610_k25_TRINITY_DN43585_c0_g3_i2	protein and non-coding
Accessory	OG2306125	T1_k25_TRINITY_DN2972_c1_g1_i1	non-coding
Accessory	OG2791012	ROC20_k31_TRINITY_DN30298_c0_g1_i2	non-coding
Accessory	OG0011509	QN05-1509_k31_TRINITY_DN7418_c0_g1_i13	protein-coding
Accessory	OG0071118	CP74-2005_k31_TRINITY_DN5847_c0_g1_i5	protein-coding
Accessory	OG0271800	B1_k25_TRINITY_DN28102_c0_g1_i1	protein and non-coding
Accessory	OG672023	LCP85-384_k31_TRINITY_DN101747_c0_g1_i1	non-coding
Exclusive	OG1724516	KQB09-20432_k25_TRINITY_DN920_c0_g1_i13	protein and non-coding
Accessory	OG0115610	SP80-3280_IQUSP_evm.model.scga7_uti_cns_0023818.2	unknown
Exclusive	OG1707616	Co8021_k25_TRINITY_DN62658_c0_g1_i1	non-coding
Accessory	OG2210596	F1-Bulk-1_k25_TRINITY_DN15306_c0_g1_i6	non-coding
Exclusive	OG2029781	KQB07-24619_k31_TRINITY_DN47304_c0_g1_i1	non-coding
Accessory	OG2644247	B1_k31_TRINITY_DN99124_c0_g1_i1	protein and non-coding
Accessory	OG0022934	GXU-34176_k25_TRINITY_DN10674_c0_g1_i2	protein-coding
Accessory	OG93484	Q200_k25_TRINITY_DN64258_c0_g1_i1	non-coding
Soft-core	OG0009460	QS99-2014_k25_TRINITY_DN1018_c0_g1_i2	protein-coding
Accessory	OG132628	QN05-803_k31_TRINITY_DN18172_c0_g1_i2	non-coding
Accessory	OG840798	ROC20_k31_TRINITY_DN3684_c0_g1_i2	non-coding
Exclusive	OG1217814	LCP85-384_k25_TRINITY_DN190542_c0_g1_i10	non-coding
Accessory	OG2917910	B2_k25_TRINITY_DN5931_c0_g1_i6	protein and non-coding
Accessory	OG2375113	MT11-610_k25_TRINITY_DN8746_c0_g1_i2	non-coding
Accessory	OG0005898	QN05-1743_k31_TRINITY_DN3120_c1_g1_i3	protein-coding
Accessory	OG195468	KQB07-24739_k25_TRINITY_DN12371_c0_g1_i4	protein and non-coding
Soft-core	OG0000527	KQB09-20620_k31_TRINITY_DN422_c0_g1_i29	protein-coding
Accessory	OG440619	MT11-610_k25_TRINITY_DN5404_c0_g1_i7	non-coding
Accessory	OG3008797	ROC26_k31_TRINITY_DN49358_c0_g1_i1	protein and non-coding
Exclusive	OG290213	ROC20_k31_TRINITY_DN18988_c0_g1_i3	non-coding
Accessory	OG2385951	LCP85-384_k25_TRINITY_DN21034_c1_g1_i1	protein and non-coding
Exclusive	OG364068	KQB09-20620_k25_TRINITY_DN12847_c0_g1_i5	non-coding
Accessory	OG0029326	QN05-803_k31_TRINITY_DN3010_c0_g1_i8	protein-coding
Accessory	OG2793503	KQB07-24619_k25_TRINITY_DN19709_c0_g1_i1	protein and non-coding
Accessory	OG1056503	B1_k31_TRINITY_DN38968_c0_g1_i1	non-coding
Accessory	OG2189728	MT11-610_k31_TRINITY_DN54821_c0_g1_i1	non-coding
Exclusive	OG3225563	MT11-610_k25_TRINITY_DN61804_c0_g1_i3	non-coding
Accessory	OG317646	QBYN04-26041_k25_TRINITY_DN1961_c0_g3_i1	non-coding
Accessory	OG2989899	RB72454_k31_TRINITY_DN21757_c0_g2_i4	non-coding
Accessory	OG0169292	LCP85-384_k31_TRINITY_DN17678_c0_g1_i13	protein-coding
Accessory	OG529347	TUC717_k31_TRINITY_DN1609_c0_g2_i10	non-coding
Accessory	OG1475560	ROC20_k31_TRINITY_DN55546_c0_g1_i8	non-coding
Accessory	OG0348616	LCP85-384_k25_TRINITY_DN86670_c0_g1_i2	protein-coding
Soft-core	OG0009129	Q241_k31_TRINITY_DN9080_c0_g1_i3	protein-coding
Exclusive	OG1224445	GN18_k25_TRINITY_DN11990_c4_g1_i11	non-coding
Accessory	OG0059682	ROC20_k25_TRINITY_DN19674_c1_g1_i1	protein-coding
Accessory	OG0022100	GXU-34140_k31_TRINITY_DN17326_c0_g1_i1	protein-coding
Accessory	OG67401	F1-Bulk-1_k31_TRINITY_DN7094_c0_g1_i6	non-coding
Exclusive	OG1018336	QA02-1009_k25_TRINITY_DN58422_c0_g1_i3	non-coding
Soft-core	OG0000829	QS99-2014_k31_TRINITY_DN1959_c0_g1_i9	protein-coding
Accessory	OG2352045	SP80-3280_Mattielo_SP803280_c95268_g4_i1	non-coding
Exclusive	OG2803433	LCP85-384_k25_TRINITY_DN43299_c0_g1_i5	protein and non-coding
Accessory	OG2797351	ROC20_k31_TRINITY_DN78315_c0_g1_i1	non-coding
Accessory	OG3139472	KQB09-20620_k31_TRINITY_DN20822_c0_g1_i2	non-coding
Accessory	OG1039858	CP74-2005_k25_TRINITY_DN213877_c0_g1_i1	non-coding
Accessory	OG3241626	GT96-167_k25_TRINITY_DN9366_c0_g1_i2	protein and non-coding
Accessory	OG204238	ROC22_k25_TRINITY_DN31923_c1_g1_i1	protein and non-coding
Accessory	OG1906004	MT11-610_k25_TRINITY_DN56572_c0_g1_i1	non-coding
Accessory	OG1313098	US851008_k25_TRINITY_DN35213_c1_g1_i1	non-coding
Exclusive	OG2984493	F1-Bulk-2_k25_TRINITY_DN9511_c1_g1_i3	protein and non-coding
Soft-core	OG0018748	GT96-167_k31_TRINITY_DN6053_c0_g1_i6	protein-coding
Accessory	OG0264039	RB72454_k25_TRINITY_DN21949_c0_g1_i2	protein-coding
Accessory	OG214849	T1_k25_TRINITY_DN10848_c0_g1_i1	non-coding
Accessory	OG1257483	B2_k25_TRINITY_DN34110_c0_g1_i2	non-coding
Accessory	OG0071367	CP74-2005_k31_TRINITY_DN13776_c0_g1_i6	protein-coding
Accessory	OG1320491	CoV92102_k31_TRINITY_DN17888_c0_g4_i1	protein and non-coding
Exclusive	OG2490602	QC02-402_k31_TRINITY_DN38734_c0_g1_i1	protein and non-coding
Exclusive	OG620450	LCP85-384_k31_TRINITY_DN54153_c0_g1_i7	non-coding
Accessory	OG1402993	GN18_k31_TRINITY_DN16857_c0_g2_i3	protein and non-coding
Accessory	OG2004970	ROC20_k25_TRINITY_DN30592_c0_g2_i3	non-coding
Accessory	OG0340981	QA02-1009_k31_TRINITY_DN18099_c0_g1_i14	protein-coding
Accessory	OG0091552	B2_k31_TRINITY_DN41675_c1_g1_i1	protein and non-coding
Exclusive	OG2077264	ROC22_k31_TRINITY_DN7192_c0_g1_i2	protein and non-coding
Accessory	OG3145293	ROC22_k31_TRINITY_DN88260_c0_g1_i2	non-coding
Accessory	OG3219336	FN95-1702_k31_TRINITY_DN7919_c0_g1_i9	non-coding
Accessory	OG3164466	Q241_k25_TRINITY_DN12974_c0_g1_i5	non-coding
Accessory	OG824994	CoV92102_k31_TRINITY_DN114815_c0_g1_i1	non-coding
Accessory	OG0044935	T2_k31_TRINITY_DN1389_c0_g3_i3	protein and non-coding
Accessory	OG0059858	CoV92102_k25_TRINITY_DN111142_c0_g1_i1	protein and non-coding
Accessory	OG1270862	GXU-34176_k31_TRINITY_DN118396_c0_g1_i1	non-coding
Exclusive	OG1584159	ROC20_k25_TRINITY_DN13066_c0_g1_i21	non-coding
Accessory	OG2217980	MT11-610_k25_TRINITY_DN31037_c0_g1_i3	protein and non-coding
Accessory	OG0069132	GXU-34140_k31_TRINITY_DN3325_c0_g2_i4	protein-coding
Accessory	OG1020183	ROC20_k25_TRINITY_DN119895_c1_g1_i4	non-coding
Accessory	OG0066148	ROC20_k25_TRINITY_DN32257_c0_g1_i2	protein and non-coding
Accessory	OG0028111	ROC20_k25_TRINITY_DN3172_c0_g2_i1	protein-coding
Accessory	OG0035313	GXU-34176_k25_TRINITY_DN17361_c0_g2_i2	protein-coding
Soft-core	OG0002328	R570_BAC_Sh_203L17_p000060	unknown
Accessory	OG3286125	MT11-610_k31_TRINITY_DN39456_c0_g1_i2	protein and non-coding
Accessory	OG0313053	LCP85-384_k31_TRINITY_DN75249_c0_g3_i1	protein-coding
Accessory	OG2625984	Co8021_k31_TRINITY_DN17012_c1_g2_i1	non-coding
Accessory	OG0148988	KQB07-23990_k25_TRINITY_DN5151_c0_g1_i15	protein-coding
Accessory	OG250893	ROC20_k31_TRINITY_DN107916_c0_g1_i3	protein and non-coding
Accessory	OG0042697	MS6847_k31_TRINITY_DN28948_c0_g1_i2	protein-coding
Accessory	OG0086098	MS6847_k31_TRINITY_DN35463_c0_g1_i1	protein-coding
Exclusive	OG2885764	Q200_k25_TRINITY_DN2486_c0_g1_i1	protein and non-coding
Accessory	OG0308257	KQB09-20620_k25_TRINITY_DN6224_c0_g1_i4	protein-coding
Accessory	OG0221235	SP80-3280_Mattielo_SP803280_c81458_g1_i1	protein and non-coding
Accessory	OG0007362	TUC717_k31_TRINITY_DN11550_c0_g1_i5	protein-coding
Exclusive	OG3193232	ROC22_k25_TRINITY_DN57075_c1_g1_i2	non-coding
Accessory	OG3178489	KQB09-20620_k25_TRINITY_DN13376_c0_g1_i1	non-coding
Accessory	OG0013214	CP74-2005_k25_TRINITY_DN17860_c1_g1_i1	protein-coding
Accessory	OG0083079	GN18_k31_TRINITY_DN15086_c5_g1_i1	protein and non-coding
Accessory	OG2654721	GUC10_k25_TRINITY_DN1795_c1_g1_i2	non-coding
Accessory	OG2869736	Co06022_k25_TRINITY_DN58240_c0_g1_i1	non-coding
Exclusive	OG2171688	GN18_k25_TRINITY_DN151575_c0_g1_i1	non-coding
Accessory	OG0000445	RB855156_k25_TRINITY_DN1698_c0_g1_i1	protein-coding
Accessory	OG2107932	Q200_k25_TRINITY_DN3325_c0_g1_i7	non-coding
Accessory	OG1552758	QN05-1460_k25_TRINITY_DN32460_c0_g1_i1	non-coding
Exclusive	OG3220818	SP80-3280_unmappedk25_TRINITY_DN70287_c0_g1_i1	non-coding
Exclusive	OG81047	QN05-1743_k25_TRINITY_DN19926_c0_g1_i2	protein and non-coding
Soft-core	OG0005505	SP80-3280_CTBE_evm.model.SCSP803280_000007498.5	unknown
Accessory	OG0056409	LCP85-384_k25_TRINITY_DN15054_c1_g1_i7	protein-coding
Exclusive	OG2473273	GT96-167_k25_TRINITY_DN39692_c0_g2_i2	non-coding
Accessory	OG0073763	GN18_k31_TRINITY_DN207_c0_g1_i6	protein-coding
Accessory	OG0010715	Co06022_k25_TRINITY_DN11561_c0_g1_i2	protein-coding
Accessory	OG303594	MT11-610_k25_TRINITY_DN166230_c1_g1_i1	non-coding
Accessory	OG290562	GN18_k31_TRINITY_DN127004_c0_g1_i1	protein and non-coding
Accessory	OG428981	LCP85-384_k25_TRINITY_DN25008_c0_g1_i8	non-coding
Accessory	OG1193994	QN05-1509_k31_TRINITY_DN9891_c0_g2_i1	non-coding
Accessory	OG2920940	ROC22_k31_TRINITY_DN28013_c0_g1_i6	non-coding
Accessory	OG0187004	CoV92102_k25_TRINITY_DN60794_c0_g1_i10	protein-coding
Accessory	OG2547902	ROC22_k25_TRINITY_DN125933_c1_g3_i1	non-coding
Accessory	OG0035757	GN18_k25_TRINITY_DN70278_c0_g3_i1	protein-coding
Exclusive	OG1299998	Q200_k25_TRINITY_DN13389_c0_g1_i5	non-coding
Exclusive	OG212116	CoV92102_k25_TRINITY_DN31350_c0_g1_i1	non-coding
Exclusive	OG1542114	LCP85-384_k31_TRINITY_DN86588_c1_g1_i1	non-coding
Accessory	OG0396118	QA96-1749_k31_TRINITY_DN18069_c0_g1_i2	protein and non-coding
Accessory	OG1457775	QA02-1009_k25_TRINITY_DN39893_c0_g1_i1	non-coding
Accessory	OG2589422	KQB07-24619_k31_TRINITY_DN25627_c0_g1_i1	non-coding
Exclusive	OG1189304	GXU-34140_k25_TRINITY_DN43145_c0_g1_i1	non-coding
Exclusive	OG3350074	ROC20_k25_TRINITY_DN74501_c0_g1_i6	non-coding
Accessory	OG2666627	GXU-34176_k25_TRINITY_DN20506_c0_g1_i6	non-coding
Exclusive	OG516734	QC02-402_k31_TRINITY_DN93249_c0_g1_i1	protein and non-coding
Accessory	OG1791588	ROC22_k25_TRINITY_DN57468_c0_g1_i1	protein and non-coding
Accessory	OG3035900	GN18_k31_TRINITY_DN61395_c0_g1_i2	non-coding
Soft-core	OG0000135	TUC717_k25_TRINITY_DN8935_c0_g1_i5	protein-coding
Accessory	OG1391788	T1_k25_TRINITY_DN22116_c0_g2_i1	non-coding
Accessory	OG626344	LCP85-384_k25_TRINITY_DN258054_c0_g1_i1	non-coding
Accessory	OG232335	KQB09-23137_k25_TRINITY_DN24096_c0_g1_i1	non-coding
Accessory	OG1748164	CP74-2005_k25_TRINITY_DN35242_c0_g2_i1	non-coding
Accessory	OG2987197	KQB09-20620_k25_TRINITY_DN13060_c0_g1_i1	protein and non-coding
Accessory	OG0133349	ROC26_k31_TRINITY_DN5332_c0_g2_i1	protein-coding
Accessory	OG0024364	F1-Bulk-1_k25_TRINITY_DN3783_c0_g1_i2	protein-coding
Accessory	OG3188986	QN05-1509_k25_TRINITY_DN32550_c0_g1_i2	non-coding
Accessory	OG0002088	MS6847_k31_TRINITY_DN3883_c0_g1_i7	protein-coding
Accessory	OG1260614	MT11-610_k25_TRINITY_DN162609_c0_g3_i1	non-coding
Exclusive	OG0491841	KQB09-20620_k31_TRINITY_DN31282_c0_g1_i7	protein-coding
Accessory	OG2308290	ROC20_k31_TRINITY_DN85369_c0_g1_i1	protein and non-coding
Exclusive	OG1605153	SP80-3280_Mattielo_SP803280_c91701_g2_i1	non-coding
Exclusive	OG2496266	CP74-2005_k31_TRINITY_DN10899_c0_g1_i4	protein and non-coding
Hard-core	OG0008165	GUC2_k31_TRINITY_DN6512_c0_g1_i1	protein-coding
Accessory	OG0008647	QA96-1749_k25_TRINITY_DN2870_c0_g1_i3	protein-coding
Accessory	OG2241233	MT11-610_k25_TRINITY_DN161750_c0_g1_i1	non-coding
Accessory	OG150516	SP80-3280_unmappedk31_TRINITY_DN8444_c0_g1_i2	non-coding
Exclusive	OG2236761	MT11-610_k31_TRINITY_DN34561_c0_g2_i5	protein and non-coding
Exclusive	OG2636123	ROC20_k25_TRINITY_DN39326_c1_g1_i4	protein and non-coding
Accessory	OG0011038	QN05-1460_k31_TRINITY_DN7191_c0_g1_i1	protein-coding
Accessory	OG1046068	GT96-167_k31_TRINITY_DN23357_c0_g1_i2	non-coding
Accessory	OG0013275	MT11-610_k31_TRINITY_DN778_c1_g2_i17	protein-coding
Exclusive	OG1383717	CP74-2005_k25_TRINITY_DN158545_c0_g1_i1	non-coding
Accessory	OG1946285	LCP85-384_k31_TRINITY_DN15287_c0_g1_i5	non-coding
Accessory	OG0377144	B1_k25_TRINITY_DN14960_c1_g1_i1	protein-coding
Accessory	OG0098503	QBYN04-26041_k25_TRINITY_DN4422_c0_g2_i2	protein-coding
Accessory	OG883868	GXU-34140_k25_TRINITY_DN25462_c0_g1_i5	non-coding
Accessory	OG515816	QBYN04-26041_k25_TRINITY_DN25199_c0_g1_i3	non-coding
Accessory	OG0006092	CoV92102_k31_TRINITY_DN14020_c0_g1_i2	protein-coding
Accessory	OG0057431	F1-Bulk-2_k25_TRINITY_DN16172_c0_g1_i3	protein-coding
Accessory	OG500863	ROC20_k31_TRINITY_DN23457_c4_g1_i1	non-coding
Accessory	OG0044487	T1_k31_TRINITY_DN13072_c0_g2_i7	protein-coding
Accessory	OG0000747	ROC20_k25_TRINITY_DN4948_c0_g1_i4	protein-coding
Accessory	OG1770083	ROC20_k25_TRINITY_DN51708_c0_g2_i1	non-coding
Accessory	OG0017448	GUC2_k25_TRINITY_DN5295_c0_g2_i1	protein-coding
Accessory	OG554446	MT11-610_k25_TRINITY_DN13766_c0_g2_i21	protein and non-coding
Accessory	OG0031143	T1_k31_TRINITY_DN15839_c0_g1_i2	protein and non-coding
Hard-core	OG0005268	KQB07-24619_k31_TRINITY_DN4876_c0_g1_i5	protein-coding
Accessory	OG0035376	GXU-34176_k31_TRINITY_DN1353_c0_g1_i2	protein-coding
Accessory	OG2952808	ROC26_k25_TRINITY_DN10157_c0_g1_i7	non-coding
Accessory	OG546746	QN05-1460_k31_TRINITY_DN29532_c0_g2_i1	non-coding
Accessory	OG2499431	FN95-1702_k25_TRINITY_DN48114_c0_g1_i5	non-coding
Accessory	OG2514378	QS99-2014_k31_TRINITY_DN18596_c0_g1_i11	protein and non-coding
Soft-core	OG0008306	T1_k25_TRINITY_DN26548_c0_g1_i2	protein-coding
Soft-core	OG0002755	SP80-3280_IQUSP_evm.model.scga7_uti_cns_0087604.2	unknown
Accessory	OG0026379	GT96-167_k31_TRINITY_DN4486_c0_g1_i3	protein-coding
Accessory	OG3212642	MT11-610_k25_TRINITY_DN179212_c0_g1_i2	non-coding
Accessory	OG395745	RB72454_k25_TRINITY_DN21023_c0_g2_i1	non-coding
Accessory	OG1142220	ROC20_k25_TRINITY_DN40955_c0_g1_i5	non-coding
Accessory	OG0400446	RB72454_k31_TRINITY_DN9845_c1_g1_i2	protein and non-coding
Accessory	OG36084	ROC22_k31_TRINITY_DN66870_c1_g1_i1	non-coding
Accessory	OG2435852	QA02-1009_k31_TRINITY_DN18247_c0_g3_i2	non-coding
Accessory	OG1348484	B1_k25_TRINITY_DN7092_c0_g1_i4	non-coding
Accessory	OG0044785	ROC20_k25_TRINITY_DN34835_c0_g1_i1	protein and non-coding
Accessory	OG1309326	CP74-2005_k31_TRINITY_DN187594_c0_g1_i1	non-coding
Soft-core	OG0004885	GXU-34140_k25_TRINITY_DN8607_c0_g2_i3	protein-coding
Exclusive	OG481447	ROC20_k25_TRINITY_DN71932_c0_g1_i2	non-coding
Accessory	OG631529	KQB09-20620_k31_TRINITY_DN2155_c0_g1_i2	protein and non-coding
Accessory	OG400631	CP74-2005_k31_TRINITY_DN151882_c0_g1_i1	protein and non-coding
Accessory	OG2715605	KQB09-23137_k31_TRINITY_DN5720_c0_g1_i1	non-coding
Accessory	OG2226823	QBYN04-26041_k25_TRINITY_DN9262_c0_g1_i2	non-coding
Exclusive	OG3376872	KQB09-20432_k25_TRINITY_DN2251_c0_g1_i4	protein and non-coding
Accessory	OG0129859	RB72454_k31_TRINITY_DN6698_c0_g1_i1	protein-coding
Exclusive	OG770685	LCP85-384_k25_TRINITY_DN11512_c0_g1_i1	protein and non-coding
Accessory	OG1354554	F1-Bulk-1_k25_TRINITY_DN6306_c0_g1_i6	non-coding
Accessory	OG0039583	ROC26_k25_TRINITY_DN53509_c0_g1_i1	protein and non-coding
Accessory	OG0048526	B2_k31_TRINITY_DN26015_c0_g1_i1	protein and non-coding
Accessory	OG0205457	QN05-1509_k25_TRINITY_DN7045_c0_g1_i20	protein-coding
Accessory	OG0009486	US851008_k31_TRINITY_DN1534_c0_g1_i2	protein-coding
Accessory	OG520037	GN18_k31_TRINITY_DN115271_c0_g1_i1	protein and non-coding
Exclusive	OG0465418	GXU-34176_k31_TRINITY_DN5529_c0_g1_i1	protein-coding
Accessory	OG1557860	LCP85-384_k25_TRINITY_DN164150_c0_g1_i1	non-coding
Accessory	OG22171	TUC717_k31_TRINITY_DN13490_c0_g1_i1	non-coding
Accessory	OG0011389	RB855156_k25_TRINITY_DN889_c0_g1_i2	protein-coding
Accessory	OG1926095	ROC20_k31_TRINITY_DN104214_c0_g1_i2	non-coding
Accessory	OG1414648	LCP85-384_k25_TRINITY_DN684_c0_g1_i1	protein and non-coding
Accessory	OG0142936	KQB07-24619_k25_TRINITY_DN15563_c0_g1_i7	protein-coding
Exclusive	OG1800895	F1-Bulk-1_k31_TRINITY_DN85634_c0_g1_i1	non-coding
Accessory	OG2648529	ROC20_k25_TRINITY_DN85781_c0_g1_i1	non-coding
Accessory	OG2067782	MT11-610_k25_TRINITY_DN181395_c0_g2_i1	non-coding
Exclusive	OG1895182	ROC22_k31_TRINITY_DN52329_c0_g1_i6	protein and non-coding
Hard-core	OG0004932	CoV92102_k25_TRINITY_DN12856_c0_g1_i6	protein-coding
Accessory	OG361056	CP74-2005_k31_TRINITY_DN8509_c0_g1_i6	non-coding
Accessory	OG3047103	RB72454_k31_TRINITY_DN48750_c0_g1_i1	protein and non-coding
Accessory	OG1666666	B2_k25_TRINITY_DN15918_c0_g2_i1	non-coding
Accessory	OG0030709	B1_k25_TRINITY_DN1698_c0_g1_i15	protein-coding
Accessory	OG2416455	ROC22_k31_TRINITY_DN124296_c3_g1_i1	non-coding
Accessory	OG0027655	B2_k31_TRINITY_DN7539_c0_g2_i6	protein and non-coding
Exclusive	OG128997	ROC20_k31_TRINITY_DN158190_c0_g1_i1	non-coding
Accessory	OG367397	QA02-1009_k31_TRINITY_DN12569_c0_g1_i3	non-coding
Accessory	OG0012602	US851008_k31_TRINITY_DN19633_c1_g1_i1	protein and non-coding
Accessory	OG0025928	FN95-1702_k25_TRINITY_DN11108_c0_g2_i1	protein-coding
Accessory	OG0136117	F1-Bulk-1_k31_TRINITY_DN56711_c0_g1_i2	protein and non-coding
Soft-core	OG0013190	F1-Bulk-1_k25_TRINITY_DN8702_c0_g1_i1	protein-coding
Exclusive	OG1400345	GT96-167_k25_TRINITY_DN4743_c0_g1_i2	non-coding
Accessory	OG3060626	ROC22_k31_TRINITY_DN154055_c0_g1_i1	non-coding
Accessory	OG0224986	Co06022_k25_TRINITY_DN17098_c0_g1_i7	protein-coding
Accessory	OG0200822	QBYN04-26041_k25_TRINITY_DN3460_c0_g1_i1	protein-coding
Accessory	OG0028557	GXU-34140_k25_TRINITY_DN14012_c0_g2_i2	protein-coding
Accessory	OG0167124	QC02-402_k31_TRINITY_DN2426_c0_g1_i1	protein-coding
