GO.ID	Name	Frequency
GO:0042157	lipoprotein metabolic process	33
GO:0009119	ribonucleoside metabolic process	33
GO:0046128	purine ribonucleoside metabolic process	33
GO:0042278	purine nucleoside metabolic process	33
GO:0009116	nucleoside metabolic process	33
GO:0071472	cellular response to salt stress	33
GO:0009163	nucleoside biosynthetic process	33
GO:0042451	purine nucleoside biosynthetic process	33
GO:0042455	ribonucleoside biosynthetic process	33
GO:0046129	purine ribonucleoside biosynthetic process	33
GO:0071470	cellular response to osmotic stress	33
GO:0006260	DNA replication	33
GO:0006424	glutamyl-tRNA aminoacylation	33
GO:0051084	'de novo' post-translational protein folding	33
GO:0051085	chaperone cofactor-dependent protein refolding	33
GO:0034404	nucleobase-containing small molecule biosynthetic process	33
GO:0035523	protein K29-linked deubiquitination	33
GO:0035871	protein K11-linked deubiquitination	33
GO:1990167	protein K27-linked deubiquitination	33
GO:1990168	protein K33-linked deubiquitination	33
GO:0016114	terpenoid biosynthetic process	33
GO:0006721	terpenoid metabolic process	33
GO:0006898	receptor-mediated endocytosis	33
GO:0072583	clathrin-dependent endocytosis	33
GO:0031118	rRNA pseudouridine synthesis	33
GO:0006145	purine nucleobase catabolic process	33
GO:0046113	nucleobase catabolic process	33
GO:0006836	neurotransmitter transport	33
GO:0015914	phospholipid transport	33
GO:0006505	GPI anchor metabolic process	32
GO:0006506	GPI anchor biosynthetic process	32
GO:0046474	glycerophospholipid biosynthetic process	32
GO:0019637	organophosphate metabolic process	32
GO:0045017	glycerolipid biosynthetic process	32
GO:0006644	phospholipid metabolic process	32
GO:0090407	organophosphate biosynthetic process	32
GO:0008654	phospholipid biosynthetic process	32
GO:0002221	pattern recognition receptor signaling pathway	32
GO:0016540	protein autoprocessing	32
GO:0072598	protein localization to chloroplast	32
GO:0048583	regulation of response to stimulus	32
GO:2000142	regulation of DNA-templated transcription initiation	32
GO:0031349	positive regulation of defense response	32
GO:0010216	obsolete negative regulation of gene expression via chromosomal DNA cytosine methylation	32
GO:0010424	obsolete DNA methylation on cytosine within a CG sequence	32
GO:0043086	negative regulation of catalytic activity	32
GO:0044092	negative regulation of molecular function	32
GO:0000469	obsolete cleavage involved in rRNA processing	32
GO:0015833	peptide transport	32
GO:0042886	amide transport	32
GO:0006928	obsolete movement of cell or subcellular component	32
GO:0061013	regulation of mRNA catabolic process	32
GO:0014070	response to organic cyclic compound	32
GO:0009859	pollen hydration	32
GO:0015801	aromatic amino acid transport	32
GO:0080144	intracellular amino acid homeostasis	32
GO:0089709	L-histidine transmembrane transport	32
GO:0089718	amino acid import across plasma membrane	32
GO:1903810	L-histidine import across plasma membrane	32
GO:0019499	cyanide metabolic process	32
GO:0019252	starch biosynthetic process	32
GO:0005982	starch metabolic process	32
GO:0006457	protein folding	32
GO:0048571	long-day photoperiodism	32
GO:0048574	long-day photoperiodism, flowering	32
GO:0010048	vernalization response	32
GO:0019432	triglyceride biosynthetic process	32
GO:0034330	cell junction organization	32
GO:0051567	obsolete histone H3-K9 methylation	32
GO:0046460	neutral lipid biosynthetic process	32
GO:0046463	acylglycerol biosynthetic process	32
GO:0006641	triglyceride metabolic process	32
GO:0009247	glycolipid biosynthetic process	31
GO:1903509	liposaccharide metabolic process	31
GO:0046467	membrane lipid biosynthetic process	31
GO:0046688	response to copper ion	31
GO:1901068	guanosine-containing compound metabolic process	31
GO:0009628	response to abiotic stimulus	31
GO:0007276	gamete generation	31
GO:0048232	male gamete generation	31
GO:0005992	trehalose biosynthetic process	31
GO:0051649	establishment of localization in cell	31
GO:0046907	intracellular transport	31
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	31
GO:0031537	regulation of anthocyanin metabolic process	31
GO:0005991	trehalose metabolic process	31
GO:1901070	guanosine-containing compound biosynthetic process	31
GO:0060919	auxin import into cell	31
GO:0080162	endoplasmic reticulum to cytosol auxin transport	31
GO:0043401	steroid hormone receptor signaling pathway	31
GO:0071383	cellular response to steroid hormone stimulus	31
GO:0015749	monosaccharide transmembrane transport	31
GO:0048545	response to steroid hormone	31
GO:0006592	ornithine biosynthetic process	31
GO:0006651	diacylglycerol biosynthetic process	31
GO:0009717	isoflavonoid biosynthetic process	31
GO:0018923	limonene metabolic process	31
GO:0032007	negative regulation of TOR signaling	31
GO:0033233	regulation of protein sumoylation	31
GO:0033235	positive regulation of protein sumoylation	31
GO:0034086	maintenance of sister chromatid cohesion	31
GO:0034090	maintenance of meiotic sister chromatid cohesion	31
GO:0046250	limonene biosynthetic process	31
GO:0046287	isoflavonoid metabolic process	31
GO:0046339	diacylglycerol metabolic process	31
GO:0048830	adventitious root development	31
GO:0050982	detection of mechanical stimulus	31
GO:0051457	maintenance of protein location in nucleus	31
GO:0071712	obsolete ER-associated misfolded protein catabolic process	31
GO:0090610	bundle sheath cell fate specification	31
GO:1902446	regulation of shade avoidance	31
GO:1902448	positive regulation of shade avoidance	31
GO:1903182	regulation of SUMO transferase activity	31
GO:1903755	positive regulation of SUMO transferase activity	31
GO:1904262	negative regulation of TORC1 signaling	31
GO:1904659	glucose transmembrane transport	31
GO:0006404	RNA import into nucleus	31
GO:0061015	snRNA import into nucleus	31
GO:1900262	regulation of DNA-directed DNA polymerase activity	31
GO:1900264	positive regulation of DNA-directed DNA polymerase activity	31
GO:0019538	protein metabolic process	31
GO:0036211	protein modification process	31
GO:2000573	positive regulation of DNA biosynthetic process	31
GO:1901564	organonitrogen compound metabolic process	31
GO:0032101	regulation of response to external stimulus	31
GO:0002100	tRNA wobble adenosine to inosine editing	31
GO:0006382	adenosine to inosine editing	31
GO:0009226	nucleotide-sugar biosynthetic process	31
GO:0051568	obsolete histone H3-K4 methylation	31
GO:0080182	obsolete histone H3-K4 trimethylation	31
GO:0032922	circadian regulation of gene expression	31
GO:0051560	mitochondrial calcium ion homeostasis	31
GO:0030003	intracellular monoatomic cation homeostasis	31
GO:0072503	obsolete cellular divalent inorganic cation homeostasis	31
GO:0006873	intracellular monoatomic ion homeostasis	31
GO:0010228	vegetative to reproductive phase transition of meristem	31
GO:0046618	xenobiotic export from cell	31
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	31
GO:0018198	peptidyl-cysteine modification	31
GO:0055082	intracellular chemical homeostasis	31
GO:0009745	sucrose mediated signaling	31
GO:0055089	fatty acid homeostasis	31
GO:0055090	acylglycerol homeostasis	31
GO:0055091	phospholipid homeostasis	31
GO:0070328	triglyceride homeostasis	31
GO:0071324	cellular response to disaccharide stimulus	31
GO:0071329	cellular response to sucrose stimulus	31
GO:0006222	UMP biosynthetic process	31
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	31
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	31
GO:0046049	UMP metabolic process	31
GO:0051570	obsolete regulation of histone H3-K9 methylation	31
GO:0070897	transcription preinitiation complex assembly	31
GO:0071577	zinc ion transmembrane transport	31
GO:0006829	zinc ion transport	31
GO:0009129	pyrimidine nucleoside monophosphate metabolic process	31
GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	31
GO:0006448	regulation of translational elongation	31
GO:0006743	ubiquinone metabolic process	31
GO:0006744	ubiquinone biosynthetic process	31
GO:0009413	response to flooding	31
GO:0110154	RNA decapping	30
GO:0110156	mRNA methylguanosine-cap decapping	30
GO:0009648	photoperiodism	30
GO:0140014	mitotic nuclear division	30
GO:0048573	photoperiodism, flowering	30
GO:0000278	mitotic cell cycle	30
GO:0090307	mitotic spindle assembly	30
GO:0000045	autophagosome assembly	30
GO:1905037	autophagosome organization	30
GO:0010597	green leaf volatile biosynthetic process	30
GO:0019372	lipoxygenase pathway	30
GO:0070925	organelle assembly	30
GO:0006875	obsolete intracellular metal ion homeostasis	30
GO:0022402	cell cycle process	30
GO:0007052	mitotic spindle organization	30
GO:1902850	microtubule cytoskeleton organization involved in mitosis	30
GO:0048437	floral organ development	30
GO:0009312	oligosaccharide biosynthetic process	30
GO:0090169	regulation of spindle assembly	30
GO:1901673	regulation of mitotic spindle assembly	30
GO:0006914	autophagy	30
GO:0061919	process utilizing autophagic mechanism	30
GO:0016236	macroautophagy	30
GO:0080188	gene silencing by siRNA-directed DNA methylation	30
GO:0006346	DNA methylation-dependent heterochromatin formation	30
GO:0006635	fatty acid beta-oxidation	30
GO:0000423	mitophagy	30
GO:0001709	cell fate determination	30
GO:0010458	exit from mitosis	30
GO:0010483	pollen tube reception	30
GO:0016237	microautophagy	30
GO:0017003	protein-heme linkage	30
GO:0017006	protein-tetrapyrrole linkage	30
GO:0018119	peptidyl-cysteine S-nitrosylation	30
GO:0018196	obsolete peptidyl-asparagine modification	30
GO:0018279	protein N-linked glycosylation via asparagine	30
GO:0030836	positive regulation of actin filament depolymerization	30
GO:0032241	positive regulation of nucleobase-containing compound transport	30
GO:0034727	piecemeal microautophagy of the nucleus	30
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	30
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	30
GO:0045071	negative regulation of viral genome replication	30
GO:0046824	positive regulation of nucleocytoplasmic transport	30
GO:0046833	positive regulation of RNA export from nucleus	30
GO:0048525	negative regulation of viral process	30
GO:0051402	neuron apoptotic process	30
GO:0061912	obsolete selective autophagy	30
GO:0070935	3'-UTR-mediated mRNA stabilization	30
GO:0070997	obsolete neuron death	30
GO:0071486	cellular response to high light intensity	30
GO:0071786	endoplasmic reticulum tubular network organization	30
GO:0080086	stamen filament development	30
GO:0080175	phragmoplast microtubule organization	30
GO:0080187	floral organ senescence	30
GO:0140021	mitochondrial ADP transmembrane transport	30
GO:1901679	nucleotide transmembrane transport	30
GO:1901881	positive regulation of protein depolymerization	30
GO:1902075	cellular response to salt	30
GO:1903901	negative regulation of viral life cycle	30
GO:1903935	response to sodium arsenite	30
GO:1903936	cellular response to sodium arsenite	30
GO:1905933	regulation of cell fate determination	30
GO:1990544	mitochondrial ATP transmembrane transport	30
GO:0022411	cellular component disassembly	30
GO:0000096	sulfur amino acid metabolic process	30
GO:0019318	hexose metabolic process	29
GO:0010044	response to aluminum ion	29
GO:1900865	chloroplast RNA modification	29
GO:0043207	response to external biotic stimulus	29
GO:0051707	response to other organism	29
GO:0044419	biological process involved in interspecies interaction between organisms	29
GO:0009607	response to biotic stimulus	29
GO:0010020	chloroplast fission	28
GO:0043572	plastid fission	28
GO:0051656	establishment of organelle localization	28
GO:0051640	organelle localization	28
GO:0006310	DNA recombination	28
GO:0052779	amino disaccharide metabolic process	28
GO:0052781	chitobiose catabolic process	28
GO:0052782	amino disaccharide catabolic process	28
GO:0017062	respiratory chain complex III assembly	28
GO:0034551	mitochondrial respiratory chain complex III assembly	28
GO:0042304	regulation of fatty acid biosynthetic process	28
GO:0043928	obsolete exonucleolytic catabolism of deadenylated mRNA	28
GO:0000097	sulfur amino acid biosynthetic process	28
GO:0002757	immune response-activating signaling pathway	28
GO:0002758	innate immune response-activating signaling pathway	28
GO:0034477	U6 snRNA 3'-end processing	28
GO:1905393	plant organ formation	27
GO:0042254	ribosome biogenesis	27
GO:0006820	monoatomic anion transport	27
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	27
GO:0044272	sulfur compound biosynthetic process	27
GO:0006422	aspartyl-tRNA aminoacylation	27
GO:0006225	UDP biosynthetic process	27
GO:0009188	ribonucleoside diphosphate biosynthetic process	27
GO:0009193	pyrimidine ribonucleoside diphosphate metabolic process	27
GO:0009194	pyrimidine ribonucleoside diphosphate biosynthetic process	27
GO:0010161	red light signaling pathway	27
GO:0046048	UDP metabolic process	27
GO:0046704	CDP metabolic process	27
GO:0046705	CDP biosynthetic process	27
GO:0048768	root hair cell tip growth	27
GO:0051782	negative regulation of cell division	27
GO:0071491	cellular response to red light	27
GO:0006468	protein phosphorylation	27
GO:0010038	response to metal ion	27
GO:0006360	transcription by RNA polymerase I	27
GO:0006790	sulfur compound metabolic process	27
GO:0006206	pyrimidine nucleobase metabolic process	27
GO:0019856	pyrimidine nucleobase biosynthetic process	27
GO:0120009	intermembrane lipid transfer	27
GO:0006788	heme oxidation	27
GO:0015786	UDP-glucose transmembrane transport	27
GO:0030307	positive regulation of cell growth	27
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	27
GO:0080183	response to photooxidative stress	27
GO:0071554	cell wall organization or biogenesis	26
GO:0010605	negative regulation of macromolecule metabolic process	26
GO:0009892	negative regulation of metabolic process	26
GO:0071103	DNA conformation change	26
GO:0009806	lignan metabolic process	26
GO:0009807	lignan biosynthetic process	26
GO:0009699	phenylpropanoid biosynthetic process	26
GO:0018282	metal incorporation into metallo-sulfur cluster	26
GO:0018283	iron incorporation into metallo-sulfur cluster	26
GO:1903329	regulation of iron-sulfur cluster assembly	26
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	26
GO:0009221	pyrimidine deoxyribonucleotide biosynthetic process	26
GO:0009265	2'-deoxyribonucleotide biosynthetic process	26
GO:0046385	deoxyribose phosphate biosynthetic process	26
GO:0046677	response to antibiotic	26
GO:0018126	protein hydroxylation	26
GO:0051055	negative regulation of lipid biosynthetic process	26
GO:0034635	glutathione transport	26
GO:0006552	L-leucine catabolic process	25
GO:0009083	branched-chain amino acid catabolic process	25
GO:0006551	L-leucine metabolic process	25
GO:0008643	carbohydrate transport	25
GO:1901606	alpha-amino acid catabolic process	25
GO:0006768	biotin metabolic process	25
GO:0009102	biotin biosynthetic process	25
GO:0032790	ribosome disassembly	25
GO:0032876	negative regulation of DNA endoreduplication	25
GO:0051274	beta-glucan biosynthetic process	25
GO:0030244	cellulose biosynthetic process	25
GO:0030243	cellulose metabolic process	25
GO:0045922	negative regulation of fatty acid metabolic process	25
GO:0042274	ribosomal small subunit biogenesis	25
GO:0006338	chromatin remodeling	25
GO:0090116	obsolete C-5 methylation of cytosine	25
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	25
GO:0000460	maturation of 5.8S rRNA	25
GO:0044255	cellular lipid metabolic process	25
GO:0009751	response to salicylic acid	25
GO:1900034	regulation of cellular response to heat	25
GO:0090316	positive regulation of intracellular protein transport	25
GO:0019953	sexual reproduction	24
GO:0044703	multi-organism reproductive process	24
GO:0010190	cytochrome b6f complex assembly	24
GO:0015031	protein transport	24
GO:0045184	establishment of protein localization	24
GO:0070727	cellular macromolecule localization	24
GO:0008104	protein localization	24
GO:0006996	organelle organization	24
GO:0008299	isoprenoid biosynthetic process	24
GO:0006720	isoprenoid metabolic process	24
GO:0018193	peptidyl-amino acid modification	24
GO:0016554	cytidine to uridine editing	24
GO:0006265	DNA topological change	24
GO:0016553	base conversion or substitution editing	24
GO:0018208	peptidyl-proline modification	24
GO:0044282	small molecule catabolic process	24
GO:0016311	dephosphorylation	24
GO:0007018	microtubule-based movement	24
GO:0048653	anther development	24
GO:0000413	protein peptidyl-prolyl isomerization	24
GO:0018216	peptidyl-arginine methylation	24
GO:0019751	polyol metabolic process	24
GO:0018195	peptidyl-arginine modification	24
GO:0048827	phyllome development	24
GO:0016570	obsolete histone modification	24
GO:0006574	valine catabolic process	24
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	24
GO:0007142	male meiosis II	24
GO:0007639	homeostasis of number of meristem cells	24
GO:0009616	RNAi-mediated antiviral immune response	24
GO:0009720	detection of hormone stimulus	24
GO:0009726	detection of endogenous stimulus	24
GO:0009729	detection of brassinosteroid stimulus	24
GO:0009836	fruit ripening, climacteric	24
GO:0030262	apoptotic nuclear changes	24
GO:0030263	apoptotic chromosome condensation	24
GO:0030473	nuclear migration along microtubule	24
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	24
GO:0039694	viral RNA genome replication	24
GO:0044003	modulation by symbiont of host process	24
GO:0045070	positive regulation of viral genome replication	24
GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	24
GO:0045870	positive regulation of single stranded viral RNA replication via double stranded DNA intermediate	24
GO:0048524	positive regulation of viral process	24
GO:0048872	homeostasis of number of cells	24
GO:0048873	homeostasis of number of cells within a tissue	24
GO:0051817	obsolete modulation of process of other organism involved in symbiotic interaction	24
GO:0052018	obsolete modulation by symbiont of RNA levels in host	24
GO:0052249	obsolete modulation of RNA levels in other organism involved in symbiotic interaction	24
GO:0070301	cellular response to hydrogen peroxide	24
GO:0072697	protein localization to cell cortex	24
GO:0072699	protein localization to cortical microtubule cytoskeleton	24
GO:0090436	leaf pavement cell development	24
GO:0097194	execution phase of apoptosis	24
GO:0098586	cellular response to virus	24
GO:1901703	protein localization involved in auxin polar transport	24
GO:1903902	positive regulation of viral life cycle	24
GO:0048438	floral whorl development	24
GO:0006807	obsolete nitrogen compound metabolic process	24
GO:0034762	regulation of transmembrane transport	24
GO:0034765	regulation of monoatomic ion transmembrane transport	24
GO:0048443	stamen development	24
GO:0048466	androecium development	24
GO:0050686	negative regulation of mRNA processing	24
GO:0042371	vitamin K biosynthetic process	24
GO:0042373	vitamin K metabolic process	24
GO:0006857	oligopeptide transport	23
GO:0032104	obsolete regulation of response to extracellular stimulus	23
GO:0032107	regulation of response to nutrient levels	23
GO:0006903	vesicle targeting	23
GO:0051648	vesicle localization	23
GO:0051650	establishment of vesicle localization	23
GO:0033388	putrescine biosynthetic process from arginine	23
GO:0009263	deoxyribonucleotide biosynthetic process	23
GO:0010720	positive regulation of cell development	23
GO:0010975	regulation of neuron projection development	23
GO:0010976	positive regulation of neuron projection development	23
GO:0022008	neurogenesis	23
GO:0030182	neuron differentiation	23
GO:0031175	neuron projection development	23
GO:0031346	positive regulation of cell projection organization	23
GO:0045664	regulation of neuron differentiation	23
GO:0045666	positive regulation of neuron differentiation	23
GO:0048666	neuron development	23
GO:0048699	generation of neurons	23
GO:0050767	regulation of neurogenesis	23
GO:0050769	positive regulation of neurogenesis	23
GO:0051960	regulation of nervous system development	23
GO:0051962	positive regulation of nervous system development	23
GO:0070585	protein localization to mitochondrion	23
GO:0072655	establishment of protein localization to mitochondrion	23
GO:0000301	retrograde transport, vesicle recycling within Golgi	23
GO:0098813	nuclear chromosome segregation	23
GO:0046470	phosphatidylcholine metabolic process	23
GO:0032543	mitochondrial translation	23
GO:0006518	peptide metabolic process	23
GO:0016043	cellular component organization	23
GO:0044036	cell wall macromolecule metabolic process	22
GO:0010345	suberin biosynthetic process	22
GO:0036265	RNA (guanine-N7)-methylation	22
GO:0006437	tyrosyl-tRNA aminoacylation	22
GO:0046208	spermine catabolic process	22
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	22
GO:0051347	positive regulation of transferase activity	22
GO:0051501	diterpene phytoalexin metabolic process	22
GO:0051502	diterpene phytoalexin biosynthetic process	22
GO:0052314	phytoalexin metabolic process	22
GO:0052315	phytoalexin biosynthetic process	22
GO:0071076	RNA 3' uridylation	22
GO:0006418	tRNA aminoacylation for protein translation	22
GO:0060964	regulation of miRNA-mediated gene silencing	22
GO:0043603	amide metabolic process	22
GO:0043604	amide biosynthetic process	22
GO:0006412	translation	22
GO:0042372	phylloquinone biosynthetic process	22
GO:0042374	phylloquinone metabolic process	22
GO:0043043	peptide biosynthetic process	22
GO:0000056	ribosomal small subunit export from nucleus	22
GO:0035494	SNARE complex disassembly	22
GO:0006325	chromatin organization	22
GO:0006378	obsolete mRNA polyadenylation	21
GO:0071326	cellular response to monosaccharide stimulus	21
GO:0071331	cellular response to hexose stimulus	21
GO:0071333	cellular response to glucose stimulus	21
GO:1990641	response to iron ion starvation	21
GO:0007009	plasma membrane organization	21
GO:0031109	microtubule polymerization or depolymerization	21
GO:1902626	assembly of large subunit precursor of preribosome	21
GO:0000266	mitochondrial fission	21
GO:1905499	trichome papilla formation	21
GO:0010091	trichome branching	21
GO:0030031	cell projection assembly	21
GO:0030030	cell projection organization	21
GO:0010090	trichome morphogenesis	21
GO:0042182	ketone catabolic process	21
GO:0022603	regulation of anatomical structure morphogenesis	21
GO:0000917	division septum assembly	21
GO:0032954	regulation of cytokinetic process	21
GO:0032955	regulation of division septum assembly	21
GO:0090529	cell septum assembly	21
GO:1901891	regulation of cell septum assembly	21
GO:0045597	positive regulation of cell differentiation	21
GO:0007399	nervous system development	21
GO:0043038	amino acid activation	21
GO:0043039	tRNA aminoacylation	21
GO:0016458	obsolete gene silencing	21
GO:0031047	regulatory ncRNA-mediated gene silencing	21
GO:0010467	gene expression	21
GO:0009959	negative gravitropism	21
GO:0042631	cellular response to water deprivation	21
GO:0071462	cellular response to water stimulus	21
GO:1901002	positive regulation of response to salt stress	21
GO:0035195	miRNA-mediated post-transcriptional gene silencing	21
GO:0070370	cellular heat acclimation	21
GO:0072331	signal transduction by p53 class mediator	21
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	21
GO:0016072	rRNA metabolic process	21
GO:0006364	rRNA processing	21
GO:0042391	regulation of membrane potential	20
GO:0009100	glycoprotein metabolic process	20
GO:0006486	protein glycosylation	20
GO:0043413	macromolecule glycosylation	20
GO:0034976	response to endoplasmic reticulum stress	20
GO:0009101	glycoprotein biosynthetic process	20
GO:0090502	obsolete RNA phosphodiester bond hydrolysis, endonucleolytic	20
GO:1903311	regulation of mRNA metabolic process	20
GO:0031401	positive regulation of protein modification process	20
GO:0016579	protein deubiquitination	20
GO:0070646	protein modification by small protein removal	20
GO:0000162	tryptophan biosynthetic process	20
GO:0046219	indolalkylamine biosynthetic process	20
GO:0006568	tryptophan metabolic process	20
GO:0006586	indolalkylamine metabolic process	20
GO:0010358	leaf shaping	20
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	20
GO:0001192	maintenance of transcriptional fidelity during transcription elongation	20
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	20
GO:0042446	hormone biosynthetic process	20
GO:0050789	regulation of biological process	20
GO:0050794	regulation of cellular process	20
GO:1905392	plant organ morphogenesis	20
GO:0010015	root morphogenesis	20
GO:0009787	regulation of abscisic acid-activated signaling pathway	20
GO:1901419	regulation of response to alcohol	20
GO:1905957	regulation of cellular response to alcohol	20
GO:0010227	floral organ abscission	20
GO:0055047	generative cell mitosis	20
GO:0009066	aspartate family amino acid metabolic process	19
GO:0032106	obsolete positive regulation of response to extracellular stimulus	19
GO:0032109	positive regulation of response to nutrient levels	19
GO:0080040	positive regulation of cellular response to phosphate starvation	19
GO:0140255	regulation of cellular response to phosphate starvation	19
GO:0009082	branched-chain amino acid biosynthetic process	19
GO:0048522	positive regulation of cellular process	19
GO:0071902	positive regulation of protein serine/threonine kinase activity	19
GO:0019249	lactate biosynthetic process	19
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	19
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	19
GO:0006955	immune response	19
GO:0002831	regulation of response to biotic stimulus	19
GO:0050776	regulation of immune response	19
GO:0002682	regulation of immune system process	19
GO:0031347	regulation of defense response	19
GO:0072665	protein localization to vacuole	19
GO:0072666	establishment of protein localization to vacuole	19
GO:0002376	immune system process	19
GO:0006089	lactate metabolic process	19
GO:0009438	methylglyoxal metabolic process	19
GO:0051596	methylglyoxal catabolic process	19
GO:0061727	methylglyoxal catabolic process to lactate	19
GO:0033306	phytol metabolic process	19
GO:1903173	fatty alcohol metabolic process	19
GO:0045087	innate immune response	19
GO:0045787	positive regulation of cell cycle	19
GO:0009620	response to fungus	19
GO:0090066	regulation of anatomical structure size	19
GO:0003013	circulatory system process	19
GO:0008015	blood circulation	19
GO:0032465	regulation of cytokinesis	19
GO:0010629	negative regulation of gene expression	19
GO:0009740	gibberellic acid mediated signaling pathway	19
GO:1901617	organic hydroxy compound biosynthetic process	18
GO:0006508	proteolysis	18
GO:0006432	phenylalanyl-tRNA aminoacylation	18
GO:0019509	L-methionine salvage from methylthioadenosine	18
GO:0043102	amino acid salvage	18
GO:0071267	L-methionine salvage	18
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	18
GO:0051254	positive regulation of RNA metabolic process	18
GO:0010604	positive regulation of macromolecule metabolic process	18
GO:0031328	positive regulation of cellular biosynthetic process	18
GO:0009891	positive regulation of biosynthetic process	18
GO:0010557	positive regulation of macromolecule biosynthetic process	18
GO:0045893	positive regulation of DNA-templated transcription	18
GO:1902680	positive regulation of RNA biosynthetic process	18
GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	18
GO:0070940	obsolete dephosphorylation of RNA polymerase II C-terminal domain	18
GO:0010628	positive regulation of gene expression	18
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	18
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	18
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	18
GO:0010676	obsolete positive regulation of cellular carbohydrate metabolic process	18
GO:0010981	regulation of cell wall macromolecule metabolic process	18
GO:0034406	cell wall beta-glucan metabolic process	18
GO:0034410	cell wall beta-glucan biosynthetic process	18
GO:0045913	positive regulation of carbohydrate metabolic process	18
GO:0052324	plant-type cell wall cellulose biosynthetic process	18
GO:0052541	plant-type cell wall cellulose metabolic process	18
GO:1902066	regulation of cell wall pectin metabolic process	18
GO:1903340	positive regulation of cell wall organization or biogenesis	18
GO:2001008	positive regulation of cellulose biosynthetic process	18
GO:2001009	regulation of plant-type cell wall cellulose biosynthetic process	18
GO:2001011	positive regulation of plant-type cell wall cellulose biosynthetic process	18
GO:0072594	establishment of protein localization to organelle	18
GO:0032509	endosome transport via multivesicular body sorting pathway	18
GO:1901570	fatty acid derivative biosynthetic process	18
GO:0033365	protein localization to organelle	18
GO:0045088	regulation of innate immune response	18
GO:0098661	inorganic anion transmembrane transport	18
GO:1902533	positive regulation of intracellular signal transduction	18
GO:0023056	positive regulation of signaling	18
GO:0010647	positive regulation of cell communication	18
GO:0032008	positive regulation of TOR signaling	18
GO:1904263	positive regulation of TORC1 signaling	18
GO:0032006	regulation of TOR signaling	18
GO:0038202	TORC1 signaling	18
GO:1903432	regulation of TORC1 signaling	18
GO:0009073	aromatic amino acid family biosynthetic process	18
GO:0015937	coenzyme A biosynthetic process	18
GO:0006349	obsolete regulation of gene expression by genomic imprinting	18
GO:0071514	genomic imprinting	18
GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	18
GO:0072344	rescue of stalled ribosome	18
GO:0006419	alanyl-tRNA aminoacylation	18
GO:0022607	cellular component assembly	18
GO:0005996	monosaccharide metabolic process	18
GO:0010089	xylem development	18
GO:0010315	auxin export across the plasma membrane	18
GO:0016042	lipid catabolic process	18
GO:0005983	starch catabolic process	18
GO:0009691	cytokinin biosynthetic process	18
GO:0032386	regulation of intracellular transport	18
GO:0050684	regulation of mRNA processing	18
GO:0043484	regulation of RNA splicing	18
GO:0080119	ER body organization	18
GO:0090069	regulation of ribosome biogenesis	17
GO:0051083	'de novo' cotranslational protein folding	17
GO:0005975	carbohydrate metabolic process	17
GO:0055086	nucleobase-containing small molecule metabolic process	17
GO:0032418	lysosome localization	17
GO:0051657	maintenance of organelle location	17
GO:1990849	vacuolar localization	17
GO:0009893	positive regulation of metabolic process	17
GO:0045860	positive regulation of protein kinase activity	17
GO:0001934	positive regulation of protein phosphorylation	17
GO:0033674	positive regulation of kinase activity	17
GO:0010562	positive regulation of phosphorus metabolic process	17
GO:0042327	positive regulation of phosphorylation	17
GO:0045937	positive regulation of phosphate metabolic process	17
GO:1900150	regulation of defense response to fungus	17
GO:0044089	positive regulation of cellular component biogenesis	17
GO:0006313	DNA transposition	17
GO:0006886	intracellular protein transport	17
GO:0019219	regulation of nucleobase-containing compound metabolic process	17
GO:0000012	single strand break repair	17
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	17
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	17
