GO.ID	Name	Frequency
GO:1905269	positive regulation of chromatin organization	4034
GO:1902903	regulation of supramolecular fiber organization	4028
GO:0006893	Golgi to plasma membrane transport	4022
GO:0072347	response to anesthetic	4021
GO:0010032	meiotic chromosome condensation	4019
GO:0009967	positive regulation of signal transduction	4013
GO:0044211	CTP salvage	4011
GO:0045911	positive regulation of DNA recombination	4009
GO:0000019	regulation of mitotic recombination	4005
GO:0045951	positive regulation of mitotic recombination	4005
GO:2000014	regulation of endosperm development	4005
GO:0009960	endosperm development	4005
GO:0043207	response to external biotic stimulus	3987
GO:0051707	response to other organism	3987
GO:0009607	response to biotic stimulus	3976
GO:0043247	telomere maintenance in response to DNA damage	3967
GO:0031062	obsolete positive regulation of histone methylation	3965
GO:0006559	L-phenylalanine catabolic process	3961
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	3961
GO:0070887	cellular response to chemical stimulus	3945
GO:0006558	L-phenylalanine metabolic process	3942
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	3942
GO:0009057	macromolecule catabolic process	3941
GO:0046033	AMP metabolic process	3940
GO:0042752	regulation of circadian rhythm	3935
GO:0034637	obsolete cellular carbohydrate biosynthetic process	3919
GO:0032776	obsolete DNA methylation on cytosine	3918
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	3912
GO:0070900	mitochondrial tRNA modification	3911
GO:0090646	mitochondrial tRNA processing	3911
GO:0033865	nucleoside bisphosphate metabolic process	3902
GO:0033875	ribonucleoside bisphosphate metabolic process	3902
GO:0034032	purine nucleoside bisphosphate metabolic process	3902
GO:0006805	xenobiotic metabolic process	3902
GO:0071466	cellular response to xenobiotic stimulus	3902
GO:0009821	alkaloid biosynthetic process	3900
GO:0033075	isoquinoline alkaloid biosynthetic process	3900
GO:0033076	isoquinoline alkaloid metabolic process	3900
GO:0071272	morphine metabolic process	3900
GO:0097295	morphine biosynthetic process	3900
GO:1901376	organic heteropentacyclic compound metabolic process	3900
GO:1901378	organic heteropentacyclic compound biosynthetic process	3900
GO:0009892	negative regulation of metabolic process	3881
GO:0032774	RNA biosynthetic process	3878
GO:0044419	biological process involved in interspecies interaction between organisms	3874
GO:0097659	obsolete nucleic acid-templated transcription	3858
GO:0010054	trichoblast differentiation	3847
GO:0048469	cell maturation	3847
GO:0048764	trichoblast maturation	3847
GO:0048765	root hair cell differentiation	3847
GO:0046854	phosphatidylinositol phosphate biosynthetic process	3832
GO:0140013	meiotic nuclear division	3826
GO:0090329	regulation of DNA-templated DNA replication	3826
GO:0045597	positive regulation of cell differentiation	3824
GO:0015689	molybdate ion transport	3818
GO:0010555	response to mannitol	3811
GO:0080110	sporopollenin biosynthetic process	3811
GO:1904666	regulation of ubiquitin protein ligase activity	3806
GO:0007023	post-chaperonin tubulin folding pathway	3806
GO:0000712	resolution of meiotic recombination intermediates	3802
GO:0051307	meiotic chromosome separation	3802
GO:0022607	cellular component assembly	3799
GO:0006623	protein targeting to vacuole	3793
GO:0007127	meiosis I	3791
GO:0071478	cellular response to radiation	3787
GO:0060250	germ-line stem-cell niche homeostasis	3782
GO:0046365	monosaccharide catabolic process	3781
GO:0051181	obsolete cofactor transport	3780
GO:0000028	ribosomal small subunit assembly	3776
GO:0006397	mRNA processing	3765
GO:0070972	protein localization to endoplasmic reticulum	3760
GO:0033354	chlorophyll cycle	3759
GO:0042274	ribosomal small subunit biogenesis	3746
GO:0006275	regulation of DNA replication	3744
GO:0051097	negative regulation of helicase activity	3731
GO:1905462	regulation of DNA duplex unwinding	3731
GO:1905463	negative regulation of DNA duplex unwinding	3731
GO:1905774	regulation of DNA helicase activity	3731
GO:1905775	negative regulation of DNA helicase activity	3731
GO:0071310	obsolete cellular response to organic substance	3731
GO:0010605	negative regulation of macromolecule metabolic process	3721
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	3721
GO:0045595	regulation of cell differentiation	3720
GO:0044262	obsolete cellular carbohydrate metabolic process	3717
GO:0006629	lipid metabolic process	3715
GO:0019628	urate catabolic process	3714
GO:0046415	urate metabolic process	3714
GO:0006351	DNA-templated transcription	3714
GO:0010305	leaf vascular tissue pattern formation	3712
GO:0051129	negative regulation of cellular component organization	3696
GO:0006817	phosphate ion transport	3694
GO:0005986	sucrose biosynthetic process	3690
GO:0055075	potassium ion homeostasis	3687
GO:0045786	negative regulation of cell cycle	3683
GO:0031397	negative regulation of protein ubiquitination	3682
GO:0050832	defense response to fungus	3682
GO:0002943	tRNA dihydrouridine synthesis	3679
GO:0046942	carboxylic acid transport	3677
GO:0015849	organic acid transport	3677
GO:0044036	cell wall macromolecule metabolic process	3673
GO:0006642	triglyceride mobilization	3672
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	3672
GO:0018215	protein phosphopantetheinylation	3665
GO:0071484	cellular response to light intensity	3658
GO:1903047	mitotic cell cycle process	3626
GO:0006665	sphingolipid metabolic process	3620
GO:0006897	endocytosis	3618
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3618
GO:0000460	maturation of 5.8S rRNA	3618
GO:0000280	nuclear division	3612
GO:0071495	cellular response to endogenous stimulus	3609
GO:0019388	galactose catabolic process	3603
GO:0033499	galactose catabolic process via UDP-galactose	3603
GO:0032870	cellular response to hormone stimulus	3598
GO:0009755	hormone-mediated signaling pathway	3596
GO:0017121	plasma membrane phospholipid scrambling	3593
GO:0006849	plasma membrane pyruvate transport	3589
GO:0032889	regulation of vacuole fusion, non-autophagic	3589
GO:0045903	positive regulation of translational fidelity	3589
GO:0070131	positive regulation of mitochondrial translation	3589
GO:0080190	lateral growth	3589
GO:0030258	lipid modification	3586
GO:0030307	positive regulation of cell growth	3580
GO:0015711	organic anion transport	3571
GO:0048584	positive regulation of response to stimulus	3567
GO:0016071	mRNA metabolic process	3559
GO:0071214	cellular response to abiotic stimulus	3549
GO:0104004	cellular response to environmental stimulus	3549
GO:2000022	regulation of jasmonic acid mediated signaling pathway	3531
GO:0009132	nucleoside diphosphate metabolic process	3512
GO:0019433	triglyceride catabolic process	3511
GO:0046461	neutral lipid catabolic process	3511
GO:0046464	acylglycerol catabolic process	3511
GO:0046503	glycerolipid catabolic process	3511
GO:0006434	seryl-tRNA aminoacylation	3507
GO:0009859	pollen hydration	3503
GO:0006638	neutral lipid metabolic process	3500
GO:0006639	acylglycerol metabolic process	3500
GO:0070417	cellular response to cold	3481
GO:0071103	DNA conformation change	3480
GO:0031326	regulation of cellular biosynthetic process	3479
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	3475
GO:0048024	regulation of mRNA splicing, via spliceosome	3460
GO:0032527	protein exit from endoplasmic reticulum	3457
GO:0032504	obsolete multicellular organism reproduction	3455
GO:0070588	calcium ion transmembrane transport	3455
GO:0070861	regulation of protein exit from endoplasmic reticulum	3453
GO:0031399	regulation of protein modification process	3445
GO:0009719	response to endogenous stimulus	3443
GO:1903706	regulation of hemopoiesis	3440
GO:0070979	protein K11-linked ubiquitination	3440
GO:0016049	cell growth	3428
GO:0046283	anthocyanin-containing compound metabolic process	3427
GO:0071481	cellular response to X-ray	3421
GO:1901566	organonitrogen compound biosynthetic process	3409
GO:0002440	production of molecular mediator of immune response	3406
GO:0002443	leukocyte mediated immunity	3406
GO:0002699	positive regulation of immune effector process	3406
GO:0002700	regulation of production of molecular mediator of immune response	3406
GO:0002702	positive regulation of production of molecular mediator of immune response	3406
GO:0002703	regulation of leukocyte mediated immunity	3406
GO:0002705	positive regulation of leukocyte mediated immunity	3406
GO:1903708	positive regulation of hemopoiesis	3406
GO:0048367	shoot system development	3405
GO:0031125	rRNA 3'-end processing	3404
GO:0006664	glycolipid metabolic process	3398
GO:0006643	membrane lipid metabolic process	3392
GO:0031667	response to nutrient levels	3392
GO:0010033	obsolete response to organic substance	3385
GO:0048284	organelle fusion	3371
GO:1901607	alpha-amino acid biosynthetic process	3352
GO:0006816	calcium ion transport	3350
GO:0072583	clathrin-dependent endocytosis	3350
GO:0006898	receptor-mediated endocytosis	3347
GO:0006418	tRNA aminoacylation for protein translation	3345
GO:0019220	regulation of phosphate metabolic process	3343
GO:0051174	regulation of phosphorus metabolic process	3343
GO:0071494	cellular response to UV-C	3340
GO:0010162	seed dormancy process	3339
GO:0022611	dormancy process	3339
GO:0031119	tRNA pseudouridine synthesis	3332
GO:0008652	amino acid biosynthetic process	3321
GO:0043433	negative regulation of DNA-binding transcription factor activity	3316
GO:0006874	intracellular calcium ion homeostasis	3316
GO:0055074	calcium ion homeostasis	3316
GO:0006301	postreplication repair	3315
GO:0000731	DNA synthesis involved in DNA repair	3309
GO:0035966	response to topologically incorrect protein	3301
GO:0006383	transcription by RNA polymerase III	3296
GO:0071472	cellular response to salt stress	3294
GO:0035967	cellular response to topologically incorrect protein	3294
GO:0007033	vacuole organization	3291
GO:0000459	obsolete exonucleolytic trimming involved in rRNA processing	3290
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3290
GO:0051273	beta-glucan metabolic process	3288
GO:0008033	tRNA processing	3285
GO:0042273	ribosomal large subunit biogenesis	3282
GO:1903046	meiotic cell cycle process	3278
GO:0009662	etioplast organization	3276
GO:0030261	chromosome condensation	3266
GO:0006163	purine nucleotide metabolic process	3263
GO:0072521	purine-containing compound metabolic process	3263
GO:0030111	regulation of Wnt signaling pathway	3262
GO:0060070	canonical Wnt signaling pathway	3262
GO:0060828	regulation of canonical Wnt signaling pathway	3262
GO:0009150	purine ribonucleotide metabolic process	3253
GO:0016444	somatic cell DNA recombination	3241
GO:0006165	obsolete nucleoside diphosphate phosphorylation	3241
GO:0046939	obsolete nucleotide phosphorylation	3241
GO:1901659	glycosyl compound biosynthetic process	3235
GO:0045910	negative regulation of DNA recombination	3230
GO:0032101	regulation of response to external stimulus	3227
GO:0006085	acetyl-CoA biosynthetic process	3223
GO:0009423	chorismate biosynthetic process	3222
GO:0046417	chorismate metabolic process	3222
GO:0070192	chromosome organization involved in meiotic cell cycle	3217
GO:0070453	regulation of heme biosynthetic process	3215
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	3215
GO:0019985	translesion synthesis	3212
GO:0090351	seedling development	3207
GO:0033135	regulation of peptidyl-serine phosphorylation	3202
GO:0033138	positive regulation of peptidyl-serine phosphorylation	3202
GO:0003008	system process	3201
GO:0043038	amino acid activation	3199
GO:0043039	tRNA aminoacylation	3199
GO:0046496	nicotinamide nucleotide metabolic process	3199
GO:0010215	cellulose microfibril organization	3192
GO:0030198	extracellular matrix organization	3192
GO:0043062	extracellular structure organization	3192
GO:0071668	plant-type cell wall assembly	3191
GO:0072524	pyridine-containing compound metabolic process	3190
GO:0070726	cell wall assembly	3181
GO:0048583	regulation of response to stimulus	3181
GO:0051049	regulation of transport	3180
GO:0006072	glycerol-3-phosphate metabolic process	3176
GO:0052646	alditol phosphate metabolic process	3176
GO:0071446	cellular response to salicylic acid stimulus	3167
GO:0009218	pyrimidine ribonucleotide metabolic process	3164
GO:0009220	pyrimidine ribonucleotide biosynthetic process	3164
GO:0007155	cell adhesion	3148
GO:0022610	obsolete biological adhesion	3148
GO:0031204	post-translational protein targeting to membrane, translocation	3147
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	3140
GO:0009162	deoxyribonucleoside monophosphate metabolic process	3140
GO:0006384	transcription initiation at RNA polymerase III promoter	3129
GO:0010225	response to UV-C	3127
GO:0061013	regulation of mRNA catabolic process	3120
GO:0018344	protein geranylgeranylation	3111
GO:0033044	regulation of chromosome organization	3109
GO:0009205	purine ribonucleoside triphosphate metabolic process	3107
GO:0009144	purine nucleoside triphosphate metabolic process	3107
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3105
GO:0044205	'de novo' UMP biosynthetic process	3105
GO:0048838	release of seed from dormancy	3104
GO:0097438	exit from dormancy	3104
GO:0045637	regulation of myeloid cell differentiation	3100
GO:0097237	cellular response to toxic substance	3097
GO:0051347	positive regulation of transferase activity	3093
GO:0016233	telomere capping	3091
GO:0009812	flavonoid metabolic process	3090
GO:0008360	regulation of cell shape	3087
GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	3086
GO:0008334	histone mRNA metabolic process	3086
GO:0016180	snRNA processing	3076
GO:0002694	regulation of leukocyte activation	3074
GO:0050865	regulation of cell activation	3074
GO:0051249	regulation of lymphocyte activation	3074
GO:0042177	negative regulation of protein catabolic process	3072
GO:0051444	negative regulation of ubiquitin-protein transferase activity	3070
GO:1904667	negative regulation of ubiquitin protein ligase activity	3070
GO:0001887	selenium compound metabolic process	3070
GO:0002200	somatic diversification of immune receptors	3070
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	3070
GO:0002208	somatic diversification of immunoglobulins involved in immune response	3070
GO:0002262	myeloid cell homeostasis	3070
GO:0002263	cell activation involved in immune response	3070
GO:0002285	lymphocyte activation involved in immune response	3070
GO:0002312	B cell activation involved in immune response	3070
GO:0002366	leukocyte activation involved in immune response	3070
GO:0002377	immunoglobulin production	3070
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	3070
GO:0002449	lymphocyte mediated immunity	3070
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3070
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	3070
GO:0002637	regulation of immunoglobulin production	3070
GO:0002639	positive regulation of immunoglobulin production	3070
GO:0002696	positive regulation of leukocyte activation	3070
GO:0002706	regulation of lymphocyte mediated immunity	3070
GO:0002708	positive regulation of lymphocyte mediated immunity	3070
GO:0002712	regulation of B cell mediated immunity	3070
GO:0002714	positive regulation of B cell mediated immunity	3070
GO:0002819	regulation of adaptive immune response	3070
GO:0002821	positive regulation of adaptive immune response	3070
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3070
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3070
GO:0002889	regulation of immunoglobulin mediated immune response	3070
GO:0002891	positive regulation of immunoglobulin mediated immune response	3070
GO:0006021	inositol biosynthetic process	3070
GO:0006076	(1->3)-beta-D-glucan catabolic process	3070
GO:0007162	negative regulation of cell adhesion	3070
GO:0010232	vascular transport	3070
GO:0010233	phloem transport	3070
GO:0010381	peroxisome-chloroplast membrane tethering	3070
GO:0010717	regulation of epithelial to mesenchymal transition	3070
GO:0010719	negative regulation of epithelial to mesenchymal transition	3070
GO:0010944	negative regulation of transcription by competitive promoter binding	3070
GO:0015697	quaternary ammonium group transport	3070
GO:0016064	immunoglobulin mediated immune response	3070
GO:0016445	somatic diversification of immunoglobulins	3070
GO:0016447	somatic recombination of immunoglobulin gene segments	3070
GO:0019724	B cell mediated immunity	3070
GO:0020027	hemoglobin metabolic process	3070
GO:0022407	regulation of cell-cell adhesion	3070
GO:0022408	negative regulation of cell-cell adhesion	3070
GO:0030155	regulation of cell adhesion	3070
GO:0030178	negative regulation of Wnt signaling pathway	3070
GO:0030218	erythrocyte differentiation	3070
GO:0031848	protection from non-homologous end joining at telomere	3070
GO:0034101	erythrocyte homeostasis	3070
GO:0034514	mitochondrial unfolded protein response	3070
GO:0042541	hemoglobin biosynthetic process	3070
GO:0042772	DNA damage response, signal transduction resulting in transcription	3070
GO:0043392	negative regulation of DNA binding	3070
GO:0044331	cell-cell adhesion mediated by cadherin	3070
GO:0045190	isotype switching	3070
GO:0045191	regulation of isotype switching	3070
GO:0045639	positive regulation of myeloid cell differentiation	3070
GO:0045646	regulation of erythrocyte differentiation	3070
GO:0045648	positive regulation of erythrocyte differentiation	3070
GO:0045830	positive regulation of isotype switching	3070
GO:0046984	regulation of hemoglobin biosynthetic process	3070
GO:0046985	positive regulation of hemoglobin biosynthetic process	3070
GO:0048821	erythrocyte development	3070
GO:0050864	regulation of B cell activation	3070
GO:0050867	positive regulation of cell activation	3070
GO:0050871	positive regulation of B cell activation	3070
GO:0051251	positive regulation of lymphocyte activation	3070
GO:0061515	myeloid cell development	3070
GO:0070455	positive regulation of heme biosynthetic process	3070
GO:0090090	negative regulation of canonical Wnt signaling pathway	3070
GO:0090449	phloem glucosinolate loading	3070
GO:0110126	phloem loading	3070
GO:0140141	mitochondrial potassium ion transmembrane transport	3070
GO:1901349	glucosinolate transport	3070
GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	3070
GO:2000042	negative regulation of double-strand break repair via homologous recombination	3070
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	3070
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	3070
GO:2000677	regulation of transcription regulatory region DNA binding	3070
GO:2000678	negative regulation of transcription regulatory region DNA binding	3070
GO:2001142	nicotinate transport	3070
GO:2001143	N-methylnicotinate transport	3070
GO:0006241	CTP biosynthetic process	3069
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	3069
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	3069
GO:0046036	CTP metabolic process	3069
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	3069
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	3069
GO:0006379	obsolete mRNA cleavage	3064
GO:0033182	obsolete regulation of histone ubiquitination	3061
GO:0051262	protein tetramerization	3061
GO:0061087	obsolete positive regulation of histone H3-K27 methylation	3054
GO:0006260	DNA replication	3054
GO:0009628	response to abiotic stimulus	3053
GO:0098787	obsolete mRNA cleavage involved in mRNA processing	3035
GO:0098789	obsolete pre-mRNA cleavage required for polyadenylation	3035
GO:0090207	regulation of triglyceride metabolic process	3009
GO:0046467	membrane lipid biosynthetic process	3003
GO:0044090	positive regulation of vacuole organization	2998
GO:1903415	flavonoid transport from endoplasmic reticulum to plant-type vacuole	2998
GO:0071480	cellular response to gamma radiation	2997
GO:0033692	obsolete cellular polysaccharide biosynthetic process	2997
GO:0071485	cellular response to absence of light	2992
GO:0071588	hydrogen peroxide mediated signaling pathway	2992
GO:1901528	obsolete hydrogen peroxide mediated signaling pathway involved in stomatal movement	2992
GO:0071244	cellular response to carbon dioxide	2992
GO:0010037	response to carbon dioxide	2992
GO:0000374	Group III intron splicing	2992
GO:0010896	regulation of triglyceride catabolic process	2992
GO:0033183	obsolete negative regulation of histone ubiquitination	2992
GO:0033522	obsolete histone H2A ubiquitination	2992
GO:0070535	obsolete histone H2A K63-linked ubiquitination	2992
GO:0070898	RNA polymerase III preinitiation complex assembly	2992
GO:1900044	regulation of protein K63-linked ubiquitination	2992
GO:1900045	negative regulation of protein K63-linked ubiquitination	2992
GO:1901314	obsolete regulation of histone H2A K63-linked ubiquitination	2992
GO:1901315	obsolete negative regulation of histone H2A K63-linked ubiquitination	2992
GO:1902183	regulation of shoot apical meristem development	2992
GO:1902184	negative regulation of shoot apical meristem development	2992
GO:1902914	regulation of protein polyubiquitination	2992
GO:1902915	negative regulation of protein polyubiquitination	2992
GO:0060919	auxin import into cell	2987
GO:0016101	diterpenoid metabolic process	2983
GO:1903509	liposaccharide metabolic process	2956
GO:0031324	negative regulation of cellular metabolic process	2954
GO:0009247	glycolipid biosynthetic process	2950
GO:0000105	L-histidine biosynthetic process	2947
GO:0006547	L-histidine metabolic process	2947
GO:0052803	imidazole-containing compound metabolic process	2947
GO:0031118	rRNA pseudouridine synthesis	2945
GO:0016102	diterpenoid biosynthetic process	2942
GO:0060260	regulation of transcription initiation by RNA polymerase II	2931
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	2931
GO:2000144	positive regulation of DNA-templated transcription initiation	2931
GO:0009699	phenylpropanoid biosynthetic process	2930
GO:0006829	zinc ion transport	2929
GO:0006183	GTP biosynthetic process	2927
GO:0046039	GTP metabolic process	2927
GO:0005991	trehalose metabolic process	2927
GO:0006228	UTP biosynthetic process	2926
GO:0046051	UTP metabolic process	2926
GO:0048522	positive regulation of cellular process	2925
GO:0071236	cellular response to antibiotic	2924
GO:1900055	regulation of leaf senescence	2924
GO:0045931	positive regulation of mitotic cell cycle	2914
GO:0016998	cell wall macromolecule catabolic process	2899
GO:0050790	regulation of catalytic activity	2894
GO:0009098	L-leucine biosynthetic process	2894
GO:0043401	steroid hormone receptor signaling pathway	2893
GO:0048545	response to steroid hormone	2893
GO:0071383	cellular response to steroid hormone stimulus	2893
GO:0006497	protein lipidation	2893
GO:0042158	lipoprotein biosynthetic process	2893
GO:0042157	lipoprotein metabolic process	2893
GO:0015713	phosphoglycerate transmembrane transport	2891
GO:0042873	aldonate transmembrane transport	2891
GO:0048366	leaf development	2888
GO:0071577	zinc ion transmembrane transport	2885
GO:0031349	positive regulation of defense response	2881
GO:0000271	polysaccharide biosynthetic process	2878
GO:0051567	obsolete histone H3-K9 methylation	2877
GO:0048564	photosystem I assembly	2877
GO:0071248	cellular response to metal ion	2875
GO:0050794	regulation of cellular process	2871
GO:0016925	protein sumoylation	2870
GO:0071025	RNA surveillance	2870
GO:0009250	glucan biosynthetic process	2867
GO:0008156	negative regulation of DNA replication	2861
GO:2000104	negative regulation of DNA-templated DNA replication	2861
GO:0055081	monoatomic anion homeostasis	2857
GO:0043461	proton-transporting ATP synthase complex assembly	2857
GO:0065009	regulation of molecular function	2853
GO:0005992	trehalose biosynthetic process	2851
GO:0022412	cellular process involved in reproduction in multicellular organism	2847
GO:0000911	cytokinesis by cell plate formation	2845
GO:0006743	ubiquinone metabolic process	2843
GO:0006744	ubiquinone biosynthetic process	2843
GO:0034330	cell junction organization	2842
GO:0031167	rRNA methylation	2841
GO:0009163	nucleoside biosynthetic process	2840
GO:0042451	purine nucleoside biosynthetic process	2840
GO:0042455	ribonucleoside biosynthetic process	2840
GO:0046129	purine ribonucleoside biosynthetic process	2840
GO:0080178	5-carbamoylmethyl uridine residue modification	2831
GO:0030243	cellulose metabolic process	2830
GO:0016255	attachment of GPI anchor to protein	2829
GO:0006424	glutamyl-tRNA aminoacylation	2825
GO:0032543	mitochondrial translation	2819
GO:0015914	phospholipid transport	2815
GO:0072598	protein localization to chloroplast	2804
GO:0010048	vernalization response	2803
GO:0033614	chloroplast proton-transporting ATP synthase complex assembly	2794
GO:0031407	oxylipin metabolic process	2793
GO:0031408	oxylipin biosynthetic process	2793
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2793
GO:0034219	carbohydrate transmembrane transport	2783
GO:0051084	'de novo' post-translational protein folding	2782
GO:0051085	chaperone cofactor-dependent protein refolding	2782
GO:0097359	UDP-glucosylation	2777
GO:0051336	regulation of hydrolase activity	2776
GO:0000272	polysaccharide catabolic process	2772
GO:0051274	beta-glucan biosynthetic process	2766
GO:0080006	internode patterning	2765
GO:0006836	neurotransmitter transport	2763
GO:0051570	obsolete regulation of histone H3-K9 methylation	2758
GO:0015698	inorganic anion transport	2756
GO:0022604	regulation of cell morphogenesis	2753
GO:0051188	obsolete cofactor biosynthetic process	2750
GO:0042136	obsolete neurotransmitter biosynthetic process	2749
GO:0050789	regulation of biological process	2749
GO:0035523	protein K29-linked deubiquitination	2746
GO:0035871	protein K11-linked deubiquitination	2746
GO:1990167	protein K27-linked deubiquitination	2746
GO:1990168	protein K33-linked deubiquitination	2746
GO:0016051	carbohydrate biosynthetic process	2745
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	2745
GO:1901070	guanosine-containing compound biosynthetic process	2741
GO:0010216	obsolete negative regulation of gene expression via chromosomal DNA cytosine methylation	2736
GO:0070301	cellular response to hydrogen peroxide	2735
GO:1901616	organic hydroxy compound catabolic process	2734
GO:0072659	protein localization to plasma membrane	2730
GO:0051172	obsolete negative regulation of nitrogen compound metabolic process	2727
GO:0006672	ceramide metabolic process	2727
GO:0002221	pattern recognition receptor signaling pathway	2725
GO:0015749	monosaccharide transmembrane transport	2725
GO:0010498	proteasomal protein catabolic process	2720
GO:0048232	male gamete generation	2717
GO:0045840	positive regulation of mitotic nuclear division	2717
GO:0051984	positive regulation of chromosome segregation	2717
GO:0062033	positive regulation of mitotic sister chromatid segregation	2717
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway	2712
GO:0030520	estrogen receptor signaling pathway	2712
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	2712
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	2712
GO:0033146	regulation of intracellular estrogen receptor signaling pathway	2712
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	2712
GO:0006543	glutamine catabolic process	2709
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	2709
GO:1901970	positive regulation of mitotic sister chromatid separation	2709
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	2709
GO:1905820	positive regulation of chromosome separation	2709
GO:0010424	obsolete DNA methylation on cytosine within a CG sequence	2704
GO:0048523	negative regulation of cellular process	2701
GO:0031401	positive regulation of protein modification process	2701
GO:0017001	antibiotic catabolic process	2700
GO:0010628	positive regulation of gene expression	2700
GO:0043408	regulation of MAPK cascade	2699
GO:0016050	vesicle organization	2694
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	2693
GO:0043111	replication fork arrest	2693
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	2693
GO:0048478	obsolete replication fork protection	2693
GO:1901184	regulation of ERBB signaling pathway	2693
GO:1901186	positive regulation of ERBB signaling pathway	2693
GO:0006448	regulation of translational elongation	2691
GO:0000902	cell morphogenesis	2685
GO:0000910	cytokinesis	2681
GO:0051640	organelle localization	2676
GO:0045893	positive regulation of DNA-templated transcription	2672
GO:1902680	positive regulation of RNA biosynthetic process	2672
GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	2672
GO:0009891	positive regulation of biosynthetic process	2668
GO:0032787	monocarboxylic acid metabolic process	2661
GO:0006651	diacylglycerol biosynthetic process	2656
GO:0046339	diacylglycerol metabolic process	2656
GO:0051252	regulation of RNA metabolic process	2648
GO:0016241	regulation of macroautophagy	2646
GO:0044088	regulation of vacuole organization	2646
GO:0046618	xenobiotic export from cell	2634
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	2634
GO:0007276	gamete generation	2633
GO:0071712	obsolete ER-associated misfolded protein catabolic process	2622
GO:0018198	peptidyl-cysteine modification	2620
GO:0050801	monoatomic ion homeostasis	2615
GO:0033233	regulation of protein sumoylation	2613
GO:0007163	establishment or maintenance of cell polarity	2613
GO:0006906	vesicle fusion	2612
GO:0090174	organelle membrane fusion	2612
GO:0009717	isoflavonoid biosynthetic process	2610
GO:0046287	isoflavonoid metabolic process	2610
GO:0031347	regulation of defense response	2609
GO:0009611	response to wounding	2603
GO:0034086	maintenance of sister chromatid cohesion	2599
GO:0034090	maintenance of meiotic sister chromatid cohesion	2599
GO:0051050	positive regulation of transport	2594
GO:2000142	regulation of DNA-templated transcription initiation	2592
GO:0030244	cellulose biosynthetic process	2591
GO:0080162	endoplasmic reticulum to cytosol auxin transport	2590
GO:0008216	spermidine metabolic process	2589
GO:0032007	negative regulation of TOR signaling	2582
GO:0051641	cellular localization	2581
GO:1903311	regulation of mRNA metabolic process	2580
GO:0009225	nucleotide-sugar metabolic process	2577
GO:0033235	positive regulation of protein sumoylation	2573
GO:1903182	regulation of SUMO transferase activity	2573
GO:1903755	positive regulation of SUMO transferase activity	2573
GO:0009806	lignan metabolic process	2570
GO:0009807	lignan biosynthetic process	2570
GO:0006597	spermine biosynthetic process	2568
GO:0008295	spermidine biosynthetic process	2568
GO:0048830	adventitious root development	2567
GO:0046688	response to copper ion	2558
GO:0018923	limonene metabolic process	2558
GO:0046250	limonene biosynthetic process	2558
GO:0050982	detection of mechanical stimulus	2558
GO:0051457	maintenance of protein location in nucleus	2558
GO:0090610	bundle sheath cell fate specification	2558
