GO.ID	Name	Frequency
GO:0071484	cellular response to light intensity	2461
GO:0009719	response to endogenous stimulus	2461
GO:0006817	phosphate ion transport	2445
GO:0051097	negative regulation of helicase activity	2445
GO:1905462	regulation of DNA duplex unwinding	2445
GO:1905463	negative regulation of DNA duplex unwinding	2445
GO:1905774	regulation of DNA helicase activity	2445
GO:1905775	negative regulation of DNA helicase activity	2445
GO:0048367	shoot system development	2442
GO:0006090	pyruvate metabolic process	2437
GO:0000712	resolution of meiotic recombination intermediates	2426
GO:0051307	meiotic chromosome separation	2426
GO:0051129	negative regulation of cellular component organization	2423
GO:0055075	potassium ion homeostasis	2422
GO:0006642	triglyceride mobilization	2419
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	2419
GO:0010208	pollen wall assembly	2415
GO:0045786	negative regulation of cell cycle	2414
GO:0019388	galactose catabolic process	2408
GO:0033499	galactose catabolic process via UDP-galactose	2408
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	2407
GO:0007033	vacuole organization	2406
GO:0034637	obsolete cellular carbohydrate biosynthetic process	2406
GO:0048584	positive regulation of response to stimulus	2404
GO:0006434	seryl-tRNA aminoacylation	2402
GO:0033692	obsolete cellular polysaccharide biosynthetic process	2395
GO:0016049	cell growth	2395
GO:0033354	chlorophyll cycle	2391
GO:0042273	ribosomal large subunit biogenesis	2388
GO:0010305	leaf vascular tissue pattern formation	2385
GO:0002943	tRNA dihydrouridine synthesis	2372
GO:0051276	chromosome organization	2372
GO:0010033	obsolete response to organic substance	2370
GO:0090351	seedling development	2357
GO:0008033	tRNA processing	2350
GO:0031667	response to nutrient levels	2350
GO:0006383	transcription by RNA polymerase III	2349
GO:0055081	monoatomic anion homeostasis	2346
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	2344
GO:0097237	cellular response to toxic substance	2343
GO:0006312	mitotic recombination	2343
GO:0022604	regulation of cell morphogenesis	2343
GO:0071481	cellular response to X-ray	2341
GO:0006849	plasma membrane pyruvate transport	2339
GO:0017121	plasma membrane phospholipid scrambling	2339
GO:0032889	regulation of vacuole fusion, non-autophagic	2339
GO:0045903	positive regulation of translational fidelity	2339
GO:0070131	positive regulation of mitochondrial translation	2339
GO:0080190	lateral growth	2339
GO:0006085	acetyl-CoA biosynthetic process	2332
GO:0045911	positive regulation of DNA recombination	2331
GO:0000019	regulation of mitotic recombination	2329
GO:0045951	positive regulation of mitotic recombination	2329
GO:2000014	regulation of endosperm development	2329
GO:0009960	endosperm development	2329
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	2327
GO:0006805	xenobiotic metabolic process	2325
GO:0071466	cellular response to xenobiotic stimulus	2325
GO:0009821	alkaloid biosynthetic process	2324
GO:0033075	isoquinoline alkaloid biosynthetic process	2324
GO:0033076	isoquinoline alkaloid metabolic process	2324
GO:0071272	morphine metabolic process	2324
GO:0097295	morphine biosynthetic process	2324
GO:1901376	organic heteropentacyclic compound metabolic process	2324
GO:1901378	organic heteropentacyclic compound biosynthetic process	2324
GO:1903047	mitotic cell cycle process	2324
GO:0070861	regulation of protein exit from endoplasmic reticulum	2322
GO:0009859	pollen hydration	2321
GO:0048522	positive regulation of cellular process	2316
GO:0007023	post-chaperonin tubulin folding pathway	2315
GO:0032527	protein exit from endoplasmic reticulum	2315
GO:0070979	protein K11-linked ubiquitination	2312
GO:0070972	protein localization to endoplasmic reticulum	2307
GO:0016540	protein autoprocessing	2303
GO:0071214	cellular response to abiotic stimulus	2298
GO:0104004	cellular response to environmental stimulus	2298
GO:0031119	tRNA pseudouridine synthesis	2292
GO:0031204	post-translational protein targeting to membrane, translocation	2286
GO:0031326	regulation of cellular biosynthetic process	2279
GO:0000280	nuclear division	2277
GO:0000028	ribosomal small subunit assembly	2275
GO:0051273	beta-glucan metabolic process	2269
GO:0033044	regulation of chromosome organization	2263
GO:0010555	response to mannitol	2262
GO:0080110	sporopollenin biosynthetic process	2262
GO:0046417	chorismate metabolic process	2257
GO:0009423	chorismate biosynthetic process	2256
GO:0051049	regulation of transport	2246
GO:0010215	cellulose microfibril organization	2234
GO:0030198	extracellular matrix organization	2234
GO:0043062	extracellular structure organization	2234
GO:0071668	plant-type cell wall assembly	2232
GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	2230
GO:0008334	histone mRNA metabolic process	2230
GO:0048284	organelle fusion	2225
GO:0070588	calcium ion transmembrane transport	2222
GO:0070726	cell wall assembly	2221
GO:0009892	negative regulation of metabolic process	2214
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2203
GO:0018215	protein phosphopantetheinylation	2200
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2198
GO:0016998	cell wall macromolecule catabolic process	2196
GO:0006379	obsolete mRNA cleavage	2195
GO:0061087	obsolete positive regulation of histone H3-K27 methylation	2190
GO:0006384	transcription initiation at RNA polymerase III promoter	2188
GO:0048366	leaf development	2184
GO:0048583	regulation of response to stimulus	2184
GO:0046496	nicotinamide nucleotide metabolic process	2183
GO:0072524	pyridine-containing compound metabolic process	2182
GO:0098787	obsolete mRNA cleavage involved in mRNA processing	2177
GO:0098789	obsolete pre-mRNA cleavage required for polyadenylation	2177
GO:0005986	sucrose biosynthetic process	2177
GO:0046618	xenobiotic export from cell	2173
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	2173
GO:0017001	antibiotic catabolic process	2168
GO:0033182	obsolete regulation of histone ubiquitination	2167
GO:0009132	nucleoside diphosphate metabolic process	2165
GO:0032875	regulation of DNA endoreduplication	2157
GO:0070935	3'-UTR-mediated mRNA stabilization	2154
GO:0090207	regulation of triglyceride metabolic process	2150
GO:0070417	cellular response to cold	2150
GO:0044090	positive regulation of vacuole organization	2148
GO:1903415	flavonoid transport from endoplasmic reticulum to plant-type vacuole	2148
GO:0071480	cellular response to gamma radiation	2145
GO:0071485	cellular response to absence of light	2144
GO:0071588	hydrogen peroxide mediated signaling pathway	2144
GO:1901528	obsolete hydrogen peroxide mediated signaling pathway involved in stomatal movement	2144
GO:0071244	cellular response to carbon dioxide	2144
GO:0010037	response to carbon dioxide	2144
GO:0000374	Group III intron splicing	2144
GO:0010896	regulation of triglyceride catabolic process	2144
GO:0033183	obsolete negative regulation of histone ubiquitination	2144
GO:0033522	obsolete histone H2A ubiquitination	2144
GO:0070535	obsolete histone H2A K63-linked ubiquitination	2144
GO:0070898	RNA polymerase III preinitiation complex assembly	2144
GO:1900044	regulation of protein K63-linked ubiquitination	2144
GO:1900045	negative regulation of protein K63-linked ubiquitination	2144
GO:1901314	obsolete regulation of histone H2A K63-linked ubiquitination	2144
GO:1901315	obsolete negative regulation of histone H2A K63-linked ubiquitination	2144
GO:1902183	regulation of shoot apical meristem development	2144
GO:1902184	negative regulation of shoot apical meristem development	2144
GO:1902914	regulation of protein polyubiquitination	2144
GO:1902915	negative regulation of protein polyubiquitination	2144
GO:0018198	peptidyl-cysteine modification	2144
GO:0006816	calcium ion transport	2143
GO:0050794	regulation of cellular process	2129
GO:0032101	regulation of response to external stimulus	2129
GO:0018344	protein geranylgeranylation	2118
GO:0065007	biological regulation	2114
GO:0016180	snRNA processing	2112
GO:0008360	regulation of cell shape	2111
GO:0009628	response to abiotic stimulus	2110
GO:0051641	cellular localization	2109
GO:0016101	diterpenoid metabolic process	2107
GO:0051262	protein tetramerization	2101
GO:0006874	intracellular calcium ion homeostasis	2099
GO:0055074	calcium ion homeostasis	2099
GO:0009699	phenylpropanoid biosynthetic process	2099
GO:0010628	positive regulation of gene expression	2098
GO:0009891	positive regulation of biosynthetic process	2096
GO:0045893	positive regulation of DNA-templated transcription	2090
GO:1902680	positive regulation of RNA biosynthetic process	2090
GO:1903508	obsolete positive regulation of nucleic acid-templated transcription	2090
GO:0071472	cellular response to salt stress	2089
GO:0000272	polysaccharide catabolic process	2086
GO:0010605	negative regulation of macromolecule metabolic process	2080
GO:0046854	phosphatidylinositol phosphate biosynthetic process	2075
GO:0050790	regulation of catalytic activity	2071
GO:0010498	proteasomal protein catabolic process	2070
GO:0030243	cellulose metabolic process	2061
GO:0016102	diterpenoid biosynthetic process	2053
GO:0000271	polysaccharide biosynthetic process	2045
GO:0016241	regulation of macroautophagy	2041
GO:0044088	regulation of vacuole organization	2041
GO:0065009	regulation of molecular function	2040
GO:0071446	cellular response to salicylic acid stimulus	2038
GO:0060919	auxin import into cell	2037
GO:0090329	regulation of DNA-templated DNA replication	2028
GO:0030258	lipid modification	2013
GO:0060250	germ-line stem-cell niche homeostasis	2002
GO:0080006	internode patterning	2000
GO:0006275	regulation of DNA replication	1997
GO:0072521	purine-containing compound metabolic process	1991
GO:0071025	RNA surveillance	1987
GO:0051274	beta-glucan biosynthetic process	1981
GO:0009250	glucan biosynthetic process	1979
GO:0051252	regulation of RNA metabolic process	1973
GO:0006163	purine nucleotide metabolic process	1972
GO:0097359	UDP-glucosylation	1964
GO:0009150	purine ribonucleotide metabolic process	1963
GO:0051347	positive regulation of transferase activity	1956
GO:0000105	L-histidine biosynthetic process	1951
GO:0006547	L-histidine metabolic process	1951
GO:0052803	imidazole-containing compound metabolic process	1951
GO:0016051	carbohydrate biosynthetic process	1949
GO:0031407	oxylipin metabolic process	1946
GO:0031408	oxylipin biosynthetic process	1946
GO:0072659	protein localization to plasma membrane	1940
GO:0006664	glycolipid metabolic process	1932
GO:0031125	rRNA 3'-end processing	1932
GO:0050789	regulation of biological process	1932
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	1931
GO:0006165	obsolete nucleoside diphosphate phosphorylation	1927
GO:0046939	obsolete nucleotide phosphorylation	1927
GO:0006643	membrane lipid metabolic process	1925
GO:0017038	protein import	1925
GO:0046283	anthocyanin-containing compound metabolic process	1924
GO:0010384	cell wall proteoglycan metabolic process	1924
GO:0010404	cell wall hydroxyproline-rich glycoprotein metabolic process	1924
GO:0043401	steroid hormone receptor signaling pathway	1922
GO:0048545	response to steroid hormone	1922
GO:0071383	cellular response to steroid hormone stimulus	1922
GO:0090066	regulation of anatomical structure size	1922
GO:1901607	alpha-amino acid biosynthetic process	1918
GO:0071786	endoplasmic reticulum tubular network organization	1916
GO:0006672	ceramide metabolic process	1916
GO:0016050	vesicle organization	1910
GO:0010597	green leaf volatile biosynthetic process	1909
GO:0019372	lipoxygenase pathway	1909
GO:0071103	DNA conformation change	1900
GO:0035966	response to topologically incorrect protein	1899
GO:0035967	cellular response to topologically incorrect protein	1897
GO:0006906	vesicle fusion	1897
GO:0090174	organelle membrane fusion	1897
GO:0008652	amino acid biosynthetic process	1891
GO:0005975	carbohydrate metabolic process	1888
GO:0000911	cytokinesis by cell plate formation	1886
GO:1900150	regulation of defense response to fungus	1886
GO:0007034	vacuolar transport	1885
GO:0032535	regulation of cellular component size	1884
GO:0043408	regulation of MAPK cascade	1881
GO:0080187	floral organ senescence	1880
GO:0045037	protein import into chloroplast stroma	1879
GO:1901616	organic hydroxy compound catabolic process	1875
GO:0006413	translational initiation	1873
GO:0009894	regulation of catabolic process	1873
GO:0019219	regulation of nucleobase-containing compound metabolic process	1867
GO:0009218	pyrimidine ribonucleotide metabolic process	1865
GO:0009220	pyrimidine ribonucleotide biosynthetic process	1865
GO:0044205	'de novo' UMP biosynthetic process	1865
GO:0007163	establishment or maintenance of cell polarity	1859
GO:0006613	cotranslational protein targeting to membrane	1849
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	1849
GO:0072583	clathrin-dependent endocytosis	1847
GO:0050801	monoatomic ion homeostasis	1846
GO:0006898	receptor-mediated endocytosis	1845
GO:0051050	positive regulation of transport	1838
GO:0045047	protein targeting to ER	1837
GO:0072599	establishment of protein localization to endoplasmic reticulum	1837
GO:0006260	DNA replication	1832
GO:0000459	obsolete exonucleolytic trimming involved in rRNA processing	1831
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1831
GO:0071417	cellular response to organonitrogen compound	1831
GO:0031347	regulation of defense response	1830
GO:0009790	embryo development	1827
GO:0031328	positive regulation of cellular biosynthetic process	1822
GO:0046467	membrane lipid biosynthetic process	1821
GO:0048024	regulation of mRNA splicing, via spliceosome	1815
GO:1901659	glycosyl compound biosynthetic process	1811
GO:0009205	purine ribonucleoside triphosphate metabolic process	1802
GO:0009144	purine nucleoside triphosphate metabolic process	1802
GO:0072505	obsolete divalent inorganic anion homeostasis	1799
GO:0000910	cytokinesis	1798
GO:0010243	response to organonitrogen compound	1796
GO:0006635	fatty acid beta-oxidation	1794
GO:0010015	root morphogenesis	1792
GO:0034614	cellular response to reactive oxygen species	1792
GO:0016197	endosomal transport	1791
GO:0006873	intracellular monoatomic ion homeostasis	1788
GO:1905392	plant organ morphogenesis	1781
GO:0034472	snRNA 3'-end processing	1780
GO:0006400	tRNA modification	1779
GO:0009247	glycolipid biosynthetic process	1771
GO:1903509	liposaccharide metabolic process	1771
GO:0070925	organelle assembly	1766
GO:0006875	obsolete intracellular metal ion homeostasis	1765
GO:0061013	regulation of mRNA catabolic process	1765
GO:0002831	regulation of response to biotic stimulus	1763
GO:0010228	vegetative to reproductive phase transition of meristem	1762
GO:0051013	microtubule severing	1762
GO:0009812	flavonoid metabolic process	1756
GO:0022406	membrane docking	1753
GO:0140056	organelle localization by membrane tethering	1753
GO:1901698	response to nitrogen compound	1751
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	1748
GO:0009162	deoxyribonucleoside monophosphate metabolic process	1748
GO:0006418	tRNA aminoacylation for protein translation	1745
GO:0006743	ubiquinone metabolic process	1745
GO:0006744	ubiquinone biosynthetic process	1745
GO:0032787	monocarboxylic acid metabolic process	1745
GO:0031324	negative regulation of cellular metabolic process	1742
GO:0045292	mRNA cis splicing, via spliceosome	1742
GO:0033157	regulation of intracellular protein transport	1739
GO:0030003	intracellular monoatomic cation homeostasis	1736
GO:0006998	nuclear envelope organization	1733
GO:0048572	short-day photoperiodism	1733
GO:0048575	short-day photoperiodism, flowering	1733
GO:0060966	regulation of gene silencing by regulatory ncRNA	1726
GO:0060968	obsolete regulation of gene silencing	1726
GO:0051222	positive regulation of protein transport	1725
GO:0031118	rRNA pseudouridine synthesis	1725
GO:1905268	negative regulation of chromatin organization	1724
GO:0051051	negative regulation of transport	1722
GO:0031057	obsolete negative regulation of histone modification	1720
GO:0007017	microtubule-based process	1719
GO:0090355	positive regulation of auxin metabolic process	1719
GO:0022402	cell cycle process	1718
GO:0000278	mitotic cell cycle	1717
GO:0006241	CTP biosynthetic process	1716
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	1716
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	1716
GO:0046036	CTP metabolic process	1716
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	1716
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	1716
GO:0034661	obsolete ncRNA catabolic process	1711
GO:0048587	regulation of short-day photoperiodism, flowering	1709
GO:0032388	positive regulation of intracellular transport	1708
GO:0071763	nuclear membrane organization	1708
GO:0006612	protein targeting to membrane	1708
GO:0009737	response to abscisic acid	1706
GO:0042445	hormone metabolic process	1704
GO:0031669	cellular response to nutrient levels	1703
GO:0040007	growth	1702
GO:0015937	coenzyme A biosynthetic process	1696
GO:0006829	zinc ion transport	1685
GO:0046173	polyol biosynthetic process	1680
GO:0045912	negative regulation of carbohydrate metabolic process	1680
GO:0043038	amino acid activation	1679
GO:0043039	tRNA aminoacylation	1679
GO:1902456	regulation of stomatal opening	1679
GO:1990069	stomatal opening	1679
GO:0007041	lysosomal transport	1678
GO:0010506	regulation of autophagy	1675
GO:0051336	regulation of hydrolase activity	1672
GO:0007030	Golgi organization	1667
GO:1990778	protein localization to cell periphery	1662
GO:0009895	negative regulation of catabolic process	1662
GO:0031330	negative regulation of cellular catabolic process	1662
GO:0009225	nucleotide-sugar metabolic process	1659
GO:0070936	protein K48-linked ubiquitination	1659
GO:0048577	negative regulation of short-day photoperiodism, flowering	1657
GO:0046513	ceramide biosynthetic process	1656
GO:0043001	Golgi to plasma membrane protein transport	1655
GO:0043065	positive regulation of apoptotic process	1655
GO:2001235	positive regulation of apoptotic signaling pathway	1655
GO:0005991	trehalose metabolic process	1648
GO:0009648	photoperiodism	1643
GO:0048573	photoperiodism, flowering	1643
GO:0070301	cellular response to hydrogen peroxide	1641
GO:0007052	mitotic spindle organization	1639
GO:1902850	microtubule cytoskeleton organization involved in mitosis	1639
GO:0071577	zinc ion transmembrane transport	1632
GO:0070997	obsolete neuron death	1628
GO:0031401	positive regulation of protein modification process	1627
GO:0009645	response to low light intensity stimulus	1626
GO:0031349	positive regulation of defense response	1624
GO:0044089	positive regulation of cellular component biogenesis	1622
GO:0006928	obsolete movement of cell or subcellular component	1619
GO:0018119	peptidyl-cysteine S-nitrosylation	1616
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	1616
GO:0051402	neuron apoptotic process	1616
GO:1903311	regulation of mRNA metabolic process	1615
GO:0030244	cellulose biosynthetic process	1609
GO:0000045	autophagosome assembly	1609
GO:1905037	autophagosome organization	1609
GO:0009312	oligosaccharide biosynthetic process	1609
GO:0019252	starch biosynthetic process	1607
GO:0006497	protein lipidation	1606
GO:0042158	lipoprotein biosynthetic process	1606
GO:0042157	lipoprotein metabolic process	1606
GO:0010817	regulation of hormone levels	1605
GO:0009163	nucleoside biosynthetic process	1602
GO:0042451	purine nucleoside biosynthetic process	1602
GO:0042455	ribonucleoside biosynthetic process	1602
GO:0046129	purine ribonucleoside biosynthetic process	1602
GO:0042631	cellular response to water deprivation	1601
GO:0071462	cellular response to water stimulus	1601
GO:0060260	regulation of transcription initiation by RNA polymerase II	1600
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	1600
GO:2000144	positive regulation of DNA-templated transcription initiation	1600
GO:0010090	trichome morphogenesis	1600
GO:0006183	GTP biosynthetic process	1599
GO:0006228	UTP biosynthetic process	1599
GO:0046039	GTP metabolic process	1599
GO:0046051	UTP metabolic process	1599
GO:0016925	protein sumoylation	1593
GO:0051172	obsolete negative regulation of nitrogen compound metabolic process	1590
GO:0071236	cellular response to antibiotic	1589
GO:0010091	trichome branching	1583
GO:0051188	obsolete cofactor biosynthetic process	1581
GO:0010048	vernalization response	1578
GO:0015914	phospholipid transport	1577
GO:0005992	trehalose biosynthetic process	1577
GO:0009611	response to wounding	1576
GO:0009649	entrainment of circadian clock	1575
GO:1900055	regulation of leaf senescence	1575
GO:0043153	entrainment of circadian clock by photoperiod	1573
GO:0048523	negative regulation of cellular process	1572
GO:0015713	phosphoglycerate transmembrane transport	1572
GO:0042873	aldonate transmembrane transport	1572
GO:0015936	coenzyme A metabolic process	1572
GO:0140014	mitotic nuclear division	1569
GO:0051171	obsolete regulation of nitrogen compound metabolic process	1568
GO:0015698	inorganic anion transport	1566
GO:0071248	cellular response to metal ion	1564
GO:0043436	oxoacid metabolic process	1564
GO:0006082	organic acid metabolic process	1564
GO:0022412	cellular process involved in reproduction in multicellular organism	1561
GO:1901576	obsolete organic substance biosynthetic process	1559
GO:0048564	photosystem I assembly	1558
GO:0051084	'de novo' post-translational protein folding	1557
GO:0051085	chaperone cofactor-dependent protein refolding	1557
GO:0002221	pattern recognition receptor signaling pathway	1553
GO:0009098	L-leucine biosynthetic process	1553
GO:0009058	biosynthetic process	1553
GO:0045931	positive regulation of mitotic cell cycle	1551
GO:0051567	obsolete histone H3-K9 methylation	1550
GO:0006836	neurotransmitter transport	1548
GO:1903340	positive regulation of cell wall organization or biogenesis	1548
GO:1901070	guanosine-containing compound biosynthetic process	1545
GO:0046838	obsolete phosphorylated carbohydrate dephosphorylation	1541
GO:0042136	obsolete neurotransmitter biosynthetic process	1537
GO:0034219	carbohydrate transmembrane transport	1537
GO:0043461	proton-transporting ATP synthase complex assembly	1536
GO:0008156	negative regulation of DNA replication	1536
GO:2000104	negative regulation of DNA-templated DNA replication	1536
GO:0006448	regulation of translational elongation	1534
GO:0072598	protein localization to chloroplast	1533
GO:0006424	glutamyl-tRNA aminoacylation	1530
GO:0080178	5-carbamoylmethyl uridine residue modification	1530
GO:0046677	response to antibiotic	1527
GO:0034330	cell junction organization	1524
GO:0030836	positive regulation of actin filament depolymerization	1524
GO:1901881	positive regulation of protein depolymerization	1524
GO:0016255	attachment of GPI anchor to protein	1521
GO:0032543	mitochondrial translation	1518
GO:0043473	pigmentation	1514
GO:0031167	rRNA methylation	1513
GO:0048232	male gamete generation	1512
GO:0014070	response to organic cyclic compound	1508
GO:0051570	obsolete regulation of histone H3-K9 methylation	1507
GO:1990748	cellular detoxification	1499
GO:0010216	obsolete negative regulation of gene expression via chromosomal DNA cytosine methylation	1498
GO:0015749	monosaccharide transmembrane transport	1496
GO:0089718	amino acid import across plasma membrane	1496
GO:0051560	mitochondrial calcium ion homeostasis	1490
GO:0010424	obsolete DNA methylation on cytosine within a CG sequence	1484
GO:0035523	protein K29-linked deubiquitination	1483
GO:0035871	protein K11-linked deubiquitination	1483
GO:1990167	protein K27-linked deubiquitination	1483
GO:1990168	protein K33-linked deubiquitination	1483
GO:0000422	autophagy of mitochondrion	1483
GO:0061726	obsolete mitochondrion disassembly	1483
GO:0042550	photosystem I stabilization	1483
GO:0071712	obsolete ER-associated misfolded protein catabolic process	1480
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway	1479
GO:0030520	estrogen receptor signaling pathway	1479
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1479
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	1479
GO:0033146	regulation of intracellular estrogen receptor signaling pathway	1479
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	1479
GO:0009745	sucrose mediated signaling	1479
GO:0071324	cellular response to disaccharide stimulus	1479
GO:0071329	cellular response to sucrose stimulus	1479
GO:0098754	detoxification	1479
GO:0015801	aromatic amino acid transport	1477
GO:0080144	intracellular amino acid homeostasis	1477
GO:0089709	L-histidine transmembrane transport	1477
GO:1903810	L-histidine import across plasma membrane	1477
GO:0033614	chloroplast proton-transporting ATP synthase complex assembly	1476
GO:0055089	fatty acid homeostasis	1476
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	1475
GO:0045840	positive regulation of mitotic nuclear division	1475
GO:0051984	positive regulation of chromosome segregation	1475
GO:0062033	positive regulation of mitotic sister chromatid segregation	1475
GO:0006543	glutamine catabolic process	1473
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	1473
GO:1901970	positive regulation of mitotic sister chromatid separation	1473
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	1473
GO:1905820	positive regulation of chromosome separation	1473
GO:0051640	organelle localization	1472
GO:0034086	maintenance of sister chromatid cohesion	1468
GO:0034090	maintenance of meiotic sister chromatid cohesion	1468
GO:0019222	regulation of metabolic process	1465
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	1458
GO:0043111	replication fork arrest	1458
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	1458
GO:0048478	obsolete replication fork protection	1458
GO:1901184	regulation of ERBB signaling pathway	1458
GO:1901186	positive regulation of ERBB signaling pathway	1458
GO:0033233	regulation of protein sumoylation	1457
GO:0055090	acylglycerol homeostasis	1455
GO:0055091	phospholipid homeostasis	1455
GO:0070328	triglyceride homeostasis	1455
GO:0033674	positive regulation of kinase activity	1455
GO:0046348	amino sugar catabolic process	1454
GO:0006022	aminoglycan metabolic process	1453
GO:0006026	aminoglycan catabolic process	1453
GO:0006030	chitin metabolic process	1453
GO:0006032	chitin catabolic process	1453
GO:1901071	glucosamine-containing compound metabolic process	1453
GO:1901072	glucosamine-containing compound catabolic process	1453
GO:0009717	isoflavonoid biosynthetic process	1448
GO:0046287	isoflavonoid metabolic process	1448
GO:0006891	intra-Golgi vesicle-mediated transport	1447
GO:0090354	regulation of auxin metabolic process	1447
GO:0043085	positive regulation of catalytic activity	1447
GO:0006651	diacylglycerol biosynthetic process	1446
GO:0046339	diacylglycerol metabolic process	1446
GO:0060255	regulation of macromolecule metabolic process	1446
GO:0007276	gamete generation	1445
GO:0090558	plant epidermis development	1445
GO:1905393	plant organ formation	1444
GO:1901679	nucleotide transmembrane transport	1443
GO:0019752	carboxylic acid metabolic process	1438
GO:0080162	endoplasmic reticulum to cytosol auxin transport	1434
GO:0018196	obsolete peptidyl-asparagine modification	1431
GO:0018279	protein N-linked glycosylation via asparagine	1431
GO:0090169	regulation of spindle assembly	1430
GO:1901673	regulation of mitotic spindle assembly	1430
GO:0000423	mitophagy	1430
GO:0001709	cell fate determination	1430
GO:0010458	exit from mitosis	1430
GO:0010483	pollen tube reception	1430
GO:0016237	microautophagy	1430
GO:0017003	protein-heme linkage	1430
GO:0017006	protein-tetrapyrrole linkage	1430
GO:0032241	positive regulation of nucleobase-containing compound transport	1430
GO:0034727	piecemeal microautophagy of the nucleus	1430
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	1430
GO:0045071	negative regulation of viral genome replication	1430
GO:0046824	positive regulation of nucleocytoplasmic transport	1430
GO:0046833	positive regulation of RNA export from nucleus	1430
GO:0048525	negative regulation of viral process	1430
GO:0061912	obsolete selective autophagy	1430
GO:0071486	cellular response to high light intensity	1430
GO:0080086	stamen filament development	1430
GO:1902075	cellular response to salt	1430
GO:1903901	negative regulation of viral life cycle	1430
GO:1903935	response to sodium arsenite	1430
GO:1903936	cellular response to sodium arsenite	1430
GO:1905933	regulation of cell fate determination	1430
GO:0044249	cellular biosynthetic process	1430
GO:0080090	regulation of primary metabolic process	1429
GO:0032007	negative regulation of TOR signaling	1427
GO:0009751	response to salicylic acid	1425
GO:2000142	regulation of DNA-templated transcription initiation	1424
GO:0051186	obsolete cofactor metabolic process	1421
GO:0033235	positive regulation of protein sumoylation	1419
GO:1903182	regulation of SUMO transferase activity	1419
GO:1903755	positive regulation of SUMO transferase activity	1419
GO:0048827	phyllome development	1418
GO:0006366	transcription by RNA polymerase II	1414
GO:0048830	adventitious root development	1413
GO:0046688	response to copper ion	1407
GO:0018923	limonene metabolic process	1407
GO:0046250	limonene biosynthetic process	1407
GO:0050982	detection of mechanical stimulus	1407
GO:0051457	maintenance of protein location in nucleus	1407
GO:0090610	bundle sheath cell fate specification	1407
GO:1902446	regulation of shade avoidance	1407
GO:1902448	positive regulation of shade avoidance	1407
GO:1904262	negative regulation of TORC1 signaling	1407
GO:1904659	glucose transmembrane transport	1407
GO:0050776	regulation of immune response	1394
GO:0002682	regulation of immune system process	1390
GO:0048443	stamen development	1384
GO:0048466	androecium development	1384
GO:0009226	nucleotide-sugar biosynthetic process	1383
GO:0010020	chloroplast fission	1377
GO:0043572	plastid fission	1377
GO:0042364	water-soluble vitamin biosynthetic process	1375
GO:0009806	lignan metabolic process	1373
GO:0009807	lignan biosynthetic process	1373
GO:0001667	ameboidal-type cell migration	1371
GO:0031532	obsolete actin cytoskeleton reorganization	1371
GO:0043901	obsolete negative regulation of multi-organism process	1371
GO:0061450	trophoblast cell migration	1371
GO:1901163	regulation of trophoblast cell migration	1371
GO:1901164	negative regulation of trophoblast cell migration	1371
GO:2000249	obsolete regulation of actin cytoskeleton reorganization	1371
GO:0007266	Rho protein signal transduction	1371
GO:0035023	regulation of Rho protein signal transduction	1371
GO:0048438	floral whorl development	1365
GO:0009733	response to auxin	1352
GO:0072331	signal transduction by p53 class mediator	1347
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	1341
GO:0000266	mitochondrial fission	1340
GO:2000031	regulation of salicylic acid mediated signaling pathway	1337
GO:0045860	positive regulation of protein kinase activity	1335
GO:0016926	protein desumoylation	1330
GO:0045088	regulation of innate immune response	1330
GO:0008216	spermidine metabolic process	1328
GO:0006068	ethanol catabolic process	1327
