cluster_1	cluster_2	Jaccard	Overlap
out.1.3_2	out.2.3_2	0.9993739862846086	0.9998576552980698
out.1.3_3	out.2.3_3	0.9926038037580672	0.9999712313003453
out.1.3_4	out.2.3_4	0.9968246360313942	0.9994893821524045
out.1.3_5	out.2.3_5	0.9993033402999303	0.9997065512434891
out.1.3_6	out.2.3_6	0.9995392342072524	0.9998617256637168
out.1.3_7	out.2.3_7	0.9995085391325715	1.0
out.1.3_8	out.2.3_8	0.9948630136986302	1.0
out.1.3_9	out.2.3_9	0.9953445065176909	0.9988108383589569
out.1.3_10	out.2.3_10	0.9990045248868779	1.0
out.1.3_11	out.2.3_11	0.9998012916045703	0.9999006359300477
out.1.3_12	out.2.3_12	0.997489014438167	1.0
out.1.3_1	out.2.8_1	0.9842950272075858	1.0
out.1.3_2	out.2.8_2	0.9955881934363704	0.9997999142489639
out.1.3_3	out.2.8_3	0.9920900082812187	0.9999424361040755
out.1.3_4	out.2.8_4	0.9959260701554683	0.9994588907259883
out.1.3_5	out.2.8_5	0.9991567678545241	0.9995965375586855
out.1.3_6	out.2.8_6	0.9991706597862146	0.9996312344427031
out.1.3_7	out.2.8_7	0.9975440535396328	0.9989547466797836
out.1.3_8	out.2.8_8	0.9929876060013046	1.0
out.1.3_9	out.2.8_9	0.9935745688197497	0.9976230899830221
out.1.3_10	out.2.8_10	0.9985526910900046	1.0
out.1.3_11	out.2.8_11	0.999205324327009	0.9997018485390579
out.1.3_12	out.2.8_12	0.9972797656413476	1.0
out.1.3_1	out.3.3_1	0.9839178923549378	1.0
out.1.3_2	out.3.3_2	0.9946781262450908	0.9996567800245975
out.1.3_3	out.3.3_3	0.9918896535968243	1.0
out.1.3_4	out.3.3_4	0.9957765463531526	0.9993987493987494
out.1.3_5	out.3.3_5	0.9990468159988268	0.9995598430106738
out.1.3_6	out.3.3_6	0.9990785108735717	0.9996312004425595
out.1.3_7	out.3.3_7	0.996686506719028	0.998340503995083
out.1.3_8	out.3.3_8	0.9922543823889115	0.9999178374825405
out.1.3_9	out.3.3_9	0.9926489226869455	0.9970296189425444
out.1.3_10	out.3.3_10	0.9979198697657592	0.9995470604221397
out.1.3_11	out.3.3_11	0.9989075379878836	0.9995031302792408
out.1.3_12	out.3.3_12	0.9972797656413476	1.0
out.1.3_1	out.3.8_1	0.9836215721135715	1.0
out.1.3_2	out.3.8_2	0.9914882714643589	0.999942579885734
out.1.3_3	out.3.8_3	0.9915755204614901	1.0
out.1.3_4	out.3.8_4	0.9955073679166168	0.9993084994437931
out.1.3_5	out.3.8_5	0.9989369501466275	0.9994865211810012
out.1.3_6	out.3.8_6	0.9989864086615987	0.9995851004978794
out.1.3_7	out.3.8_7	0.9958305230240971	0.9982175783650892
out.1.3_8	out.3.8_8	0.9916836526701998	0.9999177902005919
out.1.3_9	out.3.8_9	0.9918912070276206	0.9966898658971313
out.1.3_10	out.3.8_10	0.9975585495976128	0.9993658845909955
out.1.3_11	out.3.8_11	0.9961251862891207	0.999900269272963
out.1.3_12	out.3.8_12	0.9970705168445282	1.0
out.1.3_1	out.4.3_1	0.983594633909811	1.0
out.1.3_2	out.4.3_2	0.991147419657852	0.9998564249820531
out.1.3_3	out.4.3_3	0.9914041751149442	1.0
out.1.3_4	out.4.3_4	0.9952982750359367	0.9991882628825687
out.1.3_5	out.4.3_5	0.9985706955948105	0.9993398129470017
out.1.3_6	out.4.3_6	0.9988482447249608	0.9995389793001705
out.1.3_7	out.4.3_7	0.9952809952809952	0.9981561155500922
out.1.3_8	out.4.3_8	0.9911944557684468	0.9999177496298733
out.1.3_9	out.4.3_9	0.9913851351351352	0.9966038376634403
out.1.3_10	out.4.3_10	0.9971978667630842	0.9993658845909955
out.1.3_11	out.4.3_11	0.995926477893691	0.9999002493765586
out.1.3_12	out.4.3_12	0.9968612680477087	1.0
out.1.3_1	out.4.8_1	0.9833791282797263	1.0
out.1.3_2	out.4.8_2	0.9908343058836925	0.9998563796173953
out.1.3_3	out.4.8_3	0.9913185024416712	1.0
out.1.3_4	out.4.8_4	0.995238665628556	0.9991281866281866
out.1.3_5	out.4.8_5	0.9950863554691797	0.9997789485318498
out.1.3_6	out.4.8_6	0.9987100340919561	0.999538915529325
out.1.3_7	out.4.8_7	0.9947932618683002	0.9981561155500922
out.1.3_8	out.4.8_8	0.9908683245006115	0.999917722560474
out.1.3_9	out.4.8_9	0.9907954737375443	0.9964331210191083
out.1.3_10	out.4.8_10	0.9970176231360145	0.9993658845909955
out.1.3_11	out.4.8_11	0.9957277694982613	0.9999002294722139
out.1.3_12	out.4.8_12	0.9968612680477087	1.0
out.1.8_1	out.2.3_1	0.9847665186381376	0.9998906894761294
out.1.8_2	out.2.3_2	0.999715440213989	0.9998861566484517
out.1.8_3	out.2.3_3	0.992235670244348	1.0
out.1.8_4	out.2.3_4	0.997362979832789	0.9996996365602379
out.1.8_5	out.2.3_5	0.999450005499945	0.9998532756217445
out.1.8_6	out.2.3_6	0.9999078383484632	0.9999539170506913
out.1.8_7	out.2.3_7	0.9996928369578573	1.0
out.1.8_8	out.2.3_8	0.9982817869415808	1.0
out.1.8_9	out.2.3_9	0.9972029157484319	0.9993204790622611
out.1.8_10	out.2.3_10	0.9990045248868779	1.0
out.1.8_11	out.2.3_11	1.0	1.0
out.1.8_12	out.2.3_12	0.9993710691823899	1.0
out.1.8_1	out.2.8_1	0.9835266883798552	1.0
out.1.8_2	out.2.8_2	0.99536167548802	0.9998284979276832
out.1.8_3	out.2.8_3	0.9917220906002912	0.9999712180520378
out.1.8_4	out.2.8_4	0.996583757866347	0.9997294453629941
out.1.8_5	out.2.8_5	0.9993034169233025	0.9997432511737089
out.1.8_6	out.2.8_6	0.9995392129757626	0.9999078086106757
out.1.8_7	out.2.8_7	0.9977282495241604	0.999139203148057
out.1.8_8	out.2.8_8	0.9963999345442645	1.0
out.1.8_9	out.2.8_9	0.9954283779207586	0.9981324278438031
out.1.8_10	out.2.8_10	0.9985526910900046	1.0
out.1.8_11	out.2.8_11	0.9994039340353665	0.9998012323593719
out.1.8_12	out.2.8_12	0.9991614255765199	1.0
out.1.8_1	out.3.3_1	0.9831498479179565	1.0
out.1.8_2	out.3.3_2	0.9944518735596211	0.9996853816892143
out.1.8_3	out.3.3_3	0.9914649463347797	1.0
out.1.8_4	out.3.3_4	0.9964341364017739	0.9996693121693122
out.1.8_5	out.3.3_5	0.9991201701004473	0.9996698822580053
out.1.8_6	out.3.3_6	0.9994470555709152	0.9999078001106398
out.1.8_7	out.3.3_7	0.996870589679082	0.9985248924400738
out.1.8_8	out.3.3_8	0.9956639122964902	0.9999178374825405
out.1.8_9	out.3.3_9	0.9945003807428716	0.9975388271238225
out.1.8_10	out.3.3_10	0.9979198697657592	0.9995470604221397
out.1.8_11	out.3.3_11	0.9989075379878836	0.9995031302792408
out.1.8_12	out.3.3_12	0.9991614255765199	1.0
out.1.8_1	out.3.8_1	0.9828537589836075	1.0
out.1.8_2	out.3.8_2	0.9912061016563265	0.999942579885734
out.1.8_3	out.3.8_3	0.9911509477049555	1.0
out.1.8_4	out.3.8_4	0.9961647940074906	0.999579086617961
out.1.8_5	out.3.8_5	0.9990835777126099	0.9995965671532311
out.1.8_6	out.3.8_6	0.9993549278901535	0.9998617001659598
out.1.8_7	out.3.8_7	0.99601447053774	0.9982179069624532
out.1.8_8	out.3.8_8	0.9950912214677248	0.9999177902005919
out.1.8_9	out.3.8_9	0.9937410132792015	0.9971991172975726
out.1.8_10	out.3.8_10	0.9975585495976128	0.9993658845909955
out.1.8_11	out.3.8_11	0.9961251862891207	0.999900269272963
out.1.8_12	out.3.8_12	0.9989517819706499	1.0
out.1.8_1	out.4.3_1	0.9828268418077575	1.0
out.1.8_2	out.4.3_2	0.9908653709342363	0.9998564249820531
out.1.8_3	out.4.3_3	0.9909796757250514	1.0
out.1.8_4	out.4.3_4	0.9959555409089548	0.9994588419217124
out.1.8_5	out.4.3_5	0.9987172909184197	0.9993765586034913
out.1.8_6	out.4.3_6	0.999216734242536	0.9998155917200683
out.1.8_7	out.4.3_7	0.9954648526077098	0.9981564554783998
out.1.8_8	out.4.3_8	0.9946003436144972	0.9999177496298733
out.1.8_9	out.4.3_9	0.993234100135318	0.9971132620139243
out.1.8_10	out.4.3_10	0.9971978667630842	0.9993658845909955
out.1.8_11	out.4.3_11	0.995926477893691	0.9999002493765586
out.1.8_12	out.4.3_12	0.9987421383647799	1.0
out.1.8_1	out.4.8_1	0.9826115044009582	1.0
out.1.8_2	out.4.8_2	0.9905523462622009	0.9998563796173953
out.1.8_3	out.4.8_3	0.9908940397350994	1.0
out.1.8_4	out.4.8_4	0.9958958689074623	0.9993987493987494
out.1.8_5	out.4.8_5	0.9951598709298914	0.9998894742659249
out.1.8_6	out.4.8_6	0.9990785108735717	0.99981556621173
out.1.8_7	out.4.8_7	0.9949770290964778	0.9981564554783998
out.1.8_8	out.4.8_8	0.9942730917123456	0.999917722560474
out.1.8_9	out.4.8_9	0.9926433282597666	0.9969426751592356
out.1.8_10	out.4.8_10	0.9970176231360145	0.9993658845909955
out.1.8_11	out.4.8_11	0.9957277694982613	0.9999002294722139
out.1.8_12	out.4.8_12	0.9987421383647799	1.0
out.2.3_1	out.2.8_1	0.9985243079277457	1.0
out.2.3_2	out.2.8_2	0.9954185874452223	0.9998856652851222
out.2.3_3	out.2.8_3	0.9994821783032709	0.9999712180520378
out.2.3_4	out.2.8_4	0.9988587903177368	0.9998496918683301
out.2.3_5	out.2.8_5	0.9998532917660004	0.9999633189054361
out.2.3_6	out.2.8_6	0.9996313533938528	0.9999539043053379
out.2.3_7	out.2.8_7	0.9979125736738703	0.999385145105755
out.2.3_8	out.2.8_8	0.9981149086140481	1.0
out.2.3_9	out.2.8_9	0.9982183761771443	0.9994054191794784
out.2.3_10	out.2.8_10	0.9995477159656264	1.0
out.2.3_11	out.2.8_11	0.9994039340353665	0.9998012323593719
out.2.3_12	out.2.8_12	0.999790224459828	1.0
out.2.3_13	out.2.8_13	0.9896640826873385	1.0
out.2.3_14	out.2.8_14	0.977859778597786	1.0
out.2.3_15	out.2.8_15	0.9531914893617022	1.0
out.2.3_16	out.2.8_19	0.8857142857142857	1.0
out.2.3_17	out.2.8_21	0.9090909090909091	1.0
out.2.3_18	out.2.8_26	1.0	1.0
out.2.3_19	out.2.8_28	1.0	1.0
out.2.3_1	out.3.3_1	0.9981417210941983	1.0
out.2.3_2	out.3.3_2	0.9944520314100376	0.9997139833538312
out.2.3_3	out.3.3_3	0.999223245109321	1.0
out.2.3_4	out.3.3_4	0.9987087087087088	0.9997895622895623
out.2.3_5	out.3.3_5	0.999669930685444	0.9998532756217445
out.2.3_6	out.3.3_6	0.999539191742316	0.9999539000553199
out.2.3_7	out.3.3_7	0.99705485335624	0.9987707437000615
out.2.3_8	out.3.3_8	0.9973774791017866	0.9999178374825405
out.2.3_9	out.3.3_9	0.9972867559776157	0.999065658710609
out.2.3_10	out.3.3_10	0.9989147146603962	0.9995475113122172
out.2.3_11	out.3.3_11	0.9989075379878836	0.9995031302792408
out.2.3_12	out.3.3_12	0.999790224459828	1.0
out.2.3_13	out.3.3_13	0.9896640826873385	1.0
out.2.3_14	out.3.3_14	0.977859778597786	1.0
out.2.3_15	out.3.3_15	0.9451476793248945	1.0
out.2.3_16	out.3.3_19	0.7948717948717948	1.0
out.2.3_17	out.3.3_21	0.9090909090909091	1.0
out.2.3_18	out.3.3_28	1.0	1.0
out.2.3_19	out.3.3_31	1.0	1.0
out.2.3_1	out.3.8_1	0.997841117153554	1.0
out.2.3_2	out.3.8_2	0.99114968696642	0.999942579885734
out.2.3_3	out.3.8_3	0.9989067894131185	1.0
out.2.3_4	out.3.8_4	0.9984385791069874	0.9996993475842578
out.2.3_5	out.3.8_5	0.9996332832153728	0.9998899567163084
out.2.3_6	out.3.8_6	0.9994470555709152	0.9999078001106398
out.2.3_7	out.3.8_7	0.9961986511342734	0.9981570217471434
out.2.3_8	out.3.8_8	0.9968038026553024	0.9999177902005919
out.2.3_9	out.3.8_9	0.9965248347177488	0.9986409581245222
out.2.3_10	out.3.8_10	0.9985532145763631	0.9993665158371041
out.2.3_11	out.3.8_11	0.9961251862891207	0.999900269272963
out.2.3_12	out.3.8_12	0.9995804489196559	1.0
out.2.3_13	out.3.8_13	0.9896640826873385	1.0
out.2.3_14	out.3.8_14	0.977859778597786	1.0
out.2.3_15	out.3.8_15	0.9451476793248945	1.0
out.2.3_16	out.3.8_19	0.7045454545454546	1.0
out.2.3_17	out.3.8_24	0.8695652173913043	1.0
out.2.3_18	out.3.8_33	1.0	1.0
out.2.3_19	out.3.8_36	1.0	1.0
out.2.3_1	out.4.3_1	0.9978137895225863	1.0
out.2.3_2	out.4.3_2	0.990808980451299	0.9998564249820531
out.2.3_3	out.4.3_3	0.9987341772151899	1.0
out.2.3_4	out.4.3_4	0.9982286005944696	0.999579099272443
out.2.3_5	out.4.3_5	0.9992667277726857	0.999743232338053
out.2.3_6	out.4.3_6	0.9993088513108787	0.9998616937900512
out.2.3_7	out.4.3_7	0.9956489765902684	0.9980955891387149
out.2.3_8	out.4.3_8	0.9963120799868874	0.9999177496298733
out.2.3_9	out.4.3_9	0.9960166115772523	0.9982162575384353
out.2.3_10	out.4.3_10	0.9981921721052156	0.9993665158371041
out.2.3_11	out.4.3_11	0.995926477893691	0.9999002493765586
out.2.3_12	out.4.3_12	0.9993706733794839	1.0
out.2.3_13	out.4.3_13	0.9896640826873385	1.0
out.2.3_14	out.4.3_14	0.977859778597786	1.0
out.2.3_15	out.4.3_15	0.9451476793248945	1.0
out.2.3_16	out.4.3_19	0.7045454545454546	1.0
out.2.3_17	out.4.3_24	0.8333333333333334	1.0
out.2.3_18	out.4.3_34	1.0	1.0
out.2.3_19	out.4.3_37	1.0	1.0
out.2.3_1	out.4.8_1	0.9975951684748449	1.0
out.2.3_2	out.4.8_2	0.9904959735936033	0.9998563796173953
out.2.3_3	out.4.8_3	0.9986478711162255	1.0
out.2.3_4	out.4.8_4	0.9981686631240806	0.9995189995189995
out.2.3_5	out.4.8_5	0.9954885563380281	0.9999263161772832
out.2.3_6	out.4.8_6	0.9991706215730544	0.9998616746587975
out.2.3_7	out.4.8_7	0.9951610927355139	0.9980955891387149
out.2.3_8	out.4.8_8	0.9959842648746107	0.999917722560474
out.2.3_9	out.4.8_9	0.9954241166002881	0.9977915569523486
out.2.3_10	out.4.8_10	0.998011748757343	0.9993665158371041
out.2.3_11	out.4.8_11	0.9957277694982613	0.9999002294722139
out.2.3_12	out.4.8_12	0.9993706733794839	1.0
out.2.3_13	out.4.8_13	0.9948051948051948	1.0
out.2.3_14	out.4.8_14	0.977859778597786	1.0
out.2.3_15	out.4.8_15	0.9451476793248945	1.0
out.2.3_16	out.4.8_20	0.7045454545454546	1.0
out.2.3_17	out.4.8_24	0.7692307692307693	1.0
out.2.3_18	out.4.8_35	1.0	1.0
out.2.3_19	out.4.8_38	1.0	1.0
out.2.8_1	out.3.3_1	0.9996168477517173	1.0
out.2.8_2	out.3.3_2	0.9987998285469353	0.9997139833538312
out.2.8_3	out.3.3_3	0.9996833985724154	1.0
out.2.8_4	out.3.3_4	0.9998497009048005	0.9999398749398749
out.2.8_5	out.3.3_5	0.9998166214332869	0.9999266405017789
out.2.8_6	out.3.3_6	0.9999078086106757	1.0
out.2.8_7	out.3.3_7	0.9991397320879931	0.999754058042302
out.2.8_8	out.3.3_8	0.9992610230725019	0.9999178374825405
out.2.8_9	out.3.3_9	0.9990667684737422	0.999660441426146
out.2.8_10	out.3.3_10	0.9990053350212497	0.9996380745566413
out.2.8_11	out.3.3_11	0.9995032290114257	0.9998012323593719
out.2.8_12	out.3.3_12	1.0	1.0
out.2.8_13	out.3.3_13	1.0	1.0
out.2.8_14	out.3.3_14	1.0	1.0
out.2.8_15	out.3.3_15	0.9915611814345991	1.0
out.2.8_16	out.3.3_17	0.972972972972973	1.0
out.2.8_17	out.3.3_16	0.875	1.0
out.2.8_18	out.3.3_18	0.9743589743589743	1.0
out.2.8_19	out.3.3_19	0.8974358974358975	1.0
out.2.8_20	out.3.3_20	0.9285714285714286	1.0
out.2.8_21	out.3.3_21	1.0	1.0
out.2.8_22	out.3.3_24	1.0	1.0
out.2.8_23	out.3.3_22	0.8095238095238095	1.0
out.2.8_24	out.3.3_25	1.0	1.0
out.2.8_25	out.3.3_26	1.0	1.0
out.2.8_26	out.3.3_28	1.0	1.0
out.2.8_27	out.3.3_29	1.0	1.0
out.2.8_28	out.3.3_31	1.0	1.0
out.2.8_1	out.3.8_1	0.9993157995566381	1.0
out.2.8_2	out.3.8_2	0.9954840369280018	0.999942579885734
out.2.8_3	out.3.8_3	0.9993667971448308	1.0
out.2.8_4	out.3.8_4	0.9995792004809138	0.999849673792129
out.2.8_5	out.3.8_5	0.9997799618600557	0.9999266431924883
out.2.8_6	out.3.8_6	0.999815625720212	0.9999539000553199
out.2.8_7	out.3.8_7	0.998280731916984	0.999631087063453
out.2.8_8	out.3.8_8	0.9986862632400033	0.9999177902005919
out.2.8_9	out.3.8_9	0.9983037910270546	0.9992359932088285
out.2.8_10	out.3.8_10	0.9986438839164633	0.999457111834962
out.2.8_11	out.3.8_11	0.9963231640663818	0.999900269272963
out.2.8_12	out.3.8_12	0.9997901804448175	1.0
out.2.8_13	out.3.8_13	1.0	1.0
out.2.8_14	out.3.8_14	1.0	1.0
out.2.8_15	out.3.8_15	0.9915611814345991	1.0
out.2.8_16	out.3.8_18	0.935064935064935	1.0
out.2.8_17	out.3.8_17	0.8641975308641975	1.0
out.2.8_18	out.3.8_20	0.9743589743589743	1.0
out.2.8_19	out.3.8_19	0.7954545454545454	1.0
out.2.8_20	out.3.8_22	0.8666666666666667	1.0
out.2.8_21	out.3.8_24	0.9565217391304348	1.0
out.2.8_22	out.3.8_25	0.8181818181818182	1.0
out.2.8_23	out.3.8_23	0.7083333333333334	1.0
out.2.8_24	out.3.8_29	1.0	1.0
out.2.8_25	out.3.8_30	1.0	1.0
out.2.8_26	out.3.8_33	1.0	1.0
out.2.8_27	out.3.8_34	1.0	1.0
out.2.8_28	out.3.8_36	1.0	1.0
out.2.8_1	out.4.3_1	0.9992884315389037	1.0
out.2.8_2	out.4.3_2	0.9951414689911403	0.9998564249820531
out.2.8_3	out.4.3_3	0.9991941054570573	1.0
out.2.8_4	out.4.3_4	0.9993688766003486	0.9997294209608563
out.2.8_5	out.4.3_5	0.9994133607098336	0.9997799295774648
out.2.8_6	out.4.3_6	0.9996773598820059	0.9999077958600341
out.2.8_7	out.4.3_7	0.9977292254817725	0.9995696015740285
out.2.8_8	out.4.3_8	0.9981936119550046	0.9999177496298733
out.2.8_9	out.4.3_9	0.9977951153324288	0.9989811512990321
out.2.8_10	out.4.3_10	0.9982828739267962	0.9991858887381275
out.2.8_11	out.4.3_11	0.9961244161780781	0.9999002493765586
out.2.8_12	out.4.3_12	0.9995803608896349	1.0
out.2.8_13	out.4.3_13	1.0	1.0
out.2.8_14	out.4.3_14	1.0	1.0
out.2.8_15	out.4.3_15	0.9915611814345991	1.0
out.2.8_16	out.4.3_18	0.9113924050632911	1.0
out.2.8_17	out.4.3_17	0.8536585365853658	1.0
out.2.8_18	out.4.3_20	0.9743589743589743	1.0
out.2.8_19	out.4.3_19	0.7954545454545454	1.0
out.2.8_20	out.4.3_22	0.8387096774193549	1.0
out.2.8_21	out.4.3_24	0.9166666666666666	1.0
out.2.8_22	out.4.3_25	0.782608695652174	1.0
out.2.8_23	out.4.3_23	0.7083333333333334	1.0
out.2.8_24	out.4.3_29	1.0	1.0
out.2.8_25	out.4.3_30	1.0	1.0
out.2.8_26	out.4.3_34	1.0	1.0
out.2.8_27	out.4.3_35	1.0	1.0
out.2.8_28	out.4.3_37	1.0	1.0
out.2.8_1	out.4.8_1	0.9989600722476123	0.9999452129845227
out.2.8_2	out.4.8_2	0.994827093455273	0.9998563796173953
out.2.8_3	out.4.8_3	0.9991077596131707	1.0
out.2.8_4	out.4.8_4	0.9993088111551869	0.9996693121693122
out.2.8_5	out.4.8_5	0.9954887218045113	0.9999631580886417
out.2.8_6	out.4.8_6	0.9995390855457227	0.999907783105865
out.2.8_7	out.4.8_7	0.9972396025027604	0.9995696015740285
out.2.8_8	out.4.8_8	0.9978651777650054	0.999917722560474
out.2.8_9	out.4.8_9	0.9972019671019162	0.9988110403397028
out.2.8_10	out.4.8_10	0.9981024667931688	0.9991858887381275
out.2.8_11	out.4.8_11	0.9959256682897745	0.9999002294722139
out.2.8_12	out.4.8_12	0.9995803608896349	1.0
out.2.8_13	out.4.8_13	0.9948320413436692	1.0
out.2.8_14	out.4.8_14	1.0	1.0
out.2.8_15	out.4.8_15	0.9915611814345991	1.0
out.2.8_16	out.4.8_19	0.9113924050632911	1.0
out.2.8_17	out.4.8_18	0.8536585365853658	1.0
out.2.8_18	out.4.8_21	0.8837209302325582	1.0
out.2.8_19	out.4.8_20	0.7954545454545454	1.0
out.2.8_20	out.4.8_23	0.7428571428571429	1.0
out.2.8_21	out.4.8_24	0.8461538461538461	1.0
out.2.8_22	out.4.8_26	0.782608695652174	1.0
out.2.8_24	out.4.8_30	1.0	1.0
out.2.8_25	out.4.8_32	1.0	1.0
out.2.8_26	out.4.8_35	1.0	1.0
out.2.8_27	out.4.8_36	1.0	1.0
out.2.8_28	out.4.8_38	1.0	1.0
out.3.3_1	out.3.8_1	0.9996988364134155	1.0
out.3.3_2	out.3.8_2	0.9961103961103961	0.999942579885734
out.3.3_3	out.3.8_3	0.9996832983042063	1.0
out.3.3_4	out.3.8_4	0.999729461628641	0.9999098042752773
out.3.3_5	out.3.8_5	0.9998899728599722	1.0
out.3.3_6	out.3.8_6	0.9999078043608537	0.9999539000553199
out.3.3_7	out.3.8_7	0.999140154772141	0.9998770743700062
out.3.3_8	out.3.8_8	0.9994248623777833	1.0
out.3.3_9	out.3.8_9	0.9992364469330618	0.9996604990663724
out.3.3_10	out.3.8_10	0.9996381400398046	0.9998190372783207
out.3.3_11	out.3.8_11	0.9962241653418124	0.999900269272963
out.3.3_12	out.3.8_12	0.9997901804448175	1.0
out.3.3_13	out.3.8_13	1.0	1.0
out.3.3_14	out.3.8_14	1.0	1.0
out.3.3_15	out.3.8_15	1.0	1.0
out.3.3_16	out.3.8_17	0.9876543209876543	1.0
out.3.3_17	out.3.8_18	0.961038961038961	1.0
out.3.3_18	out.3.8_20	1.0	1.0
out.3.3_19	out.3.8_19	0.8863636363636364	1.0
out.3.3_20	out.3.8_22	0.9333333333333333	1.0
out.3.3_21	out.3.8_24	0.9565217391304348	1.0
out.3.3_22	out.3.8_23	0.875	1.0
out.3.3_23	out.3.8_26	1.0	1.0
out.3.3_24	out.3.8_25	0.8181818181818182	1.0
out.3.3_25	out.3.8_29	1.0	1.0
out.3.3_26	out.3.8_30	1.0	1.0
out.3.3_27	out.3.8_31	1.0	1.0
out.3.3_28	out.3.8_33	1.0	1.0
out.3.3_29	out.3.8_34	1.0	1.0
out.3.3_30	out.3.8_32	0.75	1.0
out.3.3_31	out.3.8_36	1.0	1.0
out.3.3_1	out.4.3_1	0.9996714579055441	1.0
out.3.3_2	out.4.3_2	0.9957675589110043	0.9998564249820531
out.3.3_3	out.4.3_3	0.9995105519246826	1.0
out.3.3_4	out.4.3_4	0.9995191007183433	0.9997895496362215
out.3.3_5	out.4.3_5	0.9995233206218832	0.999853281003558
out.3.3_6	out.4.3_6	0.9997695215266894	0.9999077958600341
out.3.3_7	out.4.3_7	0.9985880908532843	0.9998156115550092
out.3.3_8	out.4.3_8	0.9989318872730261	1.0
out.3.3_9	out.4.3_9	0.9987275195113675	0.99957547970793
out.3.3_10	out.4.3_10	0.9992765418701393	0.9998190372783207
out.3.3_11	out.4.3_11	0.9960254372019078	0.9999002493765586
out.3.3_12	out.4.3_12	0.9995803608896349	1.0
out.3.3_13	out.4.3_13	1.0	1.0
out.3.3_14	out.4.3_14	1.0	1.0
out.3.3_15	out.4.3_15	1.0	1.0
out.3.3_16	out.4.3_17	0.975609756097561	1.0
out.3.3_17	out.4.3_18	0.9367088607594937	1.0
out.3.3_18	out.4.3_20	1.0	1.0
out.3.3_19	out.4.3_19	0.8863636363636364	1.0
out.3.3_20	out.4.3_22	0.9032258064516129	1.0
out.3.3_21	out.4.3_24	0.9166666666666666	1.0
out.3.3_22	out.4.3_23	0.875	1.0
out.3.3_23	out.4.3_26	1.0	1.0
out.3.3_24	out.4.3_25	0.782608695652174	1.0
out.3.3_25	out.4.3_29	1.0	1.0
out.3.3_26	out.4.3_30	1.0	1.0
out.3.3_27	out.4.3_31	1.0	1.0
out.3.3_28	out.4.3_34	1.0	1.0
out.3.3_29	out.4.3_35	1.0	1.0
out.3.3_30	out.4.3_32	0.75	1.0
out.3.3_31	out.4.3_37	1.0	1.0
out.3.3_1	out.4.8_1	0.9993429517890875	0.9999452129845227
out.3.3_2	out.4.8_2	0.9954529855868223	0.9998563796173953
out.3.3_3	out.4.8_3	0.9994241787349207	1.0
out.3.3_4	out.4.8_4	0.9994590208276981	0.9997294372294372
out.3.3_5	out.4.8_5	0.9954520447460113	0.9999263161772832
out.3.3_6	out.4.8_6	0.9996312344427031	0.999907783105865
out.3.3_7	out.4.8_7	0.998097926125905	0.9998156115550092
out.3.3_8	out.4.8_8	0.9986032372031879	1.0
out.3.3_9	out.4.8_9	0.9981340118744699	0.9994055201698514
out.3.3_10	out.4.8_10	0.9990958408679927	0.9998190372783207
out.3.3_11	out.4.8_11	0.9958267090620032	0.9999002294722139
out.3.3_12	out.4.8_12	0.9995803608896349	1.0
out.3.3_13	out.4.8_13	0.9948320413436692	1.0
out.3.3_14	out.4.8_14	1.0	1.0
out.3.3_15	out.4.8_15	1.0	1.0
out.3.3_16	out.4.8_18	0.975609756097561	1.0
out.3.3_17	out.4.8_19	0.9367088607594937	1.0
out.3.3_18	out.4.8_21	0.9069767441860465	1.0
out.3.3_19	out.4.8_20	0.8863636363636364	1.0
out.3.3_20	out.4.8_23	0.8	1.0
out.3.3_21	out.4.8_24	0.8461538461538461	1.0
out.3.3_22	out.4.8_25	0.84	1.0
out.3.3_23	out.4.8_27	0.9047619047619048	1.0
out.3.3_24	out.4.8_26	0.782608695652174	1.0
out.3.3_25	out.4.8_30	1.0	1.0
out.3.3_26	out.4.8_32	1.0	1.0
out.3.3_27	out.4.8_31	0.8	1.0
out.3.3_28	out.4.8_35	1.0	1.0
out.3.3_29	out.4.8_36	1.0	1.0
out.3.3_31	out.4.8_38	1.0	1.0
out.3.8_1	out.4.3_1	0.9999726132442351	1.0
out.3.8_2	out.4.3_2	0.999655508985474	0.9999138549892319
out.3.8_3	out.4.3_3	0.9998271988940729	1.0
out.3.8_4	out.4.3_4	0.9997895686156621	0.9999098042752773
out.3.8_5	out.4.3_5	0.9996333235552948	0.9998532971466295
out.3.8_6	out.4.3_6	0.9998617065412806	0.9999538979300171
out.3.8_7	out.4.3_7	0.9994474459724951	0.999938574938575
out.3.8_8	out.4.3_8	0.9995067412035514	1.0
out.3.8_9	out.4.3_9	0.9994907918187219	0.999915095941586
out.3.8_10	out.4.3_10	0.9996382054992764	1.0
out.3.8_11	out.4.3_11	0.999800538545926	1.0
out.3.8_12	out.4.3_12	0.9997901364113326	1.0
out.3.8_13	out.4.3_13	1.0	1.0
out.3.8_14	out.4.3_14	1.0	1.0
out.3.8_15	out.4.3_15	1.0	1.0
out.3.8_16	out.4.3_16	0.991304347826087	1.0
out.3.8_17	out.4.3_17	0.9878048780487805	1.0
out.3.8_18	out.4.3_18	0.9746835443037974	1.0
out.3.8_19	out.4.3_19	1.0	1.0
out.3.8_20	out.4.3_20	1.0	1.0
out.3.8_21	out.4.3_21	0.972972972972973	1.0
