Gene Category Clique
OG1926227 intersection 23
OG19281 intersection 23
OG193958 intersection 23
OG1939612 intersection 23
OG1940695 intersection 23
OG1942391 intersection 23
OG1943139 intersection 23
OG1943688 intersection 23
OG1952605 intersection 23
OG1956054 intersection 23
OG195706 intersection 23
OG1957180 intersection 23
OG1962930 intersection 23
OG196332 intersection 23
OG1963828 intersection 23
OG1964111 intersection 23
OG1968884 intersection 23
OG1970651 intersection 23
OG1972022 intersection 23
OG1972968 intersection 23
OG1983491 intersection 23
OG198356 intersection 23
OG1993353 intersection 23
OG1997515 intersection 23
OG2004892 intersection 23
OG2005508 intersection 23
OG201097 intersection 23
OG2015128 intersection 23
OG2018797 intersection 23
OG2029728 intersection 23
OG2031134 intersection 23
OG2051452 intersection 23
OG2053765 intersection 23
OG2055383 intersection 23
OG2056373 intersection 23
OG2063333 disjoint 23
OG2069073 intersection 23
OG2075628 intersection 23
OG2080174 intersection 23
OG2083965 intersection 23
OG2084356 intersection 23
OG2084849 intersection 23
OG2094804 intersection 23
OG2098723 intersection 23
OG2101765 intersection 23
OG2113753 intersection 23
OG2117251 disjoint 23
OG2117895 intersection 23
OG2122762 intersection 23
OG2127939 intersection 23
OG2135368 intersection 23
OG2136143 intersection 23
OG2141512 intersection 23
OG2147638 intersection 23
OG2147980 intersection 23
OG2150547 intersection 23
OG2151865 intersection 23
OG2162123 intersection 23
OG2172694 intersection 23
OG2174520 intersection 23
OG2178618 intersection 23
OG2180763 intersection 23
OG2185704 intersection 23
OG2186492 intersection 23
OG2187732 intersection 23
OG219084 intersection 23
OG2194823 intersection 23
OG2197778 intersection 23
OG2212928 intersection 23
OG2221934 intersection 23
OG2225828 intersection 23
OG2240353 intersection 23
OG224207 intersection 23
OG2259918 intersection 23
OG2262379 intersection 23
OG2262609 intersection 23
OG2266859 intersection 23
OG2268647 intersection 23
OG227268 intersection 23
OG2274258 intersection 23
OG2274386 intersection 23
OG2277035 intersection 23
OG228418 intersection 23
OG2295540 intersection 23
OG2298096 intersection 23
OG2306660 intersection 23
OG231208 intersection 23
OG2320242 intersection 23
OG2342740 intersection 23
OG2345178 intersection 23
OG2354660 intersection 23
OG2356249 intersection 23
OG2358774 intersection 23
OG2364847 intersection 23
OG2365219 intersection 23
OG2382565 intersection 23
OG2387240 intersection 23
OG2390 intersection 23
OG2406454 intersection 23
OG2411744 intersection 23
OG2418045 intersection 23
OG2418111 intersection 23
OG2424845 intersection 23
OG2427901 intersection 23
OG2432097 intersection 23
OG2444313 intersection 23
OG2453740 intersection 23
OG2454646 intersection 23
OG24620 intersection 23
OG2463631 intersection 23
OG2467685 intersection 23
OG2467918 intersection 23
OG2473357 intersection 23
OG2475306 intersection 23
OG2476906 intersection 23
OG2484581 disjoint 23
OG2491130 intersection 23
OG250101 intersection 23
OG2503707 intersection 23
OG2504900 intersection 23
OG2517026 intersection 23
OG2517086 intersection 23
OG2519931 intersection 23
OG2531594 intersection 23
OG253295 intersection 23
OG2542437 intersection 23
OG2551440 intersection 23
OG2552855 intersection 23
OG2555494 intersection 23
OG255615 intersection 23
OG2560419 intersection 23
OG2593183 intersection 23
OG2595840 intersection 23
OG2602876 intersection 23
OG2602885 intersection 23
OG2613100 intersection 23
OG2613444 intersection 23
OG2614614 intersection 23
OG2614951 intersection 23
OG2620280 intersection 23
OG2630859 intersection 23
OG2636919 intersection 23
OG2651924 intersection 23
OG2654762 intersection 23
OG2661549 intersection 23
OG2664531 intersection 23
OG2675181 intersection 23
OG2681908 intersection 23
OG2688639 intersection 23
OG2701039 intersection 23
OG2703078 intersection 23
OG2704826 intersection 23
OG2716163 intersection 23
OG271824 intersection 23
OG2722532 intersection 23
OG2722704 intersection 23
OG2733343 intersection 23
OG2741205 intersection 23
OG2759015 intersection 23
OG2764246 intersection 23
OG2772464 intersection 23
OG277764 intersection 23
OG2778992 intersection 23
OG2785173 intersection 23
OG2794754 intersection 23
OG2795804 intersection 23
OG2801645 intersection 23
OG2805198 intersection 23
OG2806790 intersection 23
OG2813572 intersection 23
OG2813857 intersection 23
OG2817422 intersection 23
OG2825840 intersection 23
OG2831 intersection 23
OG2851874 disjoint 23
OG2854582 intersection 23
OG285753 intersection 23
OG2861896 intersection 23
OG2866256 intersection 23
OG2867387 intersection 23
OG2868693 intersection 23
OG2870331 intersection 23
OG2871516 intersection 23
OG2872365 intersection 23
OG2884996 intersection 23
OG2885478 intersection 23
OG2889285 intersection 23
OG2896676 intersection 23
OG2899957 intersection 23
OG2900944 intersection 23
OG2903945 intersection 23
OG2904782 intersection 23
OG2909764 intersection 23
OG2911843 intersection 23
OG2913461 intersection 23
OG2915317 intersection 23
OG2916141 intersection 23
OG2927132 intersection 23
OG2927859 intersection 23
OG2932876 intersection 23
OG2934569 intersection 23
OG2939436 intersection 23
OG2941364 intersection 23
OG2944850 intersection 23
OG2951039 intersection 23
OG2957317 intersection 23
OG2961989 intersection 23
OG2963373 intersection 23
OG2965060 intersection 23
OG2967343 intersection 23
OG2970658 intersection 23
OG2982699 intersection 23
OG2987526 intersection 23
OG2989247 intersection 23
OG299058 intersection 23
OG2991183 intersection 23
OG2993951 intersection 23
OG2996334 disjoint 23
OG2996800 intersection 23
OG300365 intersection 23
OG3008708 intersection 23
OG301667 intersection 23
OG3023700 intersection 23
OG3024353 intersection 23
OG3041931 intersection 23
OG3042455 intersection 23
OG3044354 intersection 23
OG3049055 intersection 23
OG3051043 intersection 23
OG3051788 intersection 23
OG3065582 intersection 23
OG3066086 intersection 23
OG3068102 intersection 23
OG3071805 intersection 23
OG3079798 intersection 23
OG3082856 intersection 23
OG3104271 intersection 23
OG3118217 intersection 23
OG3123388 intersection 23
OG3126179 intersection 23
OG3136257 intersection 23
OG3140088 intersection 23
OG3156140 intersection 23
OG3156910 intersection 23
OG3159170 intersection 23
OG316068 intersection 23
OG3163342 intersection 23
OG3178400 intersection 23
OG3179216 intersection 23
OG3181486 intersection 23
OG3183056 intersection 23
OG3185397 intersection 23
OG3186646 intersection 23
OG3193408 intersection 23
OG3203133 intersection 23
OG3208154 intersection 23
OG3210631 intersection 23
OG321148 intersection 23
OG3224596 intersection 23
OG322573 intersection 23
OG3229209 intersection 23
OG3237073 intersection 23
OG3239130 intersection 23
OG3245678 intersection 23
OG3250325 intersection 23
OG3250622 intersection 23
OG3253684 intersection 23
OG3256173 intersection 23
OG3256626 intersection 23
OG3267404 intersection 23
OG3270427 intersection 23
OG3271146 intersection 23
OG3278955 intersection 23
OG3281489 intersection 23
OG3284462 intersection 23
OG3301321 intersection 23
OG3302857 intersection 23
OG3312075 intersection 23
OG3312084 intersection 23
OG3314513 intersection 23
OG3319760 intersection 23
OG3324462 intersection 23
OG334106 intersection 23
OG3341837 intersection 23
OG3348391 intersection 23
OG3348401 intersection 23
OG3351563 intersection 23
OG3354490 intersection 23
OG3355140 intersection 23
OG3356063 intersection 23
OG3362211 intersection 23
OG3363965 intersection 23
OG3366718 intersection 23
OG3367523 intersection 23
OG337351 intersection 23
OG337402 intersection 23
OG3375026 intersection 23
OG3379243 intersection 23
OG3388054 intersection 23
OG3394469 intersection 23
OG339609 intersection 23
OG341601 intersection 23
OG342797 intersection 23
OG352671 intersection 23
OG355996 intersection 23
OG35849 intersection 23
OG360109 intersection 23
OG362573 intersection 23
OG365357 intersection 23
OG366718 intersection 23
OG370001 intersection 23
OG373702 intersection 23
OG379130 intersection 23
OG3862 intersection 23
OG401 intersection 23
OG41992 intersection 23
OG421393 intersection 23
OG422262 intersection 23
OG424130 intersection 23
OG42635 intersection 23
OG430626 intersection 23
OG437704 intersection 23
OG451390 intersection 23
OG472678 intersection 23
OG47676 intersection 23
OG477092 intersection 23
OG482584 disjoint 23
OG483738 intersection 23
OG48740 intersection 23
OG493202 intersection 23
OG499723 intersection 23
OG500730 intersection 23
OG501212 intersection 23
OG504224 intersection 23
OG507439 intersection 23
OG509410 intersection 23
OG511072 intersection 23
OG511651 intersection 23
OG513667 intersection 23
OG521776 intersection 23
OG52454 intersection 23
OG526382 intersection 23
OG528496 intersection 23
OG531836 intersection 23
OG532301 intersection 23
OG532662 intersection 23
OG534017 intersection 23
OG550378 intersection 23
OG554478 intersection 23
OG558725 intersection 23
OG561792 intersection 23
OG563206 intersection 23
OG563605 intersection 23
OG56429 intersection 23
OG583865 intersection 23
OG591493 intersection 23
OG592654 intersection 23
OG594168 intersection 23
OG597041 intersection 23
OG598136 intersection 23
OG600195 intersection 23
OG602197 intersection 23
OG60451 intersection 23
OG608693 intersection 23
OG613864 intersection 23
OG618579 intersection 23
OG620654 intersection 23
OG620770 intersection 23
OG625763 intersection 23
OG626186 intersection 23
OG635755 intersection 23
OG640738 intersection 23
OG642541 intersection 23
OG649924 intersection 23
OG653716 intersection 23
OG655868 intersection 23
OG656240 intersection 23
OG659515 intersection 23
OG660031 intersection 23
OG667211 intersection 23
OG672724 intersection 23
OG672771 intersection 23
OG674301 intersection 23
OG678562 intersection 23
OG680620 intersection 23
OG683409 intersection 23
OG685198 intersection 23
OG688237 intersection 23
OG693478 intersection 23
OG695369 intersection 23
OG698535 intersection 23
OG702466 intersection 23
OG706459 intersection 23
OG707358 intersection 23
OG70885 intersection 23
OG723068 intersection 23
OG730141 intersection 23
OG734149 intersection 23
OG736385 intersection 23
OG740022 intersection 23
OG742875 intersection 23
OG744913 intersection 23
OG765004 intersection 23
OG766076 intersection 23
OG772269 intersection 23
OG77416 intersection 23
OG775621 intersection 23
OG782462 intersection 23
OG782467 intersection 23
OG785055 intersection 23
OG785336 intersection 23
OG788621 intersection 23
OG79350 intersection 23
OG797104 intersection 23
OG801231 intersection 23
OG801441 intersection 23
OG812618 intersection 23
OG814606 intersection 23
OG822245 intersection 23
OG824639 intersection 23
OG833129 intersection 23
OG842129 intersection 23
OG846177 intersection 23
OG846691 intersection 23
OG84757 intersection 23
OG861227 intersection 23
OG866108 intersection 23
OG869550 intersection 23
OG87824 intersection 23
OG880518 intersection 23
OG886836 intersection 23
OG88859 intersection 23
OG889016 intersection 23
OG895062 intersection 23
OG907913 disjoint 23
OG9157 intersection 23
OG935788 intersection 23
OG937899 intersection 23
OG940154 intersection 23
OG941303 intersection 23
OG948273 intersection 23
OG952263 disjoint 23
OG953053 intersection 23
OG95909 intersection 23
OG962865 intersection 23
OG963917 intersection 23
OG965625 intersection 23
OG965818 intersection 23
OG970562 intersection 23
OG971343 intersection 23
OG974413 intersection 23
OG978672 intersection 23
OG98046 intersection 23
OG982611 intersection 23
OG986920 intersection 23
OG987619 intersection 23
OG991630 intersection 23
OG0160105 intersection 24
OG0212692 intersection 24
OG0376100 disjoint 24
OG0547762 intersection 24
OG1021853 disjoint 24
OG1146144 disjoint 24
OG1831993 intersection 24
OG2031191 intersection 24
OG2681701 intersection 24
OG3019646 intersection 24
OG333051 intersection 24
OG617284 intersection 24
OG0551484 intersection 25
OG1269916 disjoint 25
OG2750163 intersection 26
OG0164705 intersection 27
OG0230537 intersection 28
OG2611656 intersection 28
OG0047114 disjoint 29
OG0048786 intersection 29
OG0058853 intersection 29
OG0061575 disjoint 29
OG0120944 intersection 29
OG0161206 disjoint 29
OG0164280 intersection 29
OG0167020 intersection 29
OG0167155 intersection 29
OG0181647 intersection 29
OG0200100 intersection 29
OG0227091 intersection 29
OG0247084 intersection 29
OG0337979 intersection 29
OG0349911 intersection 29
OG0461740 intersection 29
OG0496095 intersection 29
OG0498348 intersection 29
OG0536661 disjoint 29
OG0541224 intersection 29
OG1288230 intersection 29
OG1514333 disjoint 29
OG1777054 disjoint 29
OG1998352 intersection 29
OG2028077 disjoint 29
OG2222685 intersection 29
OG2358185 intersection 29
OG246319 intersection 29
OG2526017 intersection 29
OG2646792 intersection 29
OG284808 intersection 29
OG2916164 intersection 29
OG2953324 disjoint 29
OG3007666 disjoint 29
OG318153 disjoint 29
OG559295 intersection 29
OG637419 intersection 29
OG744186 disjoint 29
OG784890 intersection 29
OG863601 intersection 29
OG0085592 intersection 30
OG1900194 intersection 30
OG0061484 intersection 31
OG0115374 intersection 31
OG0144136 intersection 31
OG0176959 intersection 31
OG0179550 intersection 31
OG0222221 intersection 31
OG0233992 intersection 31
OG0322775 intersection 31
OG0364260 intersection 31
OG0395078 intersection 31
OG0487912 intersection 31
OG0553569 intersection 31
OG1121481 intersection 31
OG1207657 intersection 31
OG1294038 intersection 31
OG1520107 intersection 31
OG1557258 intersection 31
OG1631716 intersection 31
OG169603 intersection 31
OG1778069 disjoint 31
OG1809256 disjoint 31
OG2087219 intersection 31
OG2251015 intersection 31
OG237559 disjoint 31
OG3007597 intersection 31
OG3154425 intersection 31
OG3204293 intersection 31
OG3252965 intersection 31
OG3281208 disjoint 31
OG3381502 intersection 31
OG399532 disjoint 31
OG838709 intersection 31
OG84789 disjoint 31
OG963995 intersection 31
OG0046090 intersection 32
OG0061520 disjoint 32
OG0087747 intersection 32
OG0118303 disjoint 32
OG0152345 intersection 32
OG0262135 intersection 32
OG0362330 intersection 32
OG0484414 intersection 32
OG0542193 intersection 32
OG1212892 intersection 32
OG1234420 intersection 32
OG1389036 intersection 32
OG1614625 intersection 32
OG1734620 disjoint 32
OG1802317 intersection 32
OG1837378 intersection 32
OG1997701 intersection 32
OG2063622 disjoint 32
OG2142991 intersection 32
OG2187821 intersection 32
OG2268184 disjoint 32
OG2484572 intersection 32
OG2720963 intersection 32
OG2839481 intersection 32
OG2965095 intersection 32
OG334572 intersection 32
OG3396461 intersection 32
OG400825 intersection 32
OG677262 intersection 32
OG0104844 disjoint 33
OG861385 intersection 33
OG0083968 intersection 34
OG171484 intersection 34
OG1451165 intersection 35
OG263813 intersection 36
OG0054076 disjoint 37
OG0294631 intersection 37
OG1186099 intersection 37
OG907886 intersection 37
OG1590908 intersection 38
OG1031915 intersection 39
OG1200758 intersection 39
OG2409306 disjoint 39
OG0277471 intersection 40
OG591552 intersection 40
OG0140813 intersection 41
OG2076914 intersection 41
OG487282 intersection 42
OG0099439 intersection 43
OG0427633 intersection 44
OG2103693 disjoint 44
OG0048512 intersection 45
OG0074528 intersection 45
OG0092380 intersection 45
OG0096611 intersection 45
OG0106136 intersection 45
OG0122989 intersection 45
OG0129895 intersection 45
OG0142711 intersection 45
OG0146358 intersection 45
OG0160495 intersection 45
OG0161185 intersection 45
OG0235552 disjoint 45
OG0243433 disjoint 45
OG0273331 intersection 45
OG0307629 disjoint 45
OG0327737 intersection 45
OG0328938 disjoint 45
OG0334634 intersection 45
OG0341630 intersection 45
OG0358733 intersection 45
OG0468259 intersection 45
OG0479573 intersection 45
OG0537757 intersection 45
OG0548495 intersection 45
OG0549694 intersection 45
OG0549965 disjoint 45
OG0574365 intersection 45
OG108084 intersection 45
OG1191027 disjoint 45
OG1220342 intersection 45
OG1327175 intersection 45
OG1342925 intersection 45
OG1411883 intersection 45
OG1489250 intersection 45
OG1584384 disjoint 45
OG1685326 intersection 45
OG1718295 intersection 45
OG1736960 disjoint 45
OG1856079 intersection 45
OG1864372 disjoint 45
OG1942293 disjoint 45
OG2038580 intersection 45
OG2145536 intersection 45
OG2161867 intersection 45
OG2189149 intersection 45
OG2298682 intersection 45
OG2352263 intersection 45
OG2429089 intersection 45
OG2501192 intersection 45
OG2592020 disjoint 45
OG2608959 disjoint 45
OG2633670 disjoint 45
OG263800 intersection 45
OG2739313 intersection 45
OG2884092 intersection 45
OG2897224 intersection 45
OG3068720 intersection 45
OG3103361 intersection 45
OG3109529 intersection 45
OG3208418 intersection 45
OG3213356 intersection 45
OG3240098 intersection 45
OG3244819 intersection 45
OG35063 disjoint 45
OG354383 disjoint 45
OG389720 intersection 45
OG584960 intersection 45
OG615581 intersection 45
OG689848 intersection 45
OG785397 intersection 45
OG859821 disjoint 45
OG91539 disjoint 45
OG926517 intersection 45
OG729790 intersection 46
OG0036440 intersection 47
OG0049196 intersection 47
OG0051351 intersection 47
OG0051864 intersection 47
OG0063896 intersection 47
OG0065258 intersection 47
OG0079947 disjoint 47
OG0082318 intersection 47
OG0095446 intersection 47
OG0105411 intersection 47
OG0107523 intersection 47
OG0124386 intersection 47
OG0125624 intersection 47
OG0140146 disjoint 47
OG0141963 intersection 47
OG0144557 intersection 47
OG0145487 intersection 47
OG0159780 intersection 47
OG0162658 intersection 47
OG0163437 intersection 47
OG0166623 intersection 47
OG0167308 intersection 47
OG0197389 intersection 47
OG0211887 intersection 47
OG0217577 intersection 47
OG0262204 disjoint 47
OG0262864 intersection 47
OG0295268 intersection 47
OG0310808 intersection 47
OG0332085 intersection 47
OG0334182 intersection 47
OG0340164 intersection 47
OG0395494 intersection 47
OG0465070 intersection 47
OG0475204 intersection 47
OG0479163 intersection 47
OG0487014 intersection 47
OG0532562 intersection 47
OG0533114 intersection 47
OG0543154 intersection 47
OG0550325 intersection 47
OG1102494 intersection 47
OG1189315 disjoint 47
OG1277979 intersection 47
OG1291965 intersection 47
OG1293908 disjoint 47
OG133921 intersection 47
OG1365713 intersection 47
OG1382712 intersection 47
OG1385784 intersection 47
OG1417599 disjoint 47
OG159055 intersection 47
OG1609252 disjoint 47
OG178685 intersection 47
OG1797530 intersection 47
OG1797551 intersection 47
OG1839261 intersection 47
OG1929052 intersection 47
OG1969948 disjoint 47
OG1980690 intersection 47
OG1990158 intersection 47
OG2020161 disjoint 47
OG2027460 intersection 47
OG2071853 intersection 47
OG2153597 intersection 47
OG2201466 intersection 47
OG2365243 intersection 47
OG2471022 intersection 47
OG2548013 disjoint 47
OG2570289 intersection 47
OG2633808 intersection 47
OG2793647 intersection 47
OG2799229 intersection 47
OG2850388 intersection 47
OG2865791 intersection 47
OG2936154 intersection 47
OG2956316 intersection 47
OG2958025 intersection 47
OG296777 intersection 47
OG305822 disjoint 47
OG3073453 intersection 47
OG3110179 intersection 47
OG3168883 intersection 47
OG3181981 intersection 47
OG3191206 intersection 47
OG340333 intersection 47
OG436903 intersection 47
OG50021 disjoint 47
OG585895 intersection 47
OG619190 intersection 47
OG665830 intersection 47
OG673668 intersection 47
OG687295 intersection 47
OG741586 intersection 47
OG748599 intersection 47
OG766577 intersection 47
OG875792 intersection 47
OG921815 intersection 47
OG959784 intersection 47
OG0135390 intersection 48
OG0265057 disjoint 48
OG1291827 intersection 48
OG1645799 intersection 48
OG3321942 disjoint 48
OG2174021 disjoint 49
OG2746308 intersection 49
OG3115200 intersection 49
OG0025921 intersection 50
OG0030204 intersection 50
OG0031213 intersection 50
OG0031944 disjoint 50
OG0040652 intersection 50
OG0068472 intersection 50
OG0071447 intersection 50
OG0073092 intersection 50
OG0076347 intersection 50
OG0076508 intersection 50
OG0078115 intersection 50
OG0083651 intersection 50
OG0083837 intersection 50
OG0085696 intersection 50
OG0087478 intersection 50
OG0092570 intersection 50
OG0095518 intersection 50
OG0100510 disjoint 50
OG0102442 intersection 50
OG0106165 intersection 50
OG0107727 intersection 50
OG0117237 intersection 50
OG0121437 intersection 50
OG0121757 intersection 50
OG0124027 intersection 50
OG0128417 intersection 50
OG0129455 intersection 50
OG0130285 intersection 50
OG0130730 intersection 50
OG0131704 intersection 50
OG0132347 intersection 50
OG0136544 intersection 50
OG0138037 intersection 50
OG0145470 intersection 50
OG0156823 intersection 50
OG0159210 intersection 50
OG0161209 intersection 50
OG0162198 intersection 50
OG0164127 intersection 50
OG0164818 intersection 50
OG0167794 intersection 50
OG0170479 intersection 50
OG0172643 intersection 50
OG0174568 intersection 50
OG0177860 intersection 50
OG0180133 disjoint 50
OG0186227 intersection 50
OG0188080 intersection 50
OG0196701 intersection 50
OG0200210 intersection 50
OG0202775 intersection 50
OG0212643 intersection 50
OG0219535 intersection 50
OG0224426 intersection 50
OG0232718 intersection 50
OG0234675 intersection 50
OG0245973 intersection 50
OG0251328 intersection 50
OG0252551 intersection 50
OG0253927 intersection 50
OG0260313 intersection 50
OG0262104 intersection 50
OG0264494 intersection 50
OG0282891 intersection 50
OG0288027 intersection 50
OG0295314 intersection 50
OG0301839 intersection 50
OG0304242 intersection 50
OG0321133 intersection 50
OG0331351 intersection 50
OG0334089 intersection 50
OG0337733 intersection 50
OG0340491 intersection 50
OG0341525 intersection 50
OG0357374 intersection 50
OG0357767 intersection 50
OG0360649 intersection 50
OG0361442 intersection 50
OG0424382 intersection 50
OG0434674 intersection 50
OG0438272 intersection 50
OG0462271 intersection 50
OG0468507 intersection 50
OG0468618 disjoint 50
OG0470549 intersection 50
OG0472881 intersection 50
OG0473117 intersection 50
OG0475409 intersection 50
OG0478233 intersection 50
OG0483365 intersection 50
OG0485444 intersection 50
OG0485892 intersection 50
OG0487938 intersection 50
OG0489703 disjoint 50
OG0490345 intersection 50
OG0501669 intersection 50
OG0527800 intersection 50
OG0530836 intersection 50
OG0530894 intersection 50
OG0531523 intersection 50
OG0531655 disjoint 50
OG0531890 intersection 50
OG0532866 intersection 50
OG0532911 intersection 50
OG0542231 intersection 50
OG0545337 intersection 50
OG0546280 intersection 50
OG0547668 intersection 50
OG0548137 intersection 50
OG0548591 intersection 50
OG0548903 intersection 50
OG0549375 intersection 50
OG0567303 intersection 50
OG0600064 intersection 50
OG1000514 intersection 50
OG1022444 intersection 50
OG1064564 intersection 50
OG1076358 intersection 50
OG1089373 intersection 50
OG1090891 intersection 50
OG1135129 intersection 50
OG1153053 intersection 50
OG1161472 intersection 50
OG119574 intersection 50
OG1208073 intersection 50
OG1227520 intersection 50
OG1241890 intersection 50
OG1274042 intersection 50
OG1276636 intersection 50
OG1305894 intersection 50
OG1306129 intersection 50
OG1311267 intersection 50
OG1318614 intersection 50
OG1322231 intersection 50
OG1340339 intersection 50
OG1358783 disjoint 50
OG1367594 intersection 50
OG1375291 intersection 50
OG1375794 intersection 50
OG1377233 intersection 50
OG1378439 intersection 50
OG1388203 intersection 50
OG1404154 intersection 50
OG1411570 intersection 50
OG1428682 intersection 50
OG1446731 intersection 50
OG1446770 intersection 50
OG1452398 intersection 50
OG1458993 intersection 50
OG1473436 intersection 50
OG1479488 intersection 50
OG1489285 intersection 50
OG1493159 intersection 50
OG1536354 disjoint 50
OG1542992 intersection 50
OG1575972 intersection 50
OG1584039 disjoint 50
OG1593362 intersection 50
OG1604979 intersection 50
OG1613476 intersection 50
OG1657003 intersection 50
OG1673310 intersection 50
OG1677181 intersection 50
OG1690890 intersection 50
OG1772801 intersection 50
OG1774986 intersection 50
OG1784426 intersection 50
OG1786561 intersection 50
OG1787549 intersection 50
OG1790359 intersection 50
OG1790653 intersection 50
OG1795243 intersection 50
OG1799985 intersection 50
OG1800438 intersection 50
OG1815368 intersection 50
OG1815407 intersection 50
OG1827959 intersection 50
OG184199 intersection 50
OG186047 intersection 50
OG1873025 disjoint 50
OG1879032 intersection 50
OG1893368 intersection 50
OG1930330 intersection 50
OG1945080 intersection 50
OG1946355 intersection 50
OG1955073 intersection 50
OG1969858 intersection 50
OG1972931 intersection 50
OG1975373 intersection 50
OG1988251 intersection 50
OG19902 intersection 50
OG2011412 intersection 50
OG2032149 intersection 50
OG2054836 intersection 50
OG2059095 intersection 50
OG2099590 intersection 50
OG2110490 intersection 50
OG2117937 intersection 50
OG2125449 intersection 50
OG2128395 intersection 50
OG2137326 intersection 50
OG2164901 disjoint 50
OG2184311 intersection 50
OG2196350 intersection 50
OG2200169 intersection 50
OG2201325 intersection 50
OG220301 intersection 50
OG2203935 intersection 50
OG2204055 intersection 50
OG2210270 disjoint 50
OG2226915 intersection 50
OG223072 intersection 50
OG2256516 intersection 50
OG2277367 intersection 50
OG2285339 intersection 50
OG2304567 intersection 50
OG2310081 intersection 50
OG2319672 intersection 50
OG2325892 intersection 50
OG2326786 intersection 50
OG233766 disjoint 50
OG2351077 disjoint 50
OG2378648 intersection 50
OG2380486 intersection 50
OG2380913 intersection 50
OG2381196 intersection 50
OG2413364 disjoint 50
OG2422192 intersection 50
OG2427156 intersection 50
OG2444241 intersection 50
OG2444312 intersection 50
OG2460884 intersection 50
OG2465894 intersection 50
OG2471768 intersection 50
OG2474351 intersection 50
OG2475417 disjoint 50
OG2493114 intersection 50
OG2505759 intersection 50
OG2515031 disjoint 50
OG2529576 intersection 50
OG2557680 intersection 50
OG257320 intersection 50
OG257995 intersection 50
OG2605669 intersection 50
OG2606333 intersection 50
OG2606673 intersection 50
OG2618675 intersection 50
OG2621372 intersection 50
OG2630909 intersection 50
OG2655398 intersection 50
OG2674534 intersection 50
OG2726543 intersection 50
OG2739009 intersection 50
OG2743815 intersection 50
OG2748918 intersection 50
OG2751250 disjoint 50
OG279919 intersection 50
OG2834325 intersection 50
OG285744 intersection 50
OG286094 intersection 50
OG2874089 intersection 50
OG2875964 intersection 50
OG2913091 intersection 50
OG2953909 intersection 50
OG2960239 intersection 50
OG3001804 intersection 50
OG3011646 intersection 50
OG302072 intersection 50
OG302245 intersection 50
OG3026439 intersection 50
OG3026453 intersection 50
OG3036099 intersection 50
OG3039161 intersection 50
OG3045711 intersection 50
OG3061631 intersection 50
OG3062890 intersection 50
OG3079923 intersection 50
OG3080273 intersection 50
OG3081319 intersection 50
OG309964 intersection 50
OG3109656 intersection 50
OG3150282 intersection 50
OG318898 intersection 50
OG3192117 intersection 50
OG3214922 intersection 50
OG3259012 intersection 50
OG3294614 intersection 50
OG3298056 intersection 50
OG3305956 intersection 50
OG3317602 intersection 50
OG3323701 intersection 50
OG3350885 intersection 50
OG3362891 intersection 50
OG3370689 intersection 50
OG3382110 intersection 50
OG3391916 intersection 50
OG3394602 intersection 50
OG3401755 intersection 50
OG3405984 intersection 50
OG351043 intersection 50
OG357435 intersection 50
OG360231 intersection 50
OG360814 intersection 50
OG371241 intersection 50
OG375020 intersection 50
OG391489 intersection 50
OG399616 intersection 50
OG404406 intersection 50
OG415076 intersection 50
OG426130 intersection 50
OG426293 disjoint 50
OG446337 intersection 50
OG45626 intersection 50
OG465154 intersection 50
OG465712 intersection 50
OG485211 intersection 50
OG49999 intersection 50
OG509150 intersection 50
OG550446 intersection 50
OG55233 intersection 50
OG57804 disjoint 50
OG589952 intersection 50
OG619482 intersection 50
OG631549 intersection 50
OG636520 intersection 50
OG645203 disjoint 50
OG647782 intersection 50
OG658144 intersection 50
OG66299 intersection 50
OG696284 intersection 50
OG767827 intersection 50
OG767834 intersection 50
OG778193 intersection 50
OG782110 intersection 50
OG788227 intersection 50
OG796620 intersection 50
OG82607 intersection 50
OG857912 intersection 50
OG858775 intersection 50
OG867316 intersection 50
OG878300 intersection 50
OG909880 intersection 50
OG914122 intersection 50
OG930254 intersection 50
OG938708 intersection 50
OG980667 intersection 50
OG993899 intersection 50
OG996146 intersection 50
OG2443914 intersection 51
OG0056519 intersection 52
OG0095985 intersection 52
OG0102865 intersection 52
OG0106515 intersection 52
OG0109617 intersection 52
OG0119841 intersection 52
OG0119938 intersection 52
OG0128436 intersection 52
OG0141465 intersection 52
OG0142403 intersection 52
OG0143765 intersection 52
OG0153607 intersection 52
OG0154876 intersection 52
OG0182828 intersection 52
OG0199828 intersection 52
OG0201500 intersection 52
OG0203161 disjoint 52
OG0217932 intersection 52
OG0218000 intersection 52
OG0218466 intersection 52
OG0243680 intersection 52
OG0250771 intersection 52
OG0254445 disjoint 52
OG0262465 intersection 52
OG0263465 intersection 52
OG0317883 intersection 52
OG0329708 intersection 52
OG0333933 intersection 52
OG0334913 intersection 52
OG0336788 intersection 52
OG0339990 intersection 52
OG0341820 intersection 52
OG0405784 intersection 52
OG0414305 intersection 52
OG0461491 intersection 52
OG0477299 intersection 52
OG0479485 intersection 52
OG0480351 intersection 52
OG0489494 intersection 52
OG0490650 intersection 52
OG0531334 intersection 52
OG0538783 intersection 52
OG1134458 intersection 52
OG1158035 intersection 52
OG1249071 intersection 52
OG1269786 intersection 52
OG1285344 intersection 52
OG1308654 intersection 52
OG1321784 intersection 52
OG1352277 intersection 52
OG1429392 intersection 52
